start,end,weight
1854,1908,5
825,1306,4
1210,1404,1
1022,1206,3
1932,1955,7
1718,1740,2
1804,1858,2
832,902,6
935,1318,1
1158,1616,9
1816,1819,3
1734,1824,2
1905,1949,9
1718,1905,5
1145,1534,7
1803,1838,2
806,1049,5
1954,1957,6
1348,1610,1
1039,1419,3
1344,1436,1
934,1603,1
939,1546,1
1352,1901,3
1230,1923,4
844,1634,5
1709,1740,9
1427,1507,9
1725,1840,3
1843,1929,3
1751,1840,1
911,957,5
1917,1931,2
1256,1336,3
1158,1921,9
943,1612,7
1244,1636,8
1850,1936,8
1046,1705,1
1403,1550,3
1926,1943,1
1958,2000,2
1903,1907,6
1823,1944,4
1055,1505,3
1047,1840,7
1428,1646,6
1855,1923,2
1941,1951,8
857,1251,7
832,1355,5
1450,1707,2
907,1243,1
1740,1900,5
1137,1712,5
1631,1812,3
1858,1927,6
1026,1457,7
1022,1434,1
1734,1951,7
1229,1851,9
1758,1852,7
1757,1848,2
1410,1602,2
1021,1902,7
1625,1648,3
848,1040,8
1036,1319,5
1936,1949,4
1810,1818,7
1434,1749,2
1810,1909,5
1701,1805,4
1726,1728,3
1936,1959,1
957,1906,5
1233,1906,4
1856,1939,8
954,1454,3
1525,1645,8
1544,1545,5
1229,1645,6
1102,1941,3
948,1453,5
1854,1958,5
1823,1848,2
1036,1658,6
1045,1957,9
1703,1703,3
1813,1854,7
1620,1624,7
954,1605,5
1314,1516,7
859,1305,7
1740,1800,6
927,1744,1
910,1815,9
1008,1219,4
1915,1945,8
1722,1804,7
1231,1701,3
1821,1915,7
1136,1931,4
1712,1803,5
1319,1643,7
1927,1950,3
1528,1952,4
1542,1643,8
1213,1408,9
905,1451,2
821,1823,4
1727,1825,3
1802,1830,3
807,919,4
1846,1853,1
1154,1228,6
832,1410,3
912,1758,5
1203,1425,2
1925,1956,7
1139,1615,8
1015,1959,7
1750,1951,7
1208,1849,8
1604,1930,6
1456,1633,9
936,1115,7
1914,1941,2
1402,1738,6
1500,1859,7
855,1956,6
940,1042,5
1452,1745,7
951,1405,8
1116,1430,8
1709,1903,8
1023,1735,1
1107,1552,2
1553,1656,9
917,1650,7
1723,1748,2
851,1958,7
1713,1716,9
935,1337,1
1050,1746,3
1617,1820,1
1138,1900,4
1450,1520,4
1048,1716,8
802,1441,4
1231,1912,6
1545,1811,3
1513,1957,2
1917,1948,4
1038,1352,6
1303,1454,1
859,1852,2
1715,1730,6
1321,1350,4
851,1849,5
1608,1816,8
1703,1743,7
858,1738,3
922,1232,3
910,1919,5
909,1309,5
1453,1554,2
1743,1846,2
1752,1802,3
1834,1844,5
1509,1958,5
1655,1815,3
1227,1411,1
1925,1945,6
1204,1419,8
1445,1552,3
1927,1946,3
1548,1708,7
914,923,6
1549,1828,9
1736,1801,3
915,1825,5
1138,1557,7
1231,1338,4
1357,1432,2
1210,1519,9
1251,1411,6
1528,1802,9
1826,1949,4
1701,1703,6
1923,1958,5
1306,1845,9
946,1203,4
1230,1329,7
949,1915,5
1039,1517,2
1248,1757,4
1135,1742,1
1351,1535,5
1943,1951,5
1637,1842,9
1217,2000,7
852,1026,3
1849,1943,6
1243,1305,7
803,1344,5
1013,1441,4
1045,1817,2
1724,1913,1
1734,1736,2
954,1111,2
1947,1949,7
1718,1727,9
1418,1916,5
1725,1802,6
1520,1625,5
