start,end,weight
1436,1537,1
956,1750,8
1915,1923,9
1021,1127,9
1627,1848,8
1937,1949,2
1900,2000,4
1209,1308,9
953,1352,5
1917,1920,6
907,1106,7
1020,1744,4
850,1202,3
1106,1405,6
836,1523,7
1127,1914,2
1914,1954,4
1143,1552,4
1023,1117,2
1400,1732,9
1304,1850,2
1630,1801,9
1805,2000,9
1102,1423,5
940,1654,9
913,922,6
1854,1952,2
1509,1950,1
815,947,6
1023,1336,1
1344,1641,4
1819,1841,5
1508,1525,1
1323,1412,2
955,1344,2
1608,1707,7
907,1705,1
1529,1548,5
909,1431,6
1554,1756,7
1015,1927,7
1057,1901,3
1032,1213,8
817,1331,3
1748,1831,6
859,1804,5
1825,1932,7
1519,1555,1
1349,1859,9
1331,1417,8
1540,1619,5
1942,1957,8
1533,1636,6
1933,1959,8
1632,1653,3
1841,1936,7
1311,1942,8
1206,1458,2
1733,1955,7
1807,1819,4
955,1819,7
1327,1851,7
1647,1658,4
1106,1850,3
1315,1529,1
1457,1937,9
1715,1753,2
838,1411,8
1754,1801,2
1629,1851,5
1131,1732,3
1057,1558,2
1154,1913,2
1243,1800,5
1513,1806,6
913,1453,6
1702,1749,3
1133,1524,4
1023,1754,5
950,1328,2
1055,1825,9
933,1354,4
1530,1919,9
1658,1857,7
1601,1631,8
859,1305,1
1556,1717,4
1935,1937,5
1906,1949,8
1509,1850,6
1917,1923,3
1742,1841,7
1939,1956,4
851,1635,9
1722,1822,4
1523,1735,5
1838,1931,2
1854,1906,4
1101,1209,4
1615,1825,3
1323,1812,7
1541,1841,8
1219,1831,6
1128,1556,8
1642,1938,2
804,1839,7
1035,1155,2
1735,1919,5
1242,1547,8
1509,1812,2
1250,1402,8
1336,1448,2
1858,1924,4
1632,1924,2
1102,1104,1
1035,1212,1
1729,1919,2
1205,1801,3
831,1820,4
1759,1930,3
829,1518,1
1408,1813,2
1431,1548,1
1913,1923,1
1223,1409,5
905,1414,9
1553,1922,2
1432,1815,5
1629,1631,4
1819,1910,1
1346,1911,1
1759,1900,7
1357,1837,1
1202,1458,3
1650,1841,8
1622,1825,6
1051,1920,1
1213,1916,3
806,1809,5
1500,1728,6
1244,1802,8
951,1744,5
958,1417,2
1830,1919,9
912,1801,2
1329,1550,9
1924,1927,8
1945,1955,8
1303,1645,6
1801,1813,9
926,1820,6
1715,1812,7
1933,1959,2
1045,1448,2
1934,1948,8
1338,1548,8
1303,1732,1
1247,1312,6
1325,1751,3
1458,1742,8
1408,1938,7
1623,1943,9
1421,1611,4
1058,1918,1
1008,1534,1
1727,1933,5
1743,1915,5
1607,1944,5
1828,1958,3
1036,1102,3
1243,1547,2
1044,1311,1
1044,1847,2
1850,1949,6
1835,1909,4
1636,1835,4
1325,1816,8
1632,1909,4
1240,1515,6
1044,1751,9
1454,1715,7
1043,1617,4
1017,1215,6
1238,1541,6
1906,1923,5
906,1241,4
1743,1851,5
1732,1958,6
1434,1902,9
1633,1935,7
1033,1536,9
1202,1531,6
938,1026,3
1524,1731,9
1558,1847,3
1921,1941,8
1921,1953,4
1622,1718,1
1718,1857,4
1144,1620,6
1028,1641,9
1730,1817,5
1430,1523,6
1827,1920,6
1715,1915,5
1845,1919,6
1649,1917,4
1618,1750,6
1913,1941,9
1201,1258,2
1013,1332,1
1119,1606,1
1937,2000,4
1210,1624,5
1628,1740,1
1738,1850,3
1823,1827,6
1438,1908,3
1942,1951,6
1813,1955,8
1054,1159,6
828,954,8
1907,1930,8
1826,1926,1
1504,1705,6
1838,1907,3
1132,1533,3
1058,1712,1
1154,1502,9
1626,1813,3
1726,1938,6
1108,1641,6
1355,1839,2
1544,1609,5
1421,1820,1
1614,1847,6
1159,1215,1
1927,1957,3
1451,1511,7
1914,1922,5
1737,1859,2
1831,1849,1
1855,1954,6
1350,1403,7
1026,1045,9
942,1706,3
917,958,8
1437,1936,6
832,1639,2
926,1506,5
1759,1841,9
1316,1906,9
917,1203,1
1722,1958,7
1409,1743,1
1458,1847,7
1458,1911,5
1030,1109,4
1050,1358,4
1519,1830,7
1825,1942,9
1459,1847,6
1844,1848,3
956,1628,6
1956,1957,4
1948,1952,4
1126,1933,8
1945,1958,1
843,1424,4
839,1055,2
1938,1947,8
1248,1628,8
1828,1854,5
1200,1537,2
1444,1931,1
1614,1847,8
1233,1933,1
1422,1822,8
1327,1605,1
1205,1542,4
839,1355,6
850,1604,2
1122,1933,5
1010,1601,3
1311,1947,7
938,1109,1
1057,1625,9
1916,1938,8
1116,1742,9
933,1158,7
1150,1244,3
1635,1717,5
1436,1638,8
1514,1843,9
1712,1801,2
1415,1537,3
1925,1959,7
1208,1733,4
1459,1511,9
1621,1840,6
1302,1457,6
1145,1927,1
1258,1936,6
1319,1803,9
1720,1739,1
1422,1741,2
1714,1921,3
1938,2000,2
800,1406,5
1655,1831,3
1329,1537,2
1538,1630,9
1003,1802,1
1440,1952,2
1625,1722,7
1606,1622,3
1135,1154,5
1302,1948,1
1811,1957,8
1932,1952,7
1401,1450,6
849,1347,3
1025,1052,2
1656,1931,9
1436,1540,1
1812,1833,8
1733,1930,7
1848,1849,2
1716,1744,9
1938,1954,3
1416,1839,5
1126,1719,3
944,1349,1
1827,1928,8
1301,1403,7
1356,1447,7
1613,1817,8
1859,1943,5
1714,1753,3
1528,1938,5
1009,1349,7
1648,1956,3
1023,1214,2
1826,1932,2
1845,1913,4
1621,1758,4
1737,1854,6
1424,1616,9
1112,1713,1
1037,1613,6
1234,1453,8
1129,1230,3
1749,1834,3
1527,1951,9
1239,1641,8
1203,1747,4
859,1728,7
1311,1836,8
1918,1950,1
1119,1402,6
1243,1958,1
1818,1918,5
1833,1904,5
1058,1928,8
1129,1942,1
901,1140,2
1127,1737,4
1424,1704,7
1744,1840,5
1528,1824,5
1745,1917,4
1929,1933,2
1741,1815,2
1217,1844,9
1216,1520,1
1324,1657,2
946,1331,2
1012,1938,1
1352,1622,3
943,1305,8
1736,1948,8
1250,1819,1
941,1637,9
903,1611,4
1040,1141,8
1909,1915,5
1045,1829,1
1413,1435,6
1321,1545,1
1548,1800,1
824,1207,9
1639,1845,3
1316,1504,9
1131,1642,4
1343,1736,5
804,1454,9
1634,1645,8
1228,1501,7
811,1854,1
1225,1552,6
1815,1953,8
913,1238,5
933,1928,1
931,1105,2
1344,1413,1
1110,1651,8
1027,1221,7
1824,1833,6
1257,1707,3
1257,1430,1
1900,1907,9
1216,1611,8
1139,1959,2
922,1949,2
1850,1942,4
1830,1904,1
1333,1725,3
836,1403,3
1934,1959,8
1226,1913,3
1918,1947,4
1128,1842,7
1413,1554,3
846,1436,7
1428,1933,7
1046,1442,3
1309,1438,4
1933,1956,7
1430,1756,9
1500,1812,9
930,1931,2
1403,1507,7
1647,1648,2
1024,1514,8
1914,1940,1
942,1233,1
1346,1941,3
1900,1932,5
1338,1652,4
1952,1958,5
949,1508,5
1900,1925,8
1810,1933,3
1806,1845,5
1257,1523,6
1049,1409,3
1400,1858,3
1911,1959,4
1416,1622,6
1430,1820,6
1914,1952,1
1453,1734,2
1225,1255,2
1658,1822,9
929,1517,1
1323,1951,4
1403,1732,1
1419,1541,4
1924,1924,3
1923,1925,6
1711,1819,8
1441,1857,6
1654,1907,5
1716,1904,1
1622,1647,4
1915,1929,5
1724,1735,2
1637,1917,9
804,1657,6
1053,1439,7
1719,1821,2
1915,1933,3
835,1711,7
1911,1944,5
1610,1751,1
1848,1858,4
1100,1606,5
1301,1505,9
1211,1237,8
1130,1735,6
924,1938,4
1733,1821,2
1540,1857,1
907,1706,4
1227,1403,4
1404,1837,9
950,1601,9
1543,1957,9
1718,1828,6
1353,1914,2
1332,1511,5
1717,1745,8
1807,1919,5
1305,1545,8
1941,1956,8
1446,1939,3
953,1135,5
922,1515,2
1600,1837,2
1931,1943,6
1035,1420,1
1343,1410,8
920,1324,6
1704,1719,2
1157,1716,2
848,1545,2
1649,1833,7
1058,1612,5
1926,1949,4
1757,1950,1
1058,1605,8
1534,1734,9
1840,1854,3
1157,1834,6
1246,1842,5
1848,1926,9
1429,1502,1
1243,1247,1
1623,1839,8
1500,1904,3
1929,1939,6
1429,1835,1
831,1926,2
1900,1930,6
1420,1712,8
857,1957,8
957,1020,9
1418,1650,8
947,1113,9
811,1306,9
1742,1757,4
1131,1626,9
1951,1955,4
1438,1501,3
1327,1733,9
1110,1552,3
812,815,7
948,1208,4
1343,1600,8
1149,1607,1
1435,1741,6
1411,1413,3
1621,1749,4
836,1906,4
1600,1755,5
1220,1403,1
1058,1816,7
1254,1837,7
1549,1942,8
1809,1928,6
1235,1923,7
1155,1549,5
1335,1520,2
1953,1953,3
825,1445,5
1332,1656,6
1552,1939,6
1017,1830,5
1217,1533,2
1023,1524,1
936,1244,1
1419,1605,7
825,1308,7
1821,1916,6
1524,1550,9
1028,1206,1
1110,1905,7
1857,1938,3
1556,1837,5
1221,1838,4
1128,1313,1
816,904,9
1946,1946,9
1048,1958,2
1656,1753,7
1336,1953,1
1302,1316,8
1830,1851,9
1749,1941,3
1343,1520,7
1843,1942,2
1904,1929,8
926,1302,5
1129,1407,9
1216,1656,5
1613,1946,1
1443,1823,5
1655,1712,1
1610,1620,4
824,1653,4
1245,1958,2
1918,1920,9
1603,1756,3
1230,1604,4
1206,1943,6
1216,1613,5
912,1553,6
1959,2000,2
1515,1626,2
1344,1351,9
1619,1830,6
1450,1612,1
1024,1907,9
1954,1955,9
807,1621,3
1504,1647,9
1556,1728,3
913,1220,7
925,1739,3
1448,1526,3
1443,1743,9
1653,1910,3
1817,1903,2
1216,1322,9
837,946,9
958,1644,6
1456,1518,3
1732,1747,1
1228,1416,2
1743,1904,7
1410,1817,1
948,1257,3
826,1911,1
1003,1031,9
845,1046,5
1528,1740,3
1635,1731,6
1213,1256,3
1751,1759,7
1520,1838,8
1002,1858,9
1742,1906,8
1257,1807,7
1123,1324,7
1710,1731,7
909,950,5
1503,1808,5
1442,1902,8
1435,1553,3
914,1525,1
1144,1455,9
1326,1435,6
1323,1628,1
1109,1112,8
1523,1702,3
1517,1559,1
1157,1717,2
1214,1547,1
925,1349,8
1153,1700,1
927,1257,7
1551,1914,6
1037,1649,8
1301,1338,7
1431,1436,1
1720,1835,4
1034,1039,1
1251,1351,9
837,1626,3
1742,1858,8
1055,1658,7
1752,1934,8
1332,1558,1
956,1817,2
1655,1818,9
1446,1519,9
1245,1719,9
1347,1649,6
1654,1843,4
1437,1925,7
1028,1141,9
1121,1652,4
1828,1959,5
1100,1114,6
1242,1825,7
1149,1830,9
1650,1817,1
1204,1221,5
1827,1918,8
900,1711,7
1120,1410,7
1727,1858,6
1828,1959,2
945,1746,1
1516,1812,5
1127,1428,9
1816,1950,5
1118,1659,3
1208,1220,6
1145,1947,8
1054,1233,1
1903,1903,9
1522,1955,5
837,914,4
806,1811,3
801,939,9
1617,1905,1
958,1549,9
848,1210,8
1407,1918,7
1552,1745,4
1559,1817,8
1928,1935,6
841,1520,6
819,1920,7
1317,1446,5
1527,1843,6
1555,1738,6
912,1659,7
911,1904,4
1135,1930,5
1307,1919,2
802,824,9
1056,1407,7
1212,1849,4
1310,1417,3
1321,1909,3
1913,1927,5
1020,1307,9
1223,1828,9
1239,1718,2
1156,1912,4
1714,1910,3
1514,1546,7
1506,1738,3
1412,1818,3
828,952,7
1320,1739,3
1648,1920,5
1908,1944,4
1100,1623,4
1955,1959,2
1142,1151,3
1643,1933,7
1628,1700,4
1530,1807,9
1450,1548,9
1305,1440,8
1031,1509,5
1608,1813,5
1312,1652,1
923,1246,9
953,1028,8
855,1850,9
1602,1759,9
1511,1815,6
859,1641,9
1600,1720,4
1913,1936,7
901,1201,9
1717,1957,8
1041,1150,9
1833,1846,2
853,1452,6
948,1306,2
1108,1904,7
1814,1850,1
1907,1939,5
1257,1548,9
949,1815,2
1543,1655,4
1240,1242,2
1709,1904,3
1517,1932,9
1503,1835,7
908,1839,8
1913,1913,4
1423,1743,7
1200,1922,2
1330,1738,7
1504,1957,3
1038,1108,7
1443,1556,8
1904,1923,4
1407,1838,1
839,1822,6
1629,1749,5
1911,1925,7
1857,1905,1
1242,1920,8
1110,1802,7
1356,1501,5
1542,1905,2
1323,1439,2
925,1548,2
922,1010,7
1808,1858,8
1643,1742,5
1434,1834,5
1708,1930,1
1001,1312,5
1615,1752,6
1315,1846,2
1243,1421,5
929,1625,6
1352,1547,9
1036,1747,2
1000,1340,8
1740,1747,5
1920,1942,2
1917,1942,2
1513,1841,4
1353,1718,2
804,816,7
1634,1815,1
938,1009,9
1332,1443,7
1810,1830,4
857,1157,2
1555,1701,1
1159,1616,2
1626,1920,4
953,1752,5
1919,1955,9
1943,1949,9
1541,1639,2
1852,1933,3
920,1132,7
1411,1452,4
1959,1959,3
1417,1421,5
1813,1910,9
924,1714,2
1242,1755,7
915,1901,2
1555,1602,7
1545,1740,1
1024,1114,1
1231,1805,6
1756,1905,2
1059,1353,4
1717,1819,8
1403,1904,9
1304,1808,9
1800,1903,3
1016,1450,8
1808,1808,3
1251,1304,8
1647,1741,7
1350,1709,8
1828,1936,1
917,1743,2
1009,1103,4
1622,1942,9
1627,1649,8
1716,1938,1
1106,1158,4
1055,1856,8
1413,1557,1
1219,1854,3
1942,1958,4
1624,1702,3
1456,1832,2
835,1312,1
1734,1924,6
1722,1910,4
808,944,9
1518,1559,8
813,1151,7
1146,1217,4
1822,1939,4
1355,1918,7
1745,1837,2
1602,1818,9
932,1609,6
1745,1932,9
1737,1938,8
1721,1944,8
1037,1040,8
1103,1226,6
822,1335,4
1313,1656,8
1220,1316,2
1022,1715,1
1210,1853,1
1405,1622,2
1221,1425,2
1437,1518,3
1823,1902,8
819,1540,3
1901,1916,7
848,2000,9
1621,1747,1
1819,1836,3
908,1735,1
826,1844,6
1729,1952,9
1526,1821,8
1720,1902,1
1129,1352,3
1459,1715,9
1525,1853,9
1523,1653,1
1723,1759,9
809,1240,8
1433,1459,9
1416,1542,7
1817,1925,3
1837,1928,1
1919,1934,8
1837,1859,5
1814,1830,7
906,1135,8
1353,1543,4
1207,1300,6
956,1730,1
1755,1919,9
1515,1755,7
1242,1544,7
1500,1527,1
1328,1943,6
1402,1727,3
1831,1832,1
1155,1544,3
1212,1303,2
1242,1713,6
831,906,7
1625,1935,5
1133,1342,8
1516,1922,1
1427,1855,4
1923,1934,9
1644,1956,8
1408,1914,4
935,1523,5
1428,1730,7
1821,1919,2
1123,1303,6
1706,2000,3
1448,1840,6
1524,1725,6
1127,1728,7
1016,1238,6
1407,1429,5
1239,1610,9
1803,2000,4
1754,1847,4
1723,1920,7
1104,1916,8
1833,1936,9
1714,1803,2
1204,1431,7
1245,1653,4
1344,1732,4
1025,1352,6
1846,1846,3
1441,1743,9
1621,1923,1
1516,1637,6
917,1736,7
1919,1928,7
1842,1926,6
1440,1830,9
1357,1407,9
1127,1552,5
1145,1958,2
1453,1558,7
1849,1955,8
1920,1940,7
1621,1624,7
1540,1839,3
1106,1549,7
1159,1342,4
1705,1953,8
812,1435,5
1141,1751,7
1811,1857,7
1508,1606,1
905,1219,5
836,1051,7
1331,1838,9
916,1525,8
1349,1926,6
1900,1919,3
1044,1144,9
927,1220,7
923,1649,3
1819,1905,3
1947,1953,4
1530,1712,6
1405,1426,9
1616,1824,9
1948,1955,1
1212,1928,9
1747,1801,4
1154,1609,9
1644,1921,7
1528,1648,4
1720,1931,9
1558,1911,6
1635,1931,9
1021,1315,7
1720,1822,9
1030,1141,6
1829,1930,6
1516,1845,9
1525,1651,6
1803,1839,1
933,1800,2
1228,1754,8
