start,end,weight
938,1719,6
1603,1649,2
1848,2000,7
1527,1633,8
1032,1342,4
1152,1801,7
1933,1942,9
1502,1908,8
949,1901,9
1308,1527,4
1506,1544,5
1913,1941,7
1114,1337,3
1543,1815,4
1209,1221,1
1914,1942,6
1443,1759,1
1536,1745,7
1845,1845,5
813,954,2
1849,1955,8
1307,1704,3
1924,1951,6
1434,1933,4
1812,1957,4
1414,1551,1
1352,1844,1
1424,1436,4
1534,1618,5
1029,1509,6
854,1817,9
1217,1800,2
1606,1743,8
1407,1526,4
829,2000,4
1355,1710,6
1058,1406,7
1942,1951,2
1544,1647,5
1705,1720,7
1112,2000,9
1700,1718,8
1843,1920,8
1846,1916,3
1547,1613,7
901,1354,4
1324,1853,7
1655,1742,6
1428,1458,7
1805,1856,7
836,902,6
1545,1826,4
856,1646,4
1948,2000,5
1751,1947,6
1344,1458,8
1044,1159,2
1546,1755,2
809,1511,2
1459,1911,1
1534,1809,2
1632,1649,4
1643,1911,3
1124,1135,3
1841,1849,1
1448,1631,2
1946,1956,3
1521,1938,4
1238,1342,4
1514,1717,4
1136,1519,9
923,1843,5
1800,1812,9
1203,1445,8
1348,1853,4
1525,1831,5
1548,1629,7
1556,1633,2
1723,1929,8
1725,1753,4
1912,1958,9
1636,1958,1
1221,1806,2
957,1508,9
1555,1732,9
1109,1511,5
1641,1650,1
1041,1723,4
1620,1634,4
1808,1845,1
1456,1531,2
1730,1919,2
1553,1846,4
1615,1637,8
1456,1718,6
914,1805,6
1006,1435,2
1510,1536,8
1221,1953,9
1917,2000,4
1749,1811,8
1034,1421,2
1519,1701,5
1028,1258,1
1651,1658,9
1917,1927,8
1821,1918,2
1815,1958,3
1642,1643,6
914,1251,1
1304,1712,2
1034,1117,2
1738,1929,3
1621,1723,3
1711,1859,5
1436,1843,3
1353,1427,2
1838,1933,2
1423,1610,8
1534,1852,9
1548,1554,4
1208,1934,6
1839,1901,5
1612,1729,8
1835,1951,9
927,1431,4
1157,1957,8
1717,1817,5
1831,1927,9
1930,1940,5
800,1351,8
1144,1151,9
1723,1812,8
1137,1839,8
1424,1442,4
945,1445,1
1519,1929,5
954,1552,3
917,1041,3
1851,2000,2
1932,1949,5
1648,1910,4
1108,1927,6
853,1259,6
1043,1336,8
1303,1912,3
1637,1913,7
905,1307,5
1425,1444,6
1313,1452,5
1539,1756,2
1352,1701,4
1539,1901,4
1526,1732,8
1743,1900,3
818,1726,7
927,1911,1
1013,1841,6
1339,1758,7
1240,1842,3
1653,1733,5
1620,1812,2
1417,1920,7
1310,1701,2
1818,1841,4
1054,1849,9
1926,1929,1
925,1930,5
1034,1455,6
1908,1932,5
1554,1724,3
1826,1906,7
1615,1948,8
1830,1950,1
1432,1617,5
1211,1613,8
1002,1115,7
1815,1840,7
1326,1426,3
1554,1601,9
1725,1921,2
953,1659,9
1320,1347,8
1700,1728,5
1558,1610,2
1128,1857,2
1444,1518,6
1142,1429,9
1046,1540,8
1036,2000,6
945,1703,4
1754,1947,5
1241,1529,1
1206,1857,6
1958,2000,5
1716,1822,7
1322,1617,8
1304,1427,5
1850,1949,3
1016,1501,9
1238,1805,6
1528,1825,3
1127,1905,9
1845,1959,4
1945,1949,2
1916,1918,4
931,1420,3
1650,1727,5
1826,1847,8
1123,1937,9
1825,1848,6
1415,1908,8
1930,1949,1
1430,1903,3
1500,1744,3
808,1436,4
1507,1520,6
1003,1130,6
1451,1747,7
1344,1813,5
1448,1749,3
936,1059,2
1354,1408,6
1203,1448,4
1412,1721,9
1725,1751,8
1716,1730,9
1929,1932,6
1505,1829,7
1910,1911,3
1404,1740,3
1940,1955,1
1611,1859,9
1110,1257,2
1112,1838,3
818,859,3
1710,1819,9
1138,1614,3
835,859,2
1515,1720,4
1823,1940,1
1159,1611,3
1702,1737,5
1209,1545,1
1759,1928,7
956,1009,9
1817,1943,3
1835,1938,2
1918,1951,1
1543,1709,6
906,1856,7
941,1613,1
1122,1128,7
1944,1947,3
1522,1811,7
933,1642,2
1716,1726,4
831,1307,5
1613,1700,6
944,1518,8
1123,1701,7
1603,1950,6
1921,1923,7
820,1847,8
1132,1421,9
1640,1835,5
922,1738,7
900,1210,2
810,903,4
1916,1938,3
1335,1913,4
1413,1420,3
1908,1914,6
1716,1911,4
1701,1929,5
812,910,6
1908,1928,4
1111,1540,1
1027,1417,7
1014,1617,8
1354,1933,5
1231,1921,5
1126,1447,4
1223,1734,9
1055,1430,1
1058,1223,2
1057,1606,6
1123,1130,8
1024,1602,5
1647,1935,1
1851,1916,3
1212,1806,1
816,1159,1
1449,1526,8
1204,1313,4
1023,1846,7
1512,1519,1
1221,1921,1
1904,1947,9
1954,1957,7
1910,1926,7
1305,1719,3
1910,1924,7
812,1831,7
1848,1953,5
944,1147,8
831,1606,8
1855,1856,5
1731,1935,3
1509,1823,9
1612,1827,1
1312,1605,7
1131,1956,8
1122,1619,2
1853,1917,2
1208,1507,6
1934,1958,9
1551,1802,9
1304,1456,6
1546,1556,8
911,1026,8
1639,1953,8
1939,1940,1
1123,1445,6
1448,1530,6
1129,1810,6
1137,1543,6
1334,1346,1
1511,1522,1
1320,1350,6
1145,1349,7
1423,1512,1
955,1639,2
1201,1850,2
1916,1946,2
1729,1842,9
1402,1950,5
1541,1741,8
1502,1628,6
1359,1602,6
813,1223,7
1233,1812,6
1905,1913,8
1523,1524,7
1052,1823,2
1201,1336,9
1011,1702,5
1831,1948,7
1013,1754,5
1018,1907,4
1555,1601,6
1013,1321,6
1818,1856,2
814,830,2
1801,1932,6
1620,1744,7
923,1034,3
803,1113,2
1742,1842,1
1819,1939,1
1959,2000,8
811,1759,8
1749,1934,2
1400,1734,8
1559,1937,8
1730,1955,4
1406,1929,2
1428,1648,5
1403,1913,8
1930,2000,2
1656,1944,4
933,1705,1
905,1240,8
838,1225,1
1044,1312,7
1734,1848,8
1305,1433,6
1050,1239,1
1137,1615,5
1259,1916,8
1128,1510,3
1010,1145,7
1208,1937,8
1155,1826,8
838,940,8
1902,1905,5
1256,1910,6
1049,1627,6
1424,1424,9
1114,1143,9
1012,1335,7
1938,1938,1
1755,1838,9
1635,1840,4
1857,1920,1
827,1120,5
824,1607,2
1404,1522,5
851,911,5
1951,1953,8
1333,1635,6
1442,1946,1
1136,1218,8
1643,1833,3
807,1532,8
1045,1433,4
1853,1907,2
1232,1435,9
1659,1901,9
1248,1522,4
1156,1608,1
1211,1214,3
1358,1554,8
1400,1915,1
1509,1616,1
1619,1804,2
1201,1208,2
835,1835,9
1621,1758,2
1154,1950,3
1849,1912,5
1333,1443,6
1548,1836,4
1210,1720,9
1530,1847,6
1617,1934,6
1224,1705,3
1721,1743,5
1157,1653,5
936,1416,3
1029,1037,3
1156,1611,4
1411,1732,5
