start,end,weight
1710,1736,5
1737,1829,2
1057,1347,1
822,1502,9
908,1509,5
1054,1618,7
830,951,9
1814,1957,7
920,1648,5
1613,1847,7
1642,1944,2
1532,1812,7
821,1327,2
1557,1840,3
1957,1957,1
811,1500,8
1107,1330,7
1330,1352,4
917,1659,1
1625,1750,9
1825,1834,7
1556,1851,3
1248,1939,5
1719,1950,8
838,1852,9
1102,1425,6
1736,1832,6
1458,1506,3
1957,1959,4
1856,1931,8
1616,1620,7
1555,1900,4
1845,1847,1
1509,1850,1
852,1459,6
1624,1901,6
1429,1713,7
1011,1814,8
1130,1625,7
1730,1833,6
912,1049,7
1043,1616,9
1806,1910,2
1042,1304,9
927,1814,8
1812,1920,6
1539,1543,2
952,1714,1
1039,1537,6
1940,1948,2
1235,1531,2
912,1557,7
1822,1914,4
924,1304,3
1620,1623,2
1209,1422,8
830,1744,7
1925,1943,9
1820,1920,7
1653,1815,3
1150,1252,2
1325,1930,7
845,1107,6
1840,1938,7
1851,1928,4
1207,1655,1
1209,1719,9
958,1934,2
943,1612,4
1400,1622,6
1322,1824,1
1247,1723,4
824,1524,8
1017,1113,9
1751,1911,3
1014,1840,2
1828,1910,4
1632,1914,8
1444,1514,2
1539,1659,8
1402,1433,6
1809,1833,9
1114,1458,7
822,1053,5
851,1558,8
1720,1807,2
1025,1038,6
1328,1517,1
1642,1754,6
1344,1506,4
1729,1757,5
1131,1339,8
1746,1945,3
1646,1807,6
1537,1820,3
1033,1421,3
1028,1654,9
1425,1508,5
833,1207,2
1723,1802,8
955,1156,1
1657,1842,4
1057,1104,5
1327,1954,6
844,1055,6
1420,1703,3
907,1315,3
848,1825,3
1844,1959,9
1835,1925,8
1056,1600,2
1104,1801,5
1257,1826,8
1827,1930,3
1623,1627,2
1606,1611,8
1143,1412,3
1345,1658,1
1058,1211,2
1404,1707,7
1338,1447,5
1616,1721,2
1036,1228,5
1448,1939,4
945,1943,9
1405,1813,3
1403,1853,3
1311,1409,7
1918,1954,9
815,1231,8
1330,1545,6
1748,1800,1
1525,1809,4
1308,1916,8
1628,1842,5
1030,1300,8
1307,1335,3
1911,1950,3
1633,1846,1
1436,1814,6
1452,1529,6
1915,1921,8
1700,1853,4
858,911,4
1528,1745,1
1827,1937,2
1821,1822,3
813,1518,1
933,1856,5
840,1116,1
833,1147,3
957,1619,7
1418,1759,8
1555,1753,3
1324,1459,6
957,1657,1
1120,1736,1
1834,1854,3
1840,1912,6
1246,1520,6
1403,1417,9
1541,1923,9
1330,1606,3
1547,1802,6
1644,1911,4
939,1503,4
1420,1939,4
1206,1724,4
1708,1937,9
1557,1802,3
1411,1959,3
1922,1929,4
1314,1422,5
1326,1933,4
1632,1637,2
1629,1939,8
1302,1416,4
1042,1238,7
1045,1046,4
1116,1916,6
1138,1826,5
1503,1509,4
811,959,2
1309,1553,3
1111,1518,2
1101,1511,5
1014,1205,5
1255,1403,7
1852,1856,6
1230,1855,7
942,1801,8
1802,1829,5
1746,1909,4
1144,1605,8
1258,1436,7
815,1630,1
912,1754,3
1311,1641,6
1521,1526,4
1821,1824,5
1209,1815,1
1338,1434,3
1904,1921,6
1811,1817,9
1909,1922,7
1143,1935,6
1158,1247,8
1213,1704,4
1119,1749,2
836,1440,7
1954,1957,8
1031,1124,3
1935,1949,4
1126,1256,3
912,1521,5
1928,1954,9
1621,1806,8
1940,1945,4
1203,1620,7
1517,1820,8
1704,1737,5
1454,1653,5
826,1004,3
1425,1504,5
1635,1649,3
1113,1148,5
1927,1940,4
1656,1848,2
1754,1931,5
1241,1401,1
1447,1635,2
1930,1959,4
1249,1252,3
1402,1632,1
1624,1755,2
1421,1458,7
1340,1919,9
1451,1917,8
1150,1949,9
1040,1351,6
1823,1937,8
913,1833,4
908,1154,6
1639,1919,9
807,1830,9
909,1846,4
926,1725,8
1601,1859,2
829,951,9
1749,1836,3
1619,1817,7
1901,1951,7
958,1745,9
1804,1847,7
1454,1908,8
1651,1815,3
1848,1959,5
1528,1851,6
1527,1629,4
1038,1200,6
1541,1951,6
1249,1901,2
1224,1503,4
950,1543,1
1426,1730,9
1540,1806,1
1139,1944,2
1612,2000,5
1343,1850,6
1700,1747,1
1300,1732,9
916,1256,5
1028,1939,8
959,1836,8
814,951,5
1105,1719,6
1400,1817,2
1239,1820,4
1241,1523,6
1538,1714,8
1332,1457,5
1439,1653,5
835,1612,7
950,1501,1
1842,1955,6
925,1247,7
950,1032,5
1231,1611,7
1420,1533,7
1630,1749,3
856,1324,4
1404,1745,8
1217,1501,8
1246,1932,5
1136,1210,7
1848,1910,2
1748,1802,6
1203,1633,5
1100,1812,3
1326,1416,8
1036,1457,8
1541,1715,5
1746,1819,7
1455,1649,6
1119,1859,9
833,1943,1
834,1847,5
1357,1459,5
911,1254,5
1939,1958,9
925,1233,7
1029,1308,9
1530,1911,3
941,1540,4
1726,1831,4
1034,1629,4
1954,1954,1
929,1843,8
1605,1902,8
1303,1435,3
1041,1445,2
1002,1935,7
1336,1755,2
1141,1225,8
1955,1956,6
1055,1909,3
1359,1810,5
826,1150,3
1258,1312,7
1837,1933,5
1000,1908,7
935,1409,9
1707,1841,9
1315,1512,2
1451,1605,9
1853,1949,5
1908,1925,9
1653,1959,3
948,1922,8
1555,1643,3
958,1808,8
1726,1846,7
1018,1828,1
1522,1750,7
1046,1926,1
1219,1754,1
1439,1920,5
1324,1427,1
1804,1823,7
1452,1525,9
1619,1915,5
1921,1943,6
1942,1959,7
1448,1955,2
1032,1813,1
1958,2000,9
1250,1412,5
1913,1952,3
851,1950,4
854,1243,5
1834,1849,7
1441,1543,5
842,1103,8
1644,1704,5
950,1138,7
943,1804,6
834,1341,4
820,1316,7
1628,1847,3
1911,1953,5
1600,1658,8
1607,1723,7
1642,1654,1
1422,1531,4
1000,1754,8
803,1014,2
847,1718,8
1207,1656,2
1614,1930,1
857,1940,5
921,1627,1
1935,1942,9
1007,1720,8
1012,1535,6
1646,1702,2
853,1635,7
1610,1638,1
1755,1845,1
1912,1943,2
1524,1934,4
1222,1255,5
1942,1954,8
1433,1459,4
1454,1710,1
1721,1847,8
1722,1936,1
1713,2000,8
1253,1935,8
1846,1925,5
1232,1812,5
1019,1512,3
1349,1418,8
1239,1854,7
1831,1935,9
1643,1826,5
1258,1559,5
1147,1604,5
1513,1959,5
1259,1540,9
949,1245,5
1506,1754,6
1101,1926,9
1505,1840,6
1535,1736,9
951,1542,5
1417,1545,8
1323,1541,5
934,1731,9
1712,1806,2
1106,1236,8
920,1154,5
1428,1903,9
951,1917,7
1502,1926,9
1419,1431,6
1440,1629,1
1305,1551,8
1659,1951,4
1349,1722,1
1944,1959,5
1616,1632,5
801,1256,5
1416,1950,2
1425,1843,9
1727,1813,1
1524,1724,9
1309,1439,2
1311,1444,1
1130,1434,1
1831,1854,8
1703,1916,4
1853,1953,8
811,827,1
1339,1448,3
1357,1439,7
1134,1455,4
1106,1913,9
1100,1635,4
1706,1849,1
1000,1838,5
1108,1248,1
906,1948,1
1223,1228,4
1721,1830,3
1633,1832,6
1224,1343,4
1502,1600,4
1355,1918,3
1319,1718,2
959,1253,3
910,1534,5
1008,1811,9
1423,1815,8
1845,1909,3
1206,1947,6
1108,1141,1
825,1535,8
937,1132,9
1900,1943,6
1827,1855,2
1525,1821,8
1039,1839,8
1250,1944,6
1712,1714,2
1052,1410,3
1156,1721,3
1407,1528,1
1205,1448,7
1648,1929,4
1219,1807,7
1422,1927,6
1523,1723,4
1731,1825,5
1921,1954,4
1315,1635,4
903,1644,6
1255,1753,5
912,1554,7
1825,1931,1
1006,1530,9
1334,1619,1
1526,1618,5
1118,1836,7
1954,1954,8
1927,1946,1
1603,1848,1
1331,1430,7
1848,1848,4
1257,1431,5
1235,1920,9
1020,1548,7
1729,1835,4
1442,1753,2
1650,1921,3
1755,1821,7
1124,1534,8
1346,1750,9
934,1712,6
1523,1827,6
1116,1955,5
1237,1739,8
1830,1904,7
822,1717,8
1236,1855,3
1543,1940,7
1031,1831,9
1829,1926,7
1037,1920,4
824,1859,3
1022,1851,6
1548,1858,6
915,1419,6
800,824,2
1940,1949,1
1425,1636,7
853,1753,1
1629,1902,8
1714,1739,7
1605,1705,7
1522,1618,8
1641,1855,5
1345,1735,5
1351,1507,9
1237,1543,9
1045,1242,5
1439,1708,6
1048,1123,7
1949,1950,9
953,1842,2
851,1748,7
1052,1625,5
1218,1740,5
1735,1856,5
1016,1141,2
923,1143,4
955,1608,8
1750,1909,8
1512,1717,2
1112,1525,2
1735,1802,2
1604,1829,7
1926,2000,9
1218,1333,9
1528,1903,7
1807,1812,3
943,1741,7
1558,1604,8
1424,1942,7
1858,1901,9
1947,1959,7
1337,1534,6
1121,1919,6
902,1108,7
1813,1934,8
1201,1515,2
1152,1700,7
1824,1930,2
1947,1953,4
1347,1419,3
1225,1752,6
1141,1509,7
1216,1556,3
1108,1738,6
1955,1959,2
856,1449,7
1319,1926,2
1348,1520,7
916,1919,5
841,1837,2
1050,1735,8
1605,1636,3
1111,1637,3
1709,1819,4
811,1313,3
1626,1812,7
859,1738,4
1913,1928,9
827,1555,3
1212,1500,6
1245,1620,3
849,904,6
1619,1847,9
1551,1851,8
1220,1250,6
1849,1949,8
1527,1951,2
1358,1713,8
1236,1448,1
1808,1936,4
1035,1555,6
1347,1842,7
1156,1402,2
1219,1651,5
1635,1812,1
1741,1902,8
1315,1643,8
1719,1734,1
805,1013,9
1101,1116,6
1921,2000,5
1533,1909,4
1241,1600,2
1411,1554,3
910,1739,6
1921,1944,3
1944,1954,6
1739,1926,9
1016,1820,2
1230,1335,3
1141,1339,4
1307,1844,6
1005,1241,8
1718,1819,2
1254,1954,5
1203,1729,5
1601,1606,6
1206,1602,1
1348,1523,2
1441,1954,9
1506,1928,2
1423,1827,1
1404,1600,1
1811,1819,8
1431,2000,4
1823,1836,9
1113,1542,5
1428,1910,1
1823,1852,2
1200,1305,4
1615,1755,8
1446,1531,8
1425,1616,6
1837,1941,5
1247,1715,4
946,1149,1
1549,1627,4
1032,1618,1
1000,1258,6
1332,1738,8
1312,1737,2
1001,1558,8
1133,1304,7
1315,1656,5
1849,1855,9
1852,1940,8
1152,1701,9
1646,1713,7
1840,1947,5
805,1704,3
1338,1637,3
1238,1406,1
835,1515,7
802,1827,8
1842,1959,8
1215,1727,9
1840,1930,3
854,950,1
1617,1837,2
1746,1852,2
1750,1844,1
1346,1349,4
1450,1540,3
1618,1814,3
1105,1434,2
1643,1717,2
832,1618,8
1359,1436,7
955,1400,9
1307,1753,5
1520,1813,8
1541,1915,6
1730,1758,4
812,1221,5
1110,1212,6
1020,1307,6
1225,1226,1
941,1759,8
1147,1734,4
1044,1208,2
1326,1839,3
1944,1954,6
1953,1957,6
1134,1934,5
906,1132,7
1226,1750,3
1457,1907,6
1216,1220,5
1956,1956,4
1832,1908,3
806,1313,2
1209,1558,9
1721,1746,9
1251,1326,6
959,1956,7
1423,1853,2
1558,1901,8
1149,1523,4
851,1553,9
1954,2000,5
1157,1412,6
840,1500,4
921,1247,1
837,924,6
1357,1753,6
1110,1508,8
1738,1913,5
1130,1305,5
1543,1641,2
1639,1722,5
1152,1344,2
1006,1704,9
1617,1647,5
1508,1618,1
1812,1926,7
1505,1946,7
907,1706,2
1341,1618,4
1729,1752,1
1254,1524,1
1012,1424,7
1144,1440,3
1039,1219,8
1322,1649,6
850,1114,2
1142,1725,3
1849,1910,8
1308,1949,6
1627,1745,4
1445,1914,2
1611,1836,7
1015,1840,7
927,1851,8
1358,1659,8
913,1308,3
1558,1611,2
1133,1732,1
1359,1856,6
1542,1936,2
1715,1719,4
1732,1938,8
1638,1920,2
1256,1347,7
1548,1759,9
1508,1909,7
1832,1955,7
1149,1704,6
1140,1522,1
1810,1838,9
1744,1901,5
1809,1924,2
1919,1940,7
1623,1710,5
830,1044,4
852,1222,4
1324,1447,6
1004,1107,9
1309,1745,4
938,1139,9
1225,1558,8
1701,1942,4
931,1339,1
1706,1936,6
1152,1356,4
915,1251,2
1656,1846,7
1123,1618,4
