start,end,weight
1929,1934,2
1511,1827,7
1906,1934,4
1339,1532,1
1951,1955,2
1217,1602,1
1409,1736,2
951,1530,3
1134,1735,9
925,1754,1
1110,1500,2
1431,1513,9
1241,1612,1
1350,1950,7
1153,1624,4
1747,1823,1
1935,1935,5
1941,1948,7
1822,1843,5
1722,1810,5
1448,1916,4
1006,1440,6
838,1321,9
1632,1650,8
1831,1925,5
1132,1929,8
1644,1855,5
1158,1208,5
839,1151,3
1716,1838,4
1910,1939,1
1417,1914,6
1621,1753,7
1023,1755,4
1456,1649,1
1251,1735,6
1456,1846,9
1922,1957,9
823,1212,1
1012,1821,5
1433,1842,8
1217,1443,8
1314,1719,9
1407,1521,7
1624,1650,8
910,1244,6
809,1136,9
1616,1850,8
932,1505,6
1308,1500,8
1819,1832,5
959,1539,7
1644,1909,6
838,1758,2
1621,1736,3
955,1103,9
1518,1554,5
1926,1938,2
1308,1611,2
1433,1449,5
1141,1218,1
1548,1612,9
1151,1535,3
1453,1455,4
1055,1357,7
942,1245,6
1241,1251,5
1352,1709,9
1309,1838,4
1521,1752,5
1918,1930,5
1131,1338,5
1844,1948,6
1303,1805,8
1837,1924,4
1918,1939,7
1126,1919,5
1707,1758,1
918,949,8
1905,1913,8
905,1413,2
1843,1928,6
944,1856,9
1434,1739,4
1441,1629,6
1412,1523,6
858,1356,4
1939,1952,2
1021,1408,9
1115,1148,6
1520,1758,1
1048,1313,5
800,1628,9
1420,1653,1
1638,1754,4
1125,1925,5
1330,1854,6
1849,1946,3
1838,1856,6
1941,1957,9
1657,1910,1
1518,1623,5
1141,1413,7
1339,1947,7
1411,1808,1
1418,1932,5
1310,1359,7
1700,1901,9
1918,1956,9
1406,1745,5
1934,1957,4
1004,1321,9
1759,1804,4
832,858,1
1528,1923,1
1251,1707,7
806,1101,1
1729,1759,1
1850,1918,5
1415,1713,2
955,1010,8
1714,1806,3
1024,1250,8
1616,1745,1
1008,1305,7
1040,1539,7
833,1927,8
1902,1919,1
1511,1702,4
910,1352,6
1613,1733,2
1305,1458,1
1450,1904,9
911,1030,2
941,1804,7
1527,1556,2
1109,1256,5
1557,1611,6
1450,1516,5
1824,1825,5
1657,1919,5
1833,1938,2
1607,1720,8
1044,1630,9
1707,1823,1
