start,end,weight
1100,1502,6
1806,1846,6
1954,1956,2
1805,1808,1
1957,1959,9
1741,1817,2
1736,1824,5
1624,1842,7
1316,1445,6
1622,1631,1
932,1029,9
1158,1706,4
1144,1154,7
1659,1901,6
800,1339,8
1828,1853,8
1013,1601,5
1101,1632,6
900,922,4
1031,1256,7
953,1851,2
1413,1450,3
1422,1744,8
1800,1812,7
1344,1618,1
1330,1439,3
1041,1808,6
1854,1956,8
1904,1924,6
1058,1703,1
1148,1728,1
1803,1947,6
1059,1726,7
1314,1929,8
1945,1954,5
1010,1311,9
801,1959,9
1746,1926,3
1741,1749,8
1106,1631,8
1826,1854,2
1854,1907,6
1628,1704,9
1339,2000,9
919,1322,3
1355,1638,6
1051,1221,9
1926,1947,2
1537,1542,9
1231,1418,1
1215,1809,9
909,1507,6
1222,1904,9
950,951,5
849,1524,4
1528,1902,2
1050,1753,9
1624,1800,4
1359,1838,3
1424,1515,4
1610,1931,2
1751,1848,7
1046,1828,9
915,949,5
1301,1311,9
1326,1539,8
947,1102,2
1350,1517,9
1424,1546,7
916,1836,7
935,1521,4
1808,1926,7
1614,1914,1
831,1552,5
1909,1919,3
1821,1916,4
1040,1134,6
943,1522,2
1130,1948,3
1114,1813,9
1953,1957,8
1916,1934,3
1304,1505,6
938,1028,9
1442,1934,7
1722,1927,6
1037,1132,7
1409,1410,3
1517,1601,4
1301,1839,4
1840,1956,2
1611,1702,3
939,1005,6
1131,1258,2
1853,1930,2
923,1727,1
958,1513,3
1447,1848,9
1620,1909,6
1231,1317,5
1857,1946,8
1109,1728,9
1430,1739,4
1111,1847,3
845,1314,2
1530,1928,2
1229,1424,6
1235,1723,9
903,1137,1
1953,1954,5
927,1519,3
1714,1859,8
1803,1832,1
1726,1741,7
1436,1903,5
1508,1942,2
1943,1958,4
1746,1846,2
1607,1723,3
920,1604,6
835,1709,9
1744,1956,1
1745,1822,1
1003,1742,8
1057,1348,4
1136,1829,1
1117,1326,8
843,1556,4
920,1645,1
1126,1357,3
1809,1842,9
1327,1939,9
908,1037,3
1437,1921,6
1446,1928,9
1333,1554,1
1652,1849,4
812,1850,3
1801,1907,1
1509,1606,9
1504,1620,8
1031,1213,1
948,1924,2
943,1435,4
1708,1836,1
1500,1715,2
1432,1840,9
1745,1946,8
838,1134,1
1242,1608,4
1027,1718,5
839,1524,6
1339,1932,3
1203,1228,8
1606,1714,5
1421,1431,1
1345,1620,7
1318,1541,4
1623,1921,4
1941,1944,9
1153,1301,7
1307,1927,1
1533,1817,7
1235,1848,3
1506,1551,2
1112,1844,6
1136,1923,1
1456,1904,4
1648,1823,4
857,1744,4
1042,1149,2
1318,1921,5
1638,1821,2
1018,1914,9
1742,1749,2
1057,1414,7
1125,1224,5
1215,1231,8
1547,1559,7
1409,1550,4
1240,1548,9
1555,1804,7
1446,1549,9
1937,1937,4
1207,1517,6
1620,1852,1
1536,1706,5
1605,1835,5
1724,1853,9
1352,1515,5
1224,1847,9
1945,1947,9
1251,1305,9
1435,1500,3
1046,1425,9
1146,1717,3
1150,1736,1
1131,1348,8
1907,1933,6
1645,1650,7
1938,1938,7
1605,1958,8
1015,1312,4
1815,1957,2
808,1157,2
1218,1729,9
1312,1916,7
1858,1915,5
