start,end,weight
1952,1959,9
1846,1909,4
1018,1122,8
1548,1557,4
1300,1443,6
844,1208,1
842,1405,3
1317,1740,8
1447,1925,7
1604,1708,4
837,1939,6
1115,1607,3
1405,1429,9
1911,1932,3
1239,1342,1
1416,1759,3
1449,1834,8
1435,1728,8
1111,1939,1
1948,1955,9
1416,1841,3
1233,1923,4
924,1638,3
920,1640,8
1816,1839,7
1718,1833,9
1328,1420,2
921,1456,2
1916,1934,9
1313,1701,2
1817,1948,3
1516,1641,6
1946,1953,8
1359,1747,1
843,1444,7
1829,1924,5
1241,1808,7
858,1014,4
1927,1952,1
1412,1834,5
1935,1940,5
831,1057,5
1822,1948,4
1528,1545,3
1009,1117,6
1201,1839,4
1900,1923,2
1410,1726,1
1740,1748,4
1819,1838,1
1935,1949,6
1419,1729,5
1534,1613,4
1747,1822,3
1702,1835,7
1447,1727,7
1905,1922,2
1215,1313,8
826,1136,1
1631,1843,4
1436,1923,3
1000,1428,5
1226,1826,5
1536,1725,1
1826,1902,7
1950,1957,7
1124,1329,6
1018,1133,5
1542,1710,5
1535,1619,6
1938,1948,2
1923,1945,1
906,1829,8
1715,1829,3
1307,1427,5
1957,1958,9
1410,1830,2
1149,1251,9
1125,1347,9
1202,1846,6
1625,1631,5
1409,1852,8
1746,1920,3
1558,1923,5
1724,1757,5
1826,1837,9
907,1423,8
1447,1852,2
1658,1843,9
1459,1953,2
915,1123,2
1324,1852,7
915,1655,5
1557,1851,9
1649,1817,1
1011,1935,4
1855,1918,6
1012,1735,2
1634,1648,5
1007,1857,5
1036,1547,7
1048,1333,3
1330,1933,6
1150,1447,1
1651,1803,4
920,1336,3
1121,1602,9
1008,1518,3
1829,1937,3
935,1809,4
1856,1917,9
1806,1920,1
1037,1332,3
1914,1953,2
1819,1902,8
1737,1747,5
829,952,5
846,1942,4
1750,1857,3
1906,1919,1
1745,1931,6
1832,1953,4
831,1700,8
1842,1951,7
1256,1824,4
1309,1716,9
1210,1902,7
1941,1953,4
1304,1656,8
914,1015,6
1041,1811,2
1505,1912,9
1555,1647,1
1348,1858,9
1027,1547,5
1326,1941,8
1353,1717,5
1013,1632,5
1647,1910,1
948,1514,7
1207,1605,7
1005,1438,2
1540,1746,7
1024,1203,3
851,1348,6
1433,1948,5
1508,1715,7
1043,1618,9
1751,1911,5
1114,1357,8
1630,1841,7
