start,end,weight
1521,1614,1
945,1229,4
1413,1857,9
1258,1911,1
1044,1414,3
1132,1147,5
814,1730,1
843,1453,2
1447,1654,2
832,1712,5
1956,1957,4
1751,1833,3
1843,1915,3
1852,1909,7
1643,1842,2
1148,2000,1
1055,1248,4
840,1643,2
1939,1955,7
1657,1748,9
925,1220,7
1851,1947,8
1155,1801,2
1517,1817,5
1257,1735,9
1357,1513,8
1108,1110,8
1603,1637,5
806,911,6
1831,1928,9
823,1746,7
1302,1412,9
1717,1917,8
1219,1923,5
1929,1933,3
1527,1649,2
1621,1857,5
1954,1957,6
1134,1656,8
1445,1732,2
907,1147,5
1839,1920,7
1401,1650,6
933,952,2
818,1430,3
922,955,1
1645,1714,9
1833,1911,7
1945,1953,1
1011,1222,1
1519,1647,1
1132,1725,4
848,901,1
1134,1508,8
810,1552,5
1017,1229,1
1206,1450,6
839,1116,9
1909,1942,1
1156,1157,1
1114,1552,3
1939,1943,6
1855,1930,4
1122,1909,9
1338,1522,2
1748,1817,4
1525,1637,3
1733,1740,9
1820,1834,8
1505,1827,4
1146,1249,9
1512,1850,3
1826,1915,5
1731,1931,1
1932,1941,4
809,1223,2
1131,1850,8
801,1221,7
1422,1644,7
1218,1250,8
819,1457,7
941,1707,3
1440,1655,3
1754,1853,3
804,835,4
1942,1959,7
1254,1522,1
1339,1821,5
828,1010,1
1337,1950,8
1911,1917,3
1621,1805,5
1306,1419,2
1754,1955,8
1502,1629,3
1648,1648,3
1800,1816,9
1302,1351,5
1001,1608,4
806,1331,9
818,1927,2
1824,1916,7
1830,1943,2
1505,1555,1
1119,1324,6
1337,1500,5
1339,1649,3
1043,1453,2
1953,1955,3
1016,1941,9
849,1421,1
1635,1855,9
1117,1903,1
1903,1931,8
1851,1929,8
1200,1459,3
1237,1855,6
858,1411,7
1628,1811,6
1058,1646,6
1932,1938,6
1810,1856,8
847,1036,1
929,1127,7
1337,1458,1
1332,1615,3
1638,1933,5
1525,1657,1
1554,1748,2
1716,1937,1
1711,1756,3
1451,1511,1
1146,1228,9
1535,1756,2
1704,1934,5
819,1222,5
820,1240,6
1407,1840,1
1639,1640,8
1807,1907,4
1000,1916,6
1522,1556,3
1316,1423,9
1102,1447,2
1416,1704,4
1948,2000,5
1302,1840,4
1413,1918,4
1105,1151,3
1333,1950,4
1401,1849,4
1456,1842,3
1328,1715,5
1627,1900,8
1821,1832,1
949,1301,4
1539,1733,2
818,1330,9
1339,1738,7
1501,1614,5
1532,1740,2
1332,1921,5
946,1115,6
1438,1438,8
1722,1947,3
1405,1836,1
1744,1942,5
839,1030,6
1356,1933,6
1051,1356,5
959,1329,9
1126,1754,4
1654,1926,1
1424,1455,4
807,1653,8
1120,1558,8
1549,1739,2
1937,2000,6
912,1125,4
1927,1959,9
1850,1956,3
1800,1919,3
1152,1155,9
1943,1958,7
1247,1606,4
948,1147,2
1212,1826,3
1745,1947,9
1751,1823,9
1557,1623,3
1848,1930,8
1952,1958,2
849,1234,2
1136,1602,4
1933,1948,9
1713,1925,9
1932,1943,3
1029,1914,2
1414,1943,7
1734,1945,3
1446,1908,2
1907,1913,8
1719,1825,8
1200,1654,6
1558,1739,4
1953,1956,5
852,1834,6
808,1908,9
804,1605,4
1202,1616,7
1801,1837,4
1830,1944,1
1826,1959,1
1909,1928,6
1243,1523,2
1553,1848,2
1857,1929,3
1317,1538,8
952,1036,6
1542,1908,3
1755,1950,3
1054,1810,6
1018,1652,9
1855,1938,3
1251,1825,8
1157,1429,7
1542,1843,4
1741,1808,8
1945,1957,3
831,1256,1
1215,1509,7
1753,1846,3
1825,1931,8
1337,1857,4
1852,1858,9
1553,1920,1
1820,1950,2
1746,1935,4
1412,1831,5
1321,1711,8
1639,1952,7
1148,1940,2
1928,1959,3
1337,1710,4
1921,1956,8
913,1540,1
1608,1822,3
1316,1507,3
1313,1859,3
839,1659,6
1950,1953,6
858,1631,6
1907,1949,2
940,1737,5
1556,1735,3
936,1253,5
1323,1859,7
826,1923,9
1841,1841,8
1623,1833,7
1707,1802,2
1437,1935,2
1040,1312,4
1115,1437,3
1633,1755,2
1249,1255,6
1201,1943,9
1113,1811,8
1755,1910,1
1818,1901,2
1013,1940,1
1341,1930,3
844,1155,9
1149,1233,9
1021,1703,5
1322,1502,7
1042,1831,7
1203,1443,5
1951,1956,2
1001,1452,7
1838,1935,9
1039,1507,6
1808,1936,7
854,1206,1
1023,1234,6
1211,1428,7
1613,1817,4
916,1415,7
1514,1802,9
834,1833,3
1208,1811,3
1405,1645,5
1416,1712,1
1951,1958,1
842,1114,8
837,918,1
1500,1558,2
1601,1705,5
915,1234,5
1508,1746,3
1231,1916,2
1409,1857,4
1240,1929,2
1601,1925,9
1441,1537,3
1043,1233,2
1724,1948,3
1215,1754,6
1811,1822,6
1850,1908,1
1609,1902,6
814,1522,8
1332,1347,2
1528,1855,7
945,1222,4
1052,1325,1
