start,end,weight
806,1529,1
1255,1340,2
1027,1347,1
1948,2000,6
1856,1905,1
1331,1554,8
841,1120,9
1315,1528,3
1551,1759,8
1129,1137,5
1543,1834,3
814,1003,3
1449,1629,5
1025,1854,2
1849,1851,1
1114,1549,4
1744,1813,6
1218,1310,9
816,1947,4
1354,1458,6
1429,1938,2
1843,1933,1
1125,1828,7
1304,1429,6
1555,1953,7
1036,1151,5
1111,1806,7
1227,1817,4
1320,1545,7
1127,1803,2
1618,1805,2
1641,1926,9
1612,1848,2
1523,1928,2
1914,1933,9
1439,1844,3
1844,1907,9
1435,1940,9
1646,1830,4
1119,1123,7
931,1329,9
1131,1323,9
1015,1834,5
1829,1940,4
1723,1757,1
936,1719,1
801,1056,9
1856,1949,2
1922,1952,7
1003,1943,8
1434,1510,2
1303,1811,9
1249,1808,8
936,1849,4
1400,1501,8
1315,1931,4
1550,1720,3
1512,1615,6
1505,1526,2
1133,1611,4
1249,1747,7
1334,1927,8
1033,1720,6
829,1537,7
1647,1734,4
1041,1914,3
1549,1813,6
1320,1923,3
1453,1529,5
1314,1952,7
926,937,1
1739,1916,6
1431,1506,7
1928,1951,5
1829,1850,1
1835,1859,9
1041,1626,2
1542,1605,8
1720,1929,6
1343,1405,3
1513,1520,3
1115,1211,3
1147,1413,2
1614,1922,7
912,1032,4
1108,1158,9
1020,1820,6
1137,1149,6
1905,1913,1
1159,1926,5
1700,1940,9
1411,1937,9
1747,1911,4
1959,1959,1
1950,2000,6
1022,1259,7
836,1631,7
1036,1306,8
1121,1207,9
1129,1537,8
1420,1903,4
1033,1420,9
1149,1644,3
1713,1951,5
1931,1942,1
909,1057,8
1955,1955,9
1206,1726,9
1834,1948,8
1629,1944,9
1600,1955,7
1209,1646,9
1917,1946,4
1816,1836,3
1529,1928,9
1439,1823,2
1706,1746,2
1211,1531,8
807,1857,8
1724,1839,9
1106,1319,6
1807,1945,3
1432,1800,1
1336,1429,5
1311,1521,6
1942,1950,8
1641,1817,2
1346,1741,7
1237,1418,9
824,1516,8
1038,1101,3
1431,1901,8
906,1422,7
1932,1953,9
1730,1846,9
1739,1810,2
1801,1905,2
1959,2000,4
1024,1115,9
1057,1943,7
921,1025,6
1133,1138,2
804,1654,4
1238,1439,9
1902,1915,9
1759,1814,4
1256,1339,1
1753,1822,1
917,1645,2
1805,1857,2
1215,1952,3
1119,1140,1
1840,1923,3
801,1546,5
1246,1738,5
1347,1414,3
1249,1513,1
1204,1917,9
1054,1825,8
939,1943,1
1050,1056,1
1025,1917,3
1247,1819,6
1230,1900,3
954,1653,6
928,1554,7
1806,1833,3
1940,1953,8
1103,1542,2
859,1751,8
1658,1822,4
957,1715,8
1158,1305,3
1206,1625,6
946,1306,2
1621,1624,2
1327,1734,8
1920,1938,9
918,956,1
1208,1611,5
1500,1621,6
1059,1803,4
1342,1849,5
1234,1336,5
1334,1439,2
1408,1841,3
1135,1604,9
1358,1440,2
1521,1720,2
1322,1734,3
1649,1707,9
1001,1702,6
1249,1932,4
1244,1849,6
1524,1854,9
1632,1742,1
1610,1637,6
1114,1408,5
1941,2000,7
900,1042,3
900,1202,2
1818,1941,7
943,1529,9
1653,1945,6
1349,1939,8
1003,1143,3
1724,1858,9
1658,1718,2
1003,1057,7
936,1428,5
1433,1456,3
1014,1329,1
1419,1626,4
1345,1909,7
1806,1856,3
1641,1722,5
1642,1913,1
815,954,9
1237,1301,3
1710,1739,8
1023,1431,9
1344,1723,1
1153,1848,1
923,1611,3
1627,1956,3
1431,1753,7
850,1116,7
1543,1631,8
1446,1933,1
1757,1820,7
1554,1809,3
1848,1959,5
