start,end,weight
1454,1557,9
1929,1955,6
1802,1830,4
1245,1739,3
1507,1551,7
1551,1935,8
1316,1638,9
1218,1658,9
1542,1959,4
1111,1208,8
1603,1939,9
1915,1952,4
1338,1950,8
1033,1133,1
1630,1756,8
1603,1607,7
1232,1913,4
1843,1932,5
1241,1713,8
1933,1939,4
1926,1955,2
922,1447,7
1135,1803,1
901,1218,1
1618,1804,2
1114,1308,4
1618,1729,4
1637,1703,6
1458,1852,4
1218,1413,3
945,1214,5
1004,1918,8
1104,1854,5
1035,1632,2
1737,1924,8
1545,1739,5
1303,1843,4
1629,1750,3
1115,1302,8
1610,1934,4
1735,1850,4
1953,1954,7
1515,1723,3
1552,1939,5
1346,1658,4
823,1844,9
950,1528,9
1559,1905,7
1945,1956,7
1243,1336,7
1422,1814,4
1829,1923,8
1002,1429,3
1035,1342,9
1156,1416,3
1020,1940,2
1053,1154,9
1835,1931,6
1659,1907,7
1512,1616,7
1037,1451,4
1930,1940,1
1155,1912,9
1243,1854,8
1103,1336,7
1002,1350,1
1859,1908,8
1730,1917,9
1708,1914,6
1950,1959,4
1915,1946,3
1143,1307,9
1335,1825,3
1734,1913,7
852,1917,5
1750,1852,2
1812,1848,7
1626,1757,2
1719,1854,8
1834,1938,1
1820,1851,1
1309,1522,8
1204,1321,8
1647,1658,9
941,1951,9
1222,1807,7
814,1847,6
1249,1556,3
915,1644,5
1544,1555,2
1956,1956,6
1621,1640,1
1355,1619,3
1634,1903,4
1228,1717,5
1327,1354,3
1421,1628,6
1940,1952,6
1009,1413,2
1521,1528,5
1532,1905,7
1728,1809,1
1523,1719,8
1535,1800,5
1959,1959,5
1430,1847,5
1333,1824,2
1527,1735,1
1503,1809,8
1021,1129,1
1336,1743,2
1029,1524,5
1710,1946,9
1339,1654,6
1442,1728,1
1247,1623,8
1248,1437,1
1811,1916,2
1738,1938,4
1942,1948,8
804,1535,2
804,804,7
1247,1610,7
1459,1832,7
900,1510,1
1937,1942,1
1016,1716,3
944,1203,3
1307,1715,3
954,1314,5
822,1400,6
1044,1047,8
1444,1701,1
826,1802,4
905,1939,1
1902,1907,5
1541,1548,5
1447,1828,1
1736,1834,4
1325,1556,7
1642,1917,5
949,1012,7
1045,1214,8
1005,1436,5
829,1832,5
928,1449,2
1320,1753,6
945,1635,4
1621,1710,2
1655,1750,6
1157,1704,6
1945,1959,3
801,1300,5
1828,1934,6
1119,1646,4
1457,1658,2
1108,1914,6
1601,1613,9
1139,1506,3
911,1909,6
1145,1301,5
1636,1845,1
1858,1944,1
1624,1751,6
1020,1544,8
1559,1748,3
1717,1917,6
1356,1933,7
1105,1800,1
1232,1439,7
1528,1942,3
1806,1908,9
1345,1455,9
1344,1619,1
1013,1155,4
1551,1614,2
1818,1833,1
1505,1934,9
1233,1837,4
1819,1948,6
1340,1831,6
1730,1813,8
1427,1618,9
1317,1911,4
1758,1835,2
1908,1928,1
1828,1833,5
1333,1929,6
1136,1859,9
1555,1728,8
1858,2000,3
1929,1946,4
1736,1750,7
1242,1751,7
1847,1930,5
1002,1109,7
1221,1318,2
810,930,9
806,1731,5
1830,1938,4
1555,1923,9
1859,1909,4
1424,1916,6
1939,1939,2
1359,1915,1
1314,1704,8
939,1304,1
1625,1714,6
1806,1822,3
1425,1740,8
1515,1826,3
1942,1958,7
912,1814,3
1125,1928,2
804,1119,4
1753,1901,4
1627,1936,8
1146,1747,4
951,1300,9
1840,1922,8
1246,1804,6
1627,1638,5
1627,1756,9
937,1438,4
1738,1944,6
1509,1922,3
1317,1347,1
858,1134,4
1705,1848,1
1617,1721,9
937,1642,3
830,1614,3
1204,1833,1
932,1929,4
1655,1827,5
846,1322,6
1607,1823,2
1734,1809,4
1346,1651,8
1434,1809,5
947,1256,8
1713,1953,4
1050,1554,9
850,1742,6
1032,2000,7
1925,1953,2
1015,1747,7
1853,1930,8
838,1505,3
1318,1733,2
847,1752,1
1658,1852,3
834,1255,4
1257,1750,7
923,1619,7
1920,1921,4
1613,1912,7
1115,1132,9
1034,1844,1
1953,1958,4
1857,2000,3
1801,1833,3
1115,1341,6
810,1416,9
847,918,3
839,1847,9
1921,1938,9
1926,1939,9
1438,1730,8
1811,1905,7
801,1621,3
1345,1607,3
1353,1607,9
1939,1944,6
1057,1433,6
1137,1857,4
1527,1531,5
1506,1714,3
1117,1621,5
1534,1642,5
1758,1924,1
1517,1709,4
1041,1227,8
1337,1443,3
1747,1919,7
1747,1928,5
920,1702,4
1841,1845,7
1640,1854,3
1407,1624,2
1716,1744,5
1733,1943,7
1021,1743,9
1233,1742,2
1916,1956,2
814,1948,2
1803,1835,3
926,1233,1
1419,1656,6
1615,1650,8
1305,1642,6
1128,1507,2
834,1155,9
1309,1602,6
1711,1824,3
804,1805,6
1913,2000,9
1241,1419,5
842,1720,7
1744,1859,4
1212,1739,6
1526,1856,2
1510,1741,2
1624,1916,7
839,1419,1
1317,1908,7
1604,1628,5
1753,1935,3
1000,1350,9
1947,2000,1
1936,1957,3
847,1614,9
1810,1856,2
1612,1909,9
852,1654,3
1006,1354,8
819,1653,9
829,1107,2
1914,1955,7
1640,1842,3
1703,1824,1
1043,1908,5
1950,1952,5
1233,1512,7
831,1537,1
1737,1903,1
1116,1735,3
915,1745,6
922,1718,8
1007,1210,1
1727,1937,3
1010,1236,9
919,1332,1
1002,1736,1
1028,1425,6
1424,1459,5
1129,1337,1
1903,1952,5
1717,1726,4
821,907,7
947,1529,4
1822,1900,5
804,1658,5
1853,1953,6
1218,1735,7
1403,1418,1
1143,1327,2
1220,1551,8
1534,1548,4
1416,1810,7
1539,1722,2
1442,1658,5
955,1444,6
901,1200,3
1107,1744,6
1818,1902,5
1514,1643,4
804,1843,5
1238,1658,2
1251,1851,6
1856,1946,8
921,1851,3
857,1129,3
1658,1908,9
1032,1414,4
1736,1944,9
1712,1826,9
1117,1923,6
1600,1939,2
1008,1154,2
915,1758,8
1129,1240,4
1728,1855,5
927,1740,1
1320,1854,2
1206,1223,1
1836,1958,4
1610,1652,6
1941,1941,7
1224,1640,9
1454,1929,7
940,1901,2
1032,1126,6
1247,1323,9
1008,1230,1
1338,1358,2
1505,1949,8
1900,1954,1
1203,1334,3
905,1326,3
1959,2000,1
1414,1952,7
1843,1936,8
1845,1956,8
1856,1950,8
1140,1222,9
1316,1645,8
1728,1932,7
806,1248,5
920,1059,4
1412,1513,9
1509,1843,3
1757,1840,7
1321,1502,1
1824,1841,9
927,1835,7
941,1131,7
1935,1939,9
1254,1959,8
1442,1650,7
1912,1945,1
1915,1950,7
848,1628,1
1711,1928,9
1814,1933,7
851,1722,6
854,1649,5
1624,1724,2
822,1813,3
1735,1835,4
1833,1854,8
1101,1405,3
1659,1736,4
1003,1009,8
1021,1221,4
1358,1514,8
1120,1555,5
1942,1958,6
1312,1414,4
1548,1849,5
951,1930,5
1201,1305,4
1046,1625,2
1538,1624,4
1529,1920,9
1814,1825,7
1647,1817,6
843,1532,5
1313,1408,7
1808,1906,8
1952,1959,4
1150,1256,7
824,1206,8
1444,1450,7
1611,1640,7
1257,1753,7
1655,1851,8
838,1206,6
1543,1758,6
1244,1555,9
1605,1847,6
1456,1854,8
1524,1713,3
1001,1450,7
1003,1336,5
1930,1933,3
1824,1846,2
1832,1949,3
1134,1309,6
1101,1453,9
1759,1837,6
1624,1943,1
1921,1955,5
836,918,5
850,1450,6
830,1548,9
1528,1626,5
1409,1721,6
1914,1939,8
1135,1451,8
1705,1828,9
1520,1944,8
1658,1948,9
903,1007,3
836,1828,3
1846,1948,1
1130,1344,1
1707,1959,7
1110,1158,6
1243,1547,6
810,1419,9
1624,1718,3
1010,1708,5
1848,1938,7
1123,1223,3
1407,1739,6
1035,1640,3
1807,1903,1
1031,1243,5
1128,1936,8
824,1818,9
936,1411,1
1318,1439,2
1919,2000,7
1709,1921,8
1216,1508,5
1714,1808,5
935,1653,3
807,1302,8
1813,1902,8
1916,1918,1
1839,1852,1
1112,1441,9
808,1634,3
1553,1636,5
1440,1550,4
1809,1827,5
1637,1833,1
1356,1423,7
1302,1605,6
1158,1845,1
1942,1946,5
1950,1958,9
1023,1532,2
1715,1849,7
1932,1954,5
1644,1659,5
1022,1556,1
1550,1733,9
1838,1952,2
1950,1958,8
1423,1845,2
1759,1823,4
1817,1918,4
1038,1632,9
944,1013,7
1708,1941,9
1511,1854,2
1304,1348,8
1555,1638,9
1719,1939,5
1330,1920,6
1418,1504,8
1706,1930,4
1416,1950,2
1335,1532,7
1812,1957,5
1247,1544,2
1127,1610,8
1354,1520,6
1132,1835,1
1657,1830,5
1053,1245,4
1300,1630,5
1007,1125,8
921,1020,8
1417,1714,3
1809,1940,4
1553,1901,1
1742,1853,9
1109,1404,9
1212,1855,9
1242,1335,6
1211,1325,7
1313,1435,4
1503,1627,7
1640,1917,4
1711,1945,6
1137,1449,5
1325,1423,7
1830,1914,4
1502,1747,9
1243,1545,6
1948,2000,7
1457,1500,2
1151,1449,3
1453,1808,7
1005,1829,7
1117,1742,6
1227,1259,4
1610,1947,5
1444,1737,7
1558,1559,9
1615,1809,1
1808,1841,8
1755,1807,4
1056,1058,4
851,1205,9
1013,1629,1
1644,1931,2
1429,1741,6
1119,1934,1
831,1131,2
921,1622,3
1738,1950,9
1607,1614,2
1736,1752,8
1034,1759,6
1507,1903,9
952,1757,7
1142,1625,8
1019,1359,8
1130,1531,4
1818,1920,7
938,1316,9
824,1107,1
1848,1949,4
912,1514,5
930,1311,3
1143,1257,6
1522,1542,2
934,1850,4
1620,1900,5
1115,1825,8
1211,1625,5
1424,1555,5
1613,1929,8
1305,1427,7
848,1800,7
1449,1513,5
838,1140,7
944,1137,3
1035,1542,9
919,1612,9
1859,1917,4
1237,1807,3
1546,1824,6
1458,1924,9
1710,1750,8
1222,1701,1
1814,1844,5
1015,1336,6
1848,1858,7
1538,1751,9
1712,1829,3
1939,1955,2
1601,1905,4
1229,1326,3
1423,1536,1
813,1146,9
938,1444,5
1555,1730,7
1316,1903,6
1649,1959,3
1655,1701,8
1428,1511,1
1602,1719,8
1621,1723,1
1646,1747,5
1444,1821,5
1839,1915,2
1619,1647,6
1646,1739,7
1251,1514,9
1830,1948,3
1702,1832,8
1431,1701,9
1554,1633,9
1403,1710,4
1212,1910,5
1514,1755,9
1940,1951,5
1321,1641,9
805,1353,2
1801,1937,1
1101,1415,3
1126,1347,5
1327,1422,8
1509,1611,6
1153,1753,3
1844,1847,4
1506,1943,5
1151,1243,5
1847,1910,4
1808,1825,3
1657,1824,9
835,1239,1
1221,1918,7
927,1244,4
1336,1850,8
837,1708,6
846,1526,5
1556,1618,7
1404,1448,6
1326,1446,2
1413,1854,1
1433,1606,4
955,1815,2
839,854,5
1637,1837,7
1639,1656,4
1118,1416,8
1826,1940,6
921,1057,8
952,1147,8
1707,1752,3
1857,1955,3
1820,1929,2
1311,1342,2
1416,1947,4
1633,1708,4
1623,1722,6
1246,1915,2
1415,1923,1
1824,1930,5
1433,1734,7
1836,1946,9
1757,1905,8
1757,1955,1
1102,1201,7
1720,1851,8
1656,1742,9
1234,1903,2
1325,1615,4
814,1126,1
1841,1853,2
1521,1722,8
845,1700,6
1202,1348,1
1354,1858,1
1801,1910,6
1331,1723,2
1840,1924,8
914,1129,6
1100,1657,2
1127,1953,6
1509,1933,1
1317,1744,9
1026,1949,3
1028,1454,9
932,1035,2
1952,1956,5
1014,1030,1
1915,1943,2
934,1014,2
929,1523,7
1508,1701,8
1147,1644,1
941,1836,7
842,1928,6
1604,1733,1
1957,2000,1
1430,1959,6
1244,1511,9
1835,1901,4
1918,1929,5
1029,1349,8
1112,1145,7
1921,1952,8
1316,1439,5
1115,1347,9
1722,1956,5
1210,1255,8
1954,1954,7
1318,1811,2
1734,1952,8
854,1603,8
1738,1854,4
1237,1255,1
1457,1640,8
1552,1627,2
919,1255,6
1522,1902,9
1000,1620,4
1820,1842,5
1735,1816,1
1105,1542,1
1802,1857,4
1211,1638,8
1045,1700,5
1426,1933,9
1531,1619,5
1507,1547,2
1544,1826,3
1416,1959,5
1258,1955,4
931,1339,1
1141,1157,6
1646,1713,9
1417,1451,8
910,1303,4
831,910,1
922,1003,1
1340,1822,9
1844,1959,1
1813,1947,9
