start,end,weight
1312,1647,7
1950,1955,2
1616,1735,9
1649,1706,2
1259,1917,3
1325,1446,8
1324,1432,1
1643,1956,8
1643,1859,9
1922,1947,4
1305,1619,4
1325,1333,7
1733,1831,9
825,1241,2
1203,1245,8
1607,1829,3
1300,1419,9
918,1321,7
1810,1822,8
1149,1826,6
1527,1942,7
1348,1601,1
1659,1755,2
1830,1857,3
1619,1823,3
1615,1648,1
1531,1633,2
1410,1618,8
1035,1322,9
1223,1322,8
1048,1612,7
801,1129,5
1659,1952,3
1135,1355,9
940,1250,9
1254,1657,7
1020,1324,1
1155,1917,3
1546,1939,4
1029,1113,6
1535,1807,1
910,1923,9
1614,1742,9
1141,1842,8
1608,1620,2
1930,1931,8
1519,1719,9
1045,1445,5
1810,1927,8
1730,1952,2
1621,1817,9
1134,1329,8
1421,1542,2
939,939,7
1703,1830,3
1702,1750,4
1855,1953,1
1414,1716,5
1938,1955,7
1103,1808,5
1151,1312,1
929,1829,7
1818,1853,6
1418,1509,2
902,1832,6
1655,1823,6
1639,1903,1
1945,1947,9
1700,1731,9
942,1958,3
1835,1909,5
1105,1307,3
1628,1957,4
1733,1833,8
1252,1401,8
1857,1857,2
1501,1711,6
1114,1439,1
1913,1950,4
1911,1931,4
1347,1523,1
1316,1456,2
1112,1602,5
1737,1933,2
941,1951,4
1535,1640,4
1840,1841,4
1236,1301,3
1738,1833,4
1109,1607,2
1031,1514,7
1120,1152,4
825,1852,3
1900,1905,2
1937,2000,8
1550,1647,8
954,1619,2
1117,1503,6
1016,1516,5
1903,1917,8
803,1916,2
1648,1935,6
1920,1951,7
1054,1607,1
1220,1625,1
1634,1735,9
1746,1753,9
1617,1647,6
1018,1143,8
1051,1705,5
1627,1905,4
1712,1942,2
1522,1601,5
851,1121,9
1310,1407,5
1742,1950,3
1914,1925,6
1602,1917,5
1046,1533,7
1257,1830,7
1838,1924,1
1100,1138,5
1531,1847,8
1744,1803,4
1404,1517,3
1713,1806,6
927,1059,8
1739,1937,6
1624,1833,3
1750,1921,3
949,1705,9
1455,1758,9
857,1046,6
1707,1719,2
853,1514,5
1242,1513,9
821,1048,1
1557,1749,7
1439,1509,3
959,1208,9
1147,1236,7
1438,1548,8
1347,1748,2
1416,1503,1
825,859,9
819,1159,5
1435,1805,2
1710,1839,8
1602,1942,3
1319,1521,5
1759,1938,5
1606,1850,7
1202,1642,4
1236,1955,9
1541,1627,1
1949,1957,8
1235,1925,6
1414,1831,8
916,1553,2
1152,1912,4
848,1148,6
949,1247,3
1806,1949,2
919,1827,2
1042,1358,8
1456,1635,5
1605,1639,3
1338,1435,1
935,1157,5
1810,1934,1
1653,1701,3
1130,1938,9
928,1021,7
1037,1706,9
1036,1434,9
1531,1543,6
1411,1429,7
1432,1824,6
1929,1947,4
1730,1814,9
1932,1943,2
1043,1319,2
1749,1829,8
1333,1557,3
1442,1734,5
1928,1945,4
1626,1802,6
1147,1842,9
918,1640,7
1816,1827,6
1304,1613,8
1402,1906,1
854,1225,2
1434,1727,2
1150,1451,8
1248,1409,8
1128,1859,1
1043,1504,4
1527,1904,8
1542,1858,4
1008,1259,8
1459,1905,8
1439,1516,4
1624,1741,6
1859,1927,3
1802,1803,8
1244,1936,2
1404,1655,5
1050,1316,7
1301,1911,3
1054,1138,8
1408,1913,8
1517,1730,7
1030,1645,4
1255,1804,5
1540,1606,1
1424,1643,9
1154,1600,1
925,1957,7
1910,1935,9
840,1942,4
1113,1610,9
1643,1922,3
1617,1713,3
910,1101,8
1518,1541,1
1005,1601,6
1429,1724,3
1200,1934,8
1739,1913,3
1109,1243,3
938,1503,9
1246,1941,2
1107,1528,9
804,939,7
1355,1406,6
1932,1955,3
1227,1416,3
1854,1953,1
1825,1832,3
1657,1843,2
1721,1727,3
1703,1914,3
1206,1459,9
1659,1833,8
1400,1817,6
