start,end,weight
1122,1317,1
1228,1724,6
1017,1850,9
1844,1959,3
1457,1953,5
936,1824,3
1942,1954,3
1002,1808,8
1327,1858,8
1444,1923,7
1522,1713,1
1216,1957,3
1324,1901,5
1241,1929,3
1805,1853,5
1246,1827,4
1940,1945,7
1056,1125,7
1506,1956,1
1747,1826,1
1346,1641,5
1701,1802,9
855,906,7
1122,1720,4
1707,1722,4
1919,1954,2
1551,1725,7
1455,1700,8
1220,1841,1
1256,1811,4
939,1019,6
1639,1851,8
1356,1555,5
1257,1742,4
1719,1820,6
927,1949,9
1110,1841,6
1047,1830,2
1533,1952,7
1134,1401,3
848,1716,8
1756,1942,1
1942,1948,8
1020,1853,2
920,1850,6
931,1606,8
1918,1948,4
928,1750,9
1542,1630,1
1002,1008,9
1151,1416,8
844,1142,1
854,1717,5
1144,1527,4
907,1737,3
1318,1601,7
1545,1758,2
948,1753,8
1841,1959,4
907,1741,9
1238,1805,4
1701,1702,5
818,921,2
828,843,7
932,1325,6
1204,1234,6
1943,1948,6
1000,1442,9
1720,1950,5
818,1239,7
808,929,8
935,1348,3
1857,1917,7
951,1554,7
1916,1956,5
1731,1750,7
1754,1813,5
1557,1913,5
1623,1700,3
1232,1459,3
1215,1745,9
1539,1914,5
1255,1540,6
1426,1504,7
1650,1957,6
1317,1655,6
1734,2000,8
941,1603,2
1944,1950,8
1131,1917,1
1446,1734,1
1835,1931,1
1316,1725,1
845,1929,8
1804,1817,2
1258,1721,7
1552,1901,3
1944,1947,4
1817,1840,9
1954,1959,7
1823,1959,7
815,1658,3
1149,1343,2
1654,1727,7
1424,1721,5
1512,1614,1
1740,1940,1
1707,1949,2
1754,1842,3
1716,1734,3
1018,1644,2
1452,1822,3
1939,1958,5
1754,1809,3
1434,1927,7
1740,1820,5
1548,1930,5
1543,1556,4
1931,1957,6
1634,1916,6
1514,1826,9
1403,1756,1
1303,1738,5
1514,1824,7
1811,1908,8
1532,1815,1
1814,1913,3
1622,1813,7
1613,1707,5
1948,1958,5
1841,1945,6
816,856,7
1553,1714,7
834,1535,7
1657,1731,7
1116,1530,4
1606,1706,3
1149,1638,7
1204,1426,4
1558,1915,9
1249,1842,6
935,1234,8
1524,1939,8
1735,1943,1
1454,1746,4
1539,1605,8
1537,1742,3
1900,1952,9
1717,1851,3
1227,1937,7
1452,1453,2
1408,1527,6
923,1713,7
1135,1244,7
908,1322,8
1143,1144,9
1853,1935,2
1646,1838,1
1936,1953,7
1757,1818,8
1843,1948,8
1657,1700,6
1048,1328,8
1802,1926,2
1354,1644,2
1631,1812,1
1833,1900,8
856,1740,7
1655,1912,3
1140,1555,1
1940,1941,7
1529,1604,2
1951,2000,3
810,1517,7
1010,1322,9
1941,1943,5
1354,1618,3
1150,1825,8
1313,1543,4
1839,1849,9
1736,1941,5
1317,1709,8
803,1856,5
1719,1832,5
1714,1855,5
1619,1650,4
954,1724,6
1042,1542,9
1824,1931,3
1846,1926,3
1759,1847,2
1205,1416,7
1126,1838,8
1422,1446,4
1831,1903,8
946,1653,8
1024,1705,6
1546,1631,3
1232,1237,7
1637,1912,4
1428,1551,3
1733,1939,3
858,1023,5
1212,1325,8
943,1604,4
1447,1824,3
1539,1610,8
904,1938,4
918,1801,6
1556,1626,1
1555,1623,4
807,1241,9
1341,1947,1
1824,1937,9
1812,1832,2
846,1653,1
920,1808,6
1822,1932,4
1924,1925,9
1033,1329,4
920,1328,1
947,1915,4
1756,1918,1
1447,1503,9
1320,1337,5
1115,1634,2
1434,1529,7
1849,1900,9
1605,1705,4
1302,1348,1
1614,1914,7
1222,1307,6
1245,1613,1
1353,1659,7
1307,1554,1
927,1234,3
1213,1933,8
1131,1929,3
1348,1654,7
1801,1810,5
1504,1738,9
1834,1845,8
1357,1932,9
1500,1827,8
1118,1142,1
1946,1949,5
1431,1613,9
1158,1620,6
1501,1738,5
1641,1823,9
1340,1349,2
855,1632,3
1301,1515,3
1133,1419,2
1103,1627,2
1907,1907,4
905,1845,4
929,1632,1
1414,1612,6
1447,1659,2
1552,1557,8
1442,1824,1
1828,1922,8
1840,1941,1
1617,1826,5
1840,1852,1
1132,1347,2
906,1422,4
1350,1506,4
1240,1958,8
1242,1722,1
1523,1743,5
1757,1805,6
1941,1951,6
1141,1438,2
825,1809,8
817,1941,8
1231,1411,2
1359,1437,5
1653,1803,4
840,1507,8
1133,1639,1
1037,1500,6
1852,1943,9
1412,1502,4
1129,1357,7
1546,1607,2
850,925,8
1306,1822,7
1911,1948,8
946,1243,2
1519,1742,3
1201,1625,5
1231,1858,4
1603,1905,4
826,1850,5
1734,1759,8
1749,1829,8
1902,1903,4
1411,1435,5
1820,1832,3
1432,1620,4
1204,1654,2
1932,1955,7
1035,1444,3
1440,1545,2
1325,1823,1
1145,1253,5
1725,1914,8
1409,1819,4
1002,1155,7
1951,2000,2
1052,1552,7
1747,1814,8
1023,1906,8
1136,1137,2
827,1544,3
1057,1501,2
1704,1732,2
1644,1738,3
1911,1950,6
1054,1528,9
1412,1511,1
1504,1916,1
1744,1806,7
1625,1820,4
1449,1551,8
1938,2000,4
1746,1937,5
808,1631,4
1835,1845,2
937,1740,2
1024,1256,6
1202,1358,4
1334,1823,2
1005,1419,9
1134,1439,7
1131,1213,3
1422,1628,1
1400,1741,1
1051,1842,1
1020,1538,7
1402,1959,2
1848,1850,7
1239,1846,2
1948,1948,7
1748,1852,4
946,1418,8
1537,1951,7
932,1651,3
1723,1805,9
1704,1954,2
1824,1932,5
1057,1216,6
1709,1955,4
1011,1508,1
1252,1609,6
1720,1801,8
939,1628,3
1119,1743,9
1013,1832,2
804,1141,5
1655,1845,6
1857,1933,8
1859,1954,6
1953,2000,2
1156,1308,6
1046,1428,2
1022,1243,2
1218,1339,9
1523,1705,2
1543,1732,3
1442,1904,5
920,1202,7
1348,1556,8
946,1446,3
1350,1459,5
1653,1857,3
1714,1825,5
1608,1736,4
1825,1825,1
1244,1456,5
1556,1708,3
1953,1954,7
1533,1910,6
1319,1508,4
1239,1456,7
919,922,9
1352,1746,8
1800,1838,8
1923,1925,4
1435,1719,7
1106,1704,4
1142,1312,4
1752,1855,6
1847,1903,7
1234,1507,5
1235,1814,6
1710,1809,5
1244,1856,2
1423,1523,3
1750,1924,3
1326,1328,7
1723,1957,1
1540,1947,3
1325,1540,3
1625,1659,8
1716,1746,3
1329,1911,3
1541,1555,4
1518,1854,7
1102,1656,2
800,946,1
1519,1647,3
1111,1137,5
1307,1446,5
1915,1943,4
1534,1637,3
1225,1738,6
1252,1732,6
1607,1649,6
1248,1713,6
1216,1715,8
1012,1731,5
959,1555,3
1056,1947,1
1941,1948,7
805,1335,8
1515,1956,5
1016,1108,2
1733,1745,2
1640,1724,8
821,1626,4
1856,2000,1
804,1812,7
1633,1844,3
1106,1401,9
836,1830,5
1012,1616,7
1101,1258,6
804,1906,6
1807,1842,2
1027,1347,5
1850,1934,5
1935,1943,8
1622,1846,5
923,1259,9
850,1130,9
1621,1940,7
1754,1810,7
1801,1949,3
1754,1755,3
1051,1613,1
928,951,7
815,1943,1
1051,1344,4
1610,1843,8
1734,1808,1
1409,1806,1
1745,1956,9
1658,1801,1
1340,1853,2
1947,1959,8
1923,1939,3
1136,1302,1
1521,1538,2
1157,1328,4
1054,1600,6
850,1814,3
804,1908,4
1559,1800,2
1857,1901,8
812,1210,3
1612,1929,5
1706,1732,4
1622,1649,7
1355,1420,5
1428,1905,5
1335,1450,2
1300,1615,7
813,1651,4
1642,1905,2
1759,1846,4
1749,1830,7
1930,1931,1
1714,1837,1
959,1605,7
926,1237,8
1023,1905,8
1506,1822,1
846,908,9
1746,1942,4
1946,1950,2
1751,1902,9
952,1137,6
1532,1628,9
1422,1920,5
903,1303,9
1455,1726,7
1632,1936,1
1620,1723,3
1602,1634,9
1953,1958,3
1828,1954,4
1918,1919,5
948,1217,7
1323,1831,5
1749,1938,1
1638,1749,3
1653,1949,3
1128,1603,3
1154,1751,6
1018,1955,5
1941,1955,1
1713,1902,8
1843,1945,6
916,1459,6
1319,1855,4
1108,1655,4
1929,1949,5
1616,1636,7
1755,1833,3
1529,1943,8
852,937,5
1558,1620,1
1814,1957,1
925,1013,3
1157,1504,3
1113,1457,1
1451,1645,2
1357,1916,4
1032,1229,2
1840,1940,1
1103,1429,8
1232,1237,9
1346,1909,3
928,1549,1
1328,1800,2
1716,1907,1
1510,1716,5
952,1430,5
1922,1936,6
1714,1913,3
857,1521,4
952,1057,5
1351,1626,6
1029,1227,5
955,1849,9
1632,1910,5
1346,1859,8
1222,1727,7
957,1228,3
1435,1721,8
1927,1948,9
1000,1807,6
1130,1329,7
1443,1802,6
1513,1749,4
1721,1751,9
1245,1439,8
930,1313,2
1541,1756,6
823,823,4
1956,1956,9
1740,1959,1
859,1058,6
950,954,6
1459,1705,2
1728,1810,7
1105,1545,7
1237,1437,1
1042,1715,1
1355,1610,2
1742,1902,8
922,1808,8
1822,1942,6
1912,1944,4
1003,1956,9
1618,1826,9
1909,1951,8
1338,1624,1
906,1646,8
1812,1826,7
1354,1619,5
1204,1529,5
1753,1803,8
1856,1923,4
1236,1543,7
1816,1947,4
1222,1655,9
1808,1834,9
829,1319,9
1831,1905,5
850,1747,4
847,1909,3
911,945,6
805,1511,4
1800,1841,6
1450,1926,8
935,1952,8
1708,1803,1
1112,1427,4
927,1614,9
1601,1831,1
1052,1730,3
1434,1701,1
817,1220,9
849,1626,2
1355,1356,5
1344,1832,1
1748,1754,4
1911,1938,7
1244,1254,3
1648,1717,9
901,1525,1
1538,1634,5
858,1847,9
947,1719,6
1838,1926,2
1418,1508,3
818,1351,3
1819,1839,1
826,1739,1
1431,1719,4
1140,1750,7
1630,1744,1
1753,1902,5
1402,1955,9
1405,1837,5
1120,1432,6
927,1824,6
1413,1755,5
1434,1724,9
1222,1954,2
1738,1840,8
1221,1617,8
1642,1709,7
1031,1731,6
1649,1909,2
1646,1953,4
1007,1014,8
1600,1840,4
1845,1956,3
1424,1945,4
1927,1942,4
1100,1200,1
922,1934,6
1555,1605,9
1843,1910,1
823,1645,7
1842,1949,8
1003,1758,1
1513,1618,9
1215,1822,5
1056,1630,2
1343,1814,1
1717,1746,3
926,1125,4
1049,1819,6
1554,1741,2
940,1551,1
937,1855,6
830,1610,7
1634,1742,7
1318,1422,5
1229,1548,6
1559,1750,5
1956,1956,9
902,1322,5
1914,1922,6
1353,1904,8
1534,1904,9
1323,1737,7
934,1242,6
1346,1557,7
1305,1604,6
1718,1835,8
1531,1831,8
929,1938,1
1440,1512,4
1220,1713,6
1830,1832,9
908,1338,4
828,1829,5
821,1403,1
1310,1840,8
1307,1546,9
1745,1933,5
1054,1717,5
1028,1220,1
1511,1809,8
1212,1654,4
1829,1927,7
1142,1828,7
1756,2000,2
1929,1932,6
1548,1938,2
1453,1812,9
1451,1859,7
1405,1522,3
1222,1751,4
1304,1437,2
814,1220,8
946,1514,6
1612,1842,8
1807,1910,2
809,1503,4
1355,1840,2
907,1051,6
1014,1458,3
1417,1446,3
1604,1756,2
1723,1822,8
1526,1720,4
1335,1356,1
1931,1956,9
1838,1931,9
1643,1655,7
945,1927,8
1022,1251,4
1550,1620,8
1508,1840,8
1055,1426,4
1821,1943,9
1154,1457,4
1104,1813,3
801,927,5
1552,1833,5
1538,1706,5
1506,1801,1
1343,1801,1
908,1236,6
1010,1735,5
940,1254,3
1343,1918,9
1226,1335,7
1543,1545,8
924,1848,9
1011,1349,1
1127,1342,8
1859,1939,1
858,950,2
1050,1622,5
1940,1947,6
844,1326,2
1448,1849,5
1316,1324,5
1544,1632,2
1717,1852,4
1145,1344,4
955,1114,3
1348,1714,2
1302,1858,6
1639,1735,4
1331,1703,5
1101,1852,1
1347,1525,8
1942,1945,1
1641,1747,8
1715,1815,9
1203,1516,3
1254,1742,1
1034,1227,1
1352,1508,6
1801,1854,5
1219,1525,1
1653,1852,3
904,1531,3
1433,1612,9
1905,1944,5
1134,1741,1
848,1220,3
1015,1259,7
938,1702,7
1725,1936,5
847,1644,1
803,940,1
1644,1723,7
925,1507,5
1344,1754,1
1229,1924,1
1929,1934,8
1017,1633,8
942,1244,1
946,1903,8
1719,1807,2
1949,1952,7
1257,1304,9
1907,1911,4
1600,1827,2
914,1921,1
1311,1527,5
1954,1959,7
1350,1912,1
1414,1816,6
1527,1845,9
1755,1931,3
1425,1542,3
1352,1535,8
1500,1851,2
945,1129,1
1617,1648,3
1019,1103,7
1153,1429,3
1415,1820,8
1948,1952,8
1005,1740,1
1348,1702,9
1352,1908,9
1056,1429,8
805,853,6
1013,1322,2
1259,1430,9
1012,1408,6
1540,1626,2
1452,1809,4
1318,1514,3
1142,1720,3
1117,1721,8
926,1939,3
1837,1956,6
1542,1703,8
907,1014,5
910,1434,7
1016,1301,2
1532,1536,2
1830,1957,8
1752,1846,1
856,1607,2
1602,1751,8
1845,1917,1
1008,1056,2
1849,1903,2
935,1805,7
1950,1953,4
916,957,5
919,1000,2
1827,1841,3
831,1259,3
1441,1459,1
849,1428,5
1110,1157,8
1318,1817,3
1348,1706,2
1507,1940,6
1450,1747,2
931,952,2
1125,1731,7
1135,1536,8
1942,1947,8
1018,1808,1
1702,1800,5
1747,1833,4
1814,1815,1
1050,1638,4
1139,1311,8
1314,1531,4
1701,1920,7
1717,1722,8
1623,1940,9
1459,1842,3
1405,1801,6
1604,1927,4
1448,1729,5
1319,1508,3
1745,1915,7
1810,1831,2
1727,1952,4
942,1404,2
1513,1713,7
914,1204,8
1911,2000,7
1302,1557,9
1940,1947,5
1225,1617,9
1227,1724,3
1936,1938,9
918,1613,5
834,1715,3
1231,1818,1
1556,1815,6
1937,1940,3
1731,1811,5
1028,1315,7
1138,1707,4
1232,1819,6
1237,1801,5
1746,1900,8
1245,1637,2
1923,1942,1
1708,1825,5
1657,1827,1
1920,1945,2
1834,1913,4
1308,1556,7
922,1350,9
1101,1301,3
1844,1931,5
1554,1629,8
1835,1950,2
935,1357,2
1015,1643,3
856,1707,2
905,1249,9
1127,1254,5
1236,1435,5
1707,1740,1
1531,1857,4
1248,1827,4
1446,1545,6
1015,1351,1
1815,1900,5
1330,1545,3
1415,1941,3
1030,1613,2
1744,1812,8
1132,1518,3
