start,end,weight
1215,1348,3
1141,1413,8
1140,1852,2
831,1526,5
1345,1818,5
1622,1737,9
1252,1848,6
1714,1928,2
1725,1814,3
1838,1859,5
1209,1608,6
1343,1850,6
805,1756,5
1624,1711,6
1025,1922,2
1332,1809,6
1949,1951,4
1942,1953,9
1723,1849,4
1240,1542,1
1323,1420,5
1136,1653,7
957,1946,4
1510,1522,2
1139,1929,9
1318,1743,9
1049,1449,4
1518,1931,2
1715,1938,3
1131,1611,9
1620,1710,7
1445,1933,5
1850,1914,8
1028,1434,4
1704,1708,5
833,1257,8
1951,1954,1
1501,1711,4
1529,1835,2
1651,1810,4
1503,1838,7
1240,1704,4
1521,1926,7
1232,1322,9
1442,1640,3
1622,1938,1
930,1143,4
839,1528,7
1153,1247,2
1548,1713,2
1353,1519,2
1748,1941,9
1612,1754,6
838,1042,1
1226,1529,5
1645,1802,6
804,1649,4
945,1138,9
1235,1444,5
921,1539,8
1529,1700,9
1717,1745,3
1319,1923,7
1139,1738,8
1428,1503,4
914,1618,4
1711,1848,5
1001,1145,7
1314,1631,8
831,1154,5
1424,1502,3
931,1819,6
1822,1843,1
1449,1500,6
1340,1634,1
1347,1950,3
1845,1919,3
1428,1727,6
1224,1353,5
1447,1903,1
1212,1526,9
1638,1950,1
1221,1935,8
1157,1612,9
1542,1627,3
1233,1926,6
827,1150,1
1257,1946,4
1932,1940,3
1847,1927,3
1247,1540,5
1740,1910,4
1930,1943,8
1514,1528,9
809,1205,3
807,935,2
934,1949,6
1503,1613,8
1035,1903,7
1033,1418,6
1655,1831,9
1801,1901,7
1233,1824,6
1008,1149,7
1907,1953,8
1535,1721,7
1439,1910,2
1157,1630,9
1416,1952,2
856,1850,2
1332,1919,7
1846,1943,6
821,1820,5
1118,1542,3
830,1849,5
1747,1808,7
1456,1800,1
833,1749,9
956,1107,9
1113,1814,9
1949,1953,7
819,1225,5
1241,1938,1
1700,1940,9
1217,1704,8
1238,1414,6
1605,1933,8
1554,1602,3
815,1525,3
1056,1914,9
1744,1908,1
1916,1952,8
1343,1946,5
1007,1519,9
1105,1708,4
1221,1446,6
1827,1916,7
1518,1806,2
1300,1410,5
926,1733,1
1952,1957,9
1525,1631,8
1606,1733,7
1052,1924,3
807,819,7
954,1658,9
908,1645,2
1129,1606,4
1313,1709,1
1753,1905,5
1953,1958,1
1759,1822,9
1159,1439,3
1930,1933,1
1459,1647,7
1724,1822,3
1046,1758,7
1245,1859,1
1646,1921,2
1618,1921,5
933,1020,7
854,1026,1
1535,1541,6
1556,1818,7
945,1153,6
1939,1958,7
1250,1815,6
1911,1932,6
1539,1906,9
916,1321,8
841,1318,6
1739,1856,5
1732,1844,1
932,1427,9
1057,1508,9
1320,1925,2
1359,1515,7
1714,1805,2
1855,1922,9
1614,1657,2
1930,1947,2
1603,1905,4
1407,1734,8
1914,1945,9
1747,1818,6
1915,1928,6
849,1110,8
1504,1750,8
1427,1647,7
1852,1950,3
1603,1627,2
924,1513,6
1650,1913,1
1013,1119,8
1657,1856,1
838,1732,1
1808,1843,8
914,916,8
1619,1925,6
1750,1820,8
958,1704,2
1002,1119,9
1307,1632,5
1223,1433,3
1430,1511,2
945,1941,3
1636,1737,1
901,1851,2
1548,1720,6
1310,1438,7
1309,1719,3
1137,1948,9
1926,1959,3
1719,1845,4
1109,1515,4
1628,1932,7
1925,1955,9
1259,1745,7
1930,1956,5
1627,1824,5
804,901,6
1600,1823,9
1733,1803,1
1847,1905,1
1348,1552,4
