start,end,weight
1547,1619,5
1256,1523,5
826,935,2
1234,1845,3
1630,1708,8
1900,1909,3
1019,1319,8
1305,1759,4
1147,1709,6
815,1333,9
1327,1831,9
1723,1748,2
1708,1732,9
1416,1446,8
1301,1836,6
1806,1906,8
1912,1946,6
937,1348,1
1234,1551,2
1909,1913,2
1716,1841,7
1614,1650,2
1250,1717,1
1528,1656,1
1144,1703,9
1732,1852,8
1552,1834,9
1926,1943,1
1052,1120,6
933,1629,3
1207,1306,7
1408,1908,2
1749,1814,7
839,916,1
1501,1804,5
1145,1735,4
1710,1732,3
1444,1840,9
1917,1940,5
1044,1910,1
1609,1809,4
1643,1921,1
1945,1954,4
1402,1450,4
815,917,1
1547,1901,9
1259,1648,5
939,1615,9
1235,1621,6
1903,1903,4
1116,1607,1
905,1357,6
1009,1524,4
1548,1920,6
1747,1842,4
1928,1950,3
1504,1606,9
1750,1931,4
1607,1952,6
1619,1743,6
1401,1914,9
1951,1955,9
1800,1842,8
1716,1808,2
1146,1738,9
1746,1750,8
1827,1839,5
1233,1426,6
1157,1245,2
1705,1903,8
1344,1526,3
1338,1739,1
809,1058,7
1043,1743,9
1528,1945,3
1108,1556,9
1226,1403,1
1307,1656,9
816,1942,2
1515,1859,2
1216,1922,7
1606,1634,4
1525,1820,2
1522,1856,8
855,1033,4
1626,1824,6
1719,1846,8
801,1619,8
1628,1734,6
1012,1218,2
1338,1719,7
1535,1740,5
1834,1944,3
1420,1536,4
1521,1528,8
1710,1752,8
1129,1155,7
1946,1946,6
1601,1718,1
1434,1538,7
1818,1839,7
1428,1642,1
809,1955,3
1446,1541,1
1312,1418,6
1224,1340,7
959,1425,7
1454,1825,2
1400,1450,2
1719,1939,3
1028,1250,7
1051,1349,3
1514,1550,4
1404,1931,3
1545,1921,5
1802,1853,6
827,1319,4
1806,1926,9
1405,1509,2
1036,1627,9
1227,1320,8
1555,1836,8
829,1831,1
1925,1943,1
815,1748,1
1224,1405,6
1027,1438,7
1957,2000,6
1324,1459,8
1935,1955,8
1959,1959,8
913,1934,7
1348,1528,5
948,1247,8
943,1022,6
1509,1956,7
1316,1451,9
1938,1951,6
1347,1803,2
916,1658,9
1001,1811,2
1543,1604,7
1414,1603,2
846,1312,3
1157,1950,5
825,851,1
1232,1325,9
949,1931,3
1849,1930,9
1527,1821,8
1700,1706,1
1448,1733,1
1032,1736,4
1539,1758,8
1740,1945,2
1430,1455,4
1131,1924,4
1918,1937,9
1001,1626,1
1523,1914,9
1013,1048,6
918,1721,2
822,1633,4
1456,1512,2
1000,1732,2
1009,1453,8
926,1007,3
1051,1933,7
1354,1725,5
1130,1154,5
1528,1619,7
1157,1408,1
1457,1932,7
1100,1640,3
1651,1705,7
1859,1906,9
1811,1932,1
1317,1356,7
1507,1824,6
1542,1948,2
1056,1139,2
1423,1945,5
1805,1829,2
1650,1656,2
1015,1048,8
1609,1747,3
935,1456,5
1424,1515,7
926,1733,4
1428,1725,1
1222,1602,9
1133,1823,5
813,1247,8
1304,1720,2
1857,1921,6
1731,1841,5
1629,1958,3
824,934,7
948,1539,2
1224,1650,1
1800,1802,2
1853,1905,3
1340,1631,6
1539,1609,8
901,1214,9
1118,1630,8
1032,1931,2
830,1336,5
1523,1833,2
1958,2000,2
1431,1647,8
822,1841,7
1224,1255,1
1322,1449,2
1110,1341,5
1259,1621,5
1107,1957,4
1510,1620,9
1335,1505,2
1446,1848,7
1352,1537,4
1318,1945,4
1848,1855,8
1633,1945,8
1443,1500,5
914,1329,9
1618,1734,3
1049,1823,8
853,1026,4
933,1832,7
1838,1952,9
1542,1637,6
1737,1743,3
1531,1620,5
1754,1849,5
1750,1814,3
1243,1306,3
1733,1839,9
1213,1532,5
1256,1549,2
1328,1333,6
1540,1731,9
1042,1936,6
1006,1842,9
1538,1809,7
920,1708,6
1139,1242,6
1012,1804,4
1304,1502,3
1747,1956,2
957,1040,6
849,1408,1
903,1335,4
833,1911,8
1610,1705,5
939,1031,9
908,1044,6
1233,1714,1
1652,1811,7
1048,1512,2
1437,1935,9
847,1004,5
1124,1226,7
1131,1650,3
1112,1449,2
1327,1947,2
1922,1934,4
1309,1354,9
1056,1143,3
1921,1951,6
1218,1316,3
938,1256,3
1901,1909,2
1652,1800,6
1044,2000,4
1933,1946,5
1217,1325,3
855,858,1
1759,2000,3
1405,1509,3
1839,1927,3
1818,1835,4
826,1518,2
1754,1958,5
1020,1821,5
1329,1531,2
1225,1709,1
957,1331,4
1308,1926,1
811,1312,6
1642,1805,7
1231,1848,9
1414,1712,4
826,1955,2
1044,1703,9
1558,1615,5
1603,1911,7
1444,1457,2
937,1421,6
1425,1539,3
907,1414,5
1258,1602,8
1424,1924,9
1459,1959,5
906,1449,9
1844,1957,6
921,1414,6
1927,1927,5
1309,1811,4
1110,1758,2
1854,1953,3
1939,1957,3
1343,1403,6
902,1530,2
1045,1648,9
1240,1536,7
1018,1619,8
1156,1229,8
1053,1200,4
1714,1812,7
919,1911,3
1834,1954,8
1443,1654,5
1123,1413,5
1600,1820,4
1722,1743,8
1059,1933,2
936,1602,2
1800,1934,7
902,1415,1
1408,1639,4
1423,1933,2
1953,1955,2
812,1707,3
1642,1712,9
1725,1833,6
1429,1817,4
1303,1540,8
1739,1859,7
1818,1926,6
1220,1323,2
805,1615,1
1442,1924,4
1457,1520,8
1655,1928,6
1505,1936,9
859,1534,5
1424,1807,8
1514,1710,7
1049,1130,4
1445,1803,6
1322,1824,7
1403,1728,6
1811,1948,1
811,1436,3
1415,1954,8
1044,1856,3
1343,1538,4
1634,1729,4
1427,1630,1
1323,1628,7
1750,1750,9
1432,1751,5
1921,1957,1
1519,1701,9
1425,1511,5
809,833,9
934,1733,3
910,1118,8
1343,1347,4
1426,1739,3
805,1622,8
1013,1847,4
1608,1733,2
1630,1759,4
1254,1836,9
1724,1820,9
1938,1958,2
823,1341,7
1221,1400,6
1808,1901,2
1248,1912,9
920,1443,8
916,1351,7
1009,1546,7
1440,1548,4
947,1950,2
849,1859,3
1211,1438,4
1312,1427,5
1437,1519,8
1617,1929,2
1218,1802,5
1226,1332,5
1733,1941,9
1057,1920,8
1455,1531,2
1208,1251,4
1544,1837,7
835,1927,1
1805,1932,6
1908,1908,3
1708,1711,4
813,1900,7
1448,1505,9
814,1355,4
836,925,9
1841,1904,6
1952,1958,9
1832,1904,3
1129,1540,5
931,1245,2
1109,1419,6
1347,1639,8
1544,1553,2
1433,1735,4
847,1823,4
1301,1843,5
806,1841,3
1314,1846,8
1700,1935,4
1349,1628,2
1623,1857,6
1056,1741,5
1319,1544,2
1856,1925,1
1730,1828,4
851,1210,2
1147,1507,9
935,1948,5
1057,1655,6
921,1926,4
940,1756,2
1327,1651,3
1229,1815,3
1158,1725,7
945,1641,9
1013,1455,8
1653,1738,6
1133,1915,1
1700,1949,9
1038,1526,2
1147,1201,4
1716,1813,3
1504,1658,8
1828,1844,9
1250,1608,5
1307,1759,4
1139,1802,9
1210,1722,3
1828,1856,5
1318,1825,9
1043,1623,3
1710,1919,7
1549,1850,3
1940,1940,3
1000,1423,2
801,1555,5
1203,1649,9
1959,2000,6
1644,1931,3
803,1756,6
1531,1608,9
1206,1801,8
1002,1744,8
1235,1643,3
1951,2000,3
916,1431,8
1650,1829,6
1744,1934,1
835,858,5
1606,1625,6
1759,1837,9
1503,1553,5
1535,1717,6
1038,1704,3
1833,1943,2
1532,1857,8
1502,1714,7
1755,1809,6
1942,1947,8
1431,1953,8
852,1357,2
1219,1424,8
1105,1657,4
1510,1725,5
1300,1701,9
816,1045,9
1647,1906,5
1553,1940,3
1403,1935,2
1644,1644,9
852,1033,4
1233,1511,2
1951,1958,7
1518,1642,6
1843,1905,8
1213,1646,5
955,1946,8
1149,1547,7
1815,1904,4
1406,1414,4
1651,1807,4
1947,1955,5
859,1027,2
1835,1941,1
1403,1839,2
1837,1915,8
1310,1822,8
832,1855,6
1908,1922,5
1906,1928,2
1758,1847,3
1031,1312,8
1731,1858,8
1257,1309,2
1527,1928,7
1717,1755,1
1439,1627,9
1536,1720,2
1907,1927,3
1111,1843,8
1154,1717,8
1251,1433,9
1146,1925,8
1242,1650,9
1841,1859,7
1418,1728,4
1441,1459,1
1210,1847,1
808,1017,4
802,1706,8
813,1409,6
1448,1917,5
837,1056,6
1658,1832,4
1130,1348,9
1622,1650,3
1540,1756,1
1312,1542,1
1251,1802,4
918,1211,7
1940,1956,5
1408,1424,1
1252,1936,5
849,1550,9
931,1829,5
