start,end,weight
1153,2000,7
1117,1746,7
1311,1335,9
1944,1948,4
1045,1146,4
1638,1718,2
1348,1756,8
1827,1838,3
845,933,3
1859,1909,5
1509,1638,2
1200,1853,3
930,1139,9
1447,1859,9
1955,1957,2
1854,1924,9
1453,1603,4
1315,1746,5
1940,1954,4
1633,1741,6
1640,1813,7
1445,1548,3
1042,1815,4
1302,1800,9
1821,1832,4
1602,1942,8
1443,1505,1
1526,1906,4
1114,1638,7
1403,1615,7
1057,1122,8
943,1139,9
1604,1933,4
1920,1933,2
1718,1950,8
1822,1838,1
933,1418,3
1504,1607,6
928,1925,7
1006,1955,1
1643,1734,9
1745,1814,7
1142,1946,8
1301,1426,8
1913,1927,6
1000,1534,8
1137,1155,7
1519,1610,2
802,1704,9
1234,1755,5
1125,1407,1
1210,1830,7
1916,1923,3
1924,1934,6
852,1012,8
1308,1738,8
1557,1913,7
1153,1452,6
1257,1521,1
1432,1544,7
1423,1938,6
1540,1803,2
817,1020,8
1948,1953,1
945,1808,3
1849,1904,9
1303,1859,2
1137,1440,7
1447,1603,1
1633,1714,4
1354,1428,9
1411,1631,5
819,1752,2
1206,1501,6
1523,1713,9
844,1047,5
1250,1812,6
1855,1939,1
944,1637,5
1228,1741,1
1711,1915,1
1505,1857,6
1232,1612,1
1643,1753,1
1545,1610,7
1454,1601,2
1422,1458,8
1258,1603,5
1815,1842,6
828,1907,5
917,1758,3
1249,1836,9
1707,1918,3
1043,1506,2
1033,1140,3
914,937,4
1624,1632,4
1016,1930,9
1655,1755,1
1506,1608,1
1755,1835,3
1437,1618,2
1150,1746,4
1424,1640,9
1334,1857,7
1228,1745,3
1323,1332,5
1737,1811,9
1256,1440,3
943,1458,2
1708,1728,9
1722,1913,3
1225,1515,2
1841,1852,5
1918,1943,1
1110,1733,8
907,936,5
1228,1300,5
1042,1313,4
1558,1759,1
1316,1404,8
1310,1534,8
801,1049,1
1048,1247,7
944,1046,6
1642,1709,8
1001,1204,3
1758,1815,2
1944,1947,2
1410,1526,1
832,835,9
814,1816,5
956,1934,5
1523,1820,6
1513,1934,7
1328,1542,9
1428,1858,6
1123,1636,8
1242,1643,9
1646,1954,8
1814,1914,7
1004,1309,7
1611,1952,3
1530,1853,5
1558,1644,4
1608,1624,7
832,1913,1
1515,1905,3
1647,1855,4
1349,1530,4
1534,1905,9
1719,1807,2
