start,end,weight
1018,1717,3
937,1139,2
1215,1359,3
1620,1719,6
1753,1829,8
801,948,4
1527,1536,1
947,1409,2
822,1326,2
1151,1218,7
1226,1436,9
1358,1948,6
1536,1848,3
1925,1933,8
1128,1340,7
1129,1411,9
1437,1452,2
1819,1827,1
1533,1735,4
956,1054,3
1659,1711,3
1803,1839,4
1418,1449,9
1013,1636,4
1232,1719,4
1048,1848,3
1902,1920,8
1527,1612,4
1423,1706,4
1857,1926,9
1533,1812,6
1002,1102,1
1156,1200,5
1003,1141,2
1917,1930,7
1325,1943,2
1759,1916,8
1033,1257,2
1559,1841,1
907,1527,2
1821,1905,1
1619,1919,8
1441,1952,3
1506,1649,9
1338,1603,2
1914,1956,5
807,1157,1
1452,1627,5
1303,1322,9
1708,1943,7
1513,1634,4
1154,1205,4
1111,1859,3
929,1409,3
1209,1303,3
833,911,2
1640,1714,3
1034,1516,1
1400,1413,6
1056,1643,2
1820,1831,1
1107,1957,6
1607,1909,7
1141,1612,4
1239,1509,9
1348,1428,3
1238,1745,4
1213,1306,6
1714,1923,2
1344,1722,9
929,1603,1
1815,1939,6
1611,1925,1
940,1240,5
1315,1528,7
1253,1452,1
1148,1634,4
1016,1903,2
1338,1602,3
1412,1852,2
1056,1746,6
1109,1903,6
916,1500,1
1718,1941,6
1038,1734,5
957,1129,2
1653,1821,9
824,1134,8
953,1749,5
1625,1640,8
1956,1957,9
854,1450,5
1233,1441,7
1359,1933,2
1737,1850,8
816,1504,6
1254,1605,9
1006,1229,1
1333,1816,2
947,1454,2
1248,1541,2
1225,1340,1
1102,1152,2
1213,1438,9
820,1331,1
800,1006,3
906,1949,1
1143,1812,3
1317,1825,8
1824,1926,9
1442,1602,9
1021,1444,5
1357,1712,8
1725,1930,7
1644,1950,9
1950,1951,9
1912,1956,5
825,1351,4
1250,1302,3
1248,1632,9
1633,1901,4
1314,1835,1
1117,1420,6
1632,1720,8
1823,1839,3
1634,1758,2
1910,1924,8
1657,1858,5
807,1149,7
1627,1747,3
813,1936,6
1544,1950,9
1857,1918,9
1620,1849,3
1753,1756,5
1734,1942,9
1916,1922,4
814,1759,5
948,1146,5
1529,1856,4
1011,1645,6
1857,1927,8
1607,1817,6
1835,1858,8
1855,1856,7
840,1016,4
1931,1931,4
1818,1829,9
1752,1910,7
818,1812,8
1115,1818,8
1633,1756,6
952,1357,6
1247,1756,6
1708,1749,7
1626,1717,5
1238,1742,7
1014,2000,3
1932,1941,2
1226,1558,3
1914,1930,3
1942,1948,2
1806,1922,2
1238,1502,2
1830,1947,1
1919,1949,6
1657,1705,6
1252,1731,1
911,921,2
1816,1822,8
1355,1732,4
1352,1624,6
1427,1625,3
1505,1716,6
927,1944,2
1833,1925,9
1459,1730,4
1421,1727,2
1858,1915,4
1149,1523,6
1850,1952,5
952,1042,6
1628,1830,5
808,1014,7
1609,1803,2
900,1021,7
1642,1707,4
1107,1458,3
1233,1824,9
1308,1852,4
1506,1821,8
1341,1828,4
1751,1808,2
1103,1428,9
1901,1935,2
1606,1627,6
1805,1903,2
1111,1855,1
1446,1957,8
1555,1737,3
1603,1918,9
1652,1803,5
952,1228,8
1215,1312,3
1346,1658,1
948,1057,9
1828,1956,1
1150,1342,4
1246,1719,3
1313,1637,3
1147,1820,9
1540,1608,6
1929,1931,1
1238,1831,4
1228,1828,9
1503,1721,1
937,1929,6
1704,1953,8
1953,1953,7
1701,1719,9
1410,1726,2
1318,1519,9
1807,1938,6
1052,1231,3
947,1948,4
1108,1252,1
1131,1324,6
901,1932,4
952,1045,6
1435,1845,4
1533,1744,7
1425,1841,5
852,1219,2
1821,1821,1
1606,1849,4
1358,1727,8
1007,1140,1
1144,1607,1
1915,1959,9
1842,1955,3
842,1355,7
900,1559,8
1029,1735,8
1619,1736,9
1803,1813,5
1533,1755,7
1949,1954,7
1329,1556,6
1502,1925,9
921,1507,3
1813,1955,3
1332,1717,8
1446,1816,4
1046,1647,9
1644,1820,4
1510,1823,1
1118,1152,9
1217,1830,5
1754,1849,7
1941,1953,9
939,1843,1
1848,1855,1
1153,1842,9
1033,1102,1
1403,1552,8
849,1521,1
1314,1803,2
832,1705,9
1350,1808,7
1956,1959,2
1747,1853,7
933,1438,7
1640,1650,8
830,1718,2
1140,1155,8
1029,1506,3
1725,1941,8
1549,1736,2
1302,1619,8
935,1101,7
1155,1318,7
1744,1956,9
1725,1819,8
1128,1512,6
1516,1618,9
1457,1843,7
1802,1809,8
820,1625,6
1842,1850,9
920,1730,5
1533,1826,1
1642,1648,7
1043,1230,5
1708,1922,7
1126,1604,7
1100,1134,7
1138,1610,2
812,1509,6
1754,1937,8
1416,1502,3
1125,1257,1
1823,1951,4
954,1124,6
1623,1945,8
1448,1955,6
1148,1242,7
957,1031,2
1151,1246,5
1848,1849,1
819,1111,9
1439,1841,2
1810,1922,4
1125,1647,6
1951,1958,6
832,1025,2
1924,1952,6
1524,1710,2
922,1918,4
1605,1750,9
913,1235,4
1655,1835,5
1919,1955,6
902,1529,4
820,1019,5
1631,1957,3
1310,1433,3
1819,1824,5
1437,1543,9
1758,1906,2
934,1354,7
1330,1417,5
843,1408,4
1759,1847,9
1011,1605,5
1232,1811,5
1308,1804,2
830,1751,2
1853,1954,5
1730,1741,6
912,1436,4
1634,1844,4
1228,1708,2
823,1010,1
1218,1245,7
1638,1644,2
1805,1920,6
909,1129,7
1927,1948,2
812,1203,6
1556,1721,7
1304,1554,5
856,1515,2
1720,1731,5
1924,1959,7
858,1047,4
1340,1649,8
1922,1942,8
1351,1916,1
928,1344,8
1832,1838,2
1850,1915,5
1221,1632,9
1739,1853,8
1606,1802,9
1425,1647,3
1453,1646,2
1626,1828,5
1031,1250,8
1625,1737,6
1326,1408,5
1907,1958,8
1558,1753,8
1440,1643,3
840,1332,4
1820,1850,9
905,1449,6
1119,1316,9
927,1346,2
946,1204,9
1902,1917,7
1200,1256,2
1602,1856,6
1138,1611,5
1849,1916,2
1447,1717,8
1009,1849,9
1335,1619,2
921,1445,9
1149,1724,4
857,1612,2
1116,1434,5
1607,1814,4
1204,1924,2
944,1906,2
809,1754,9
1121,1447,6
1036,1944,6
923,1311,2
1636,1930,1
1310,1324,5
1142,1629,4
1137,1916,8
1514,1750,8
1044,1647,8
1915,1919,9
932,1711,4
1842,1959,6
811,1708,5
1933,1958,8
1550,1955,8
1335,1745,9
1552,1922,4
1625,1908,5
1555,1711,2
1315,1632,3
1053,1059,9
1433,1434,1
1902,1939,9
846,1008,1
803,901,2
1833,1948,3
1402,1840,4
1419,1421,4
1748,1810,2
951,1524,8
1922,1934,4
1034,1258,3
1610,1748,4
1903,1945,3
1908,1910,2
1133,1409,9
1721,1830,9
1542,1606,7
812,1240,3
1550,1634,4
1926,1942,5
1418,1823,3
912,1211,5
1847,1937,6
1625,1824,3
1053,1953,1
807,1542,1
1054,1147,9
850,1903,3
855,1000,6
1355,1618,7
1523,1836,6
1724,1733,6
1618,1931,4
1814,1912,5
1716,1823,7
1100,1709,7
1323,1509,1
1752,1933,3
929,1054,4
1452,1933,5
1250,2000,6
1531,1952,4
843,1400,6
807,1409,1
1606,1652,5
1252,1931,1
1851,1934,7
1655,1925,6
1631,1748,3
937,1948,4
1447,1703,7
1340,1521,5
1602,1723,6
1619,1710,5
1817,1849,8
1019,1646,6
1428,1502,3
840,1853,6
1821,1907,8
1709,1805,4
1938,1945,1
805,1420,7
1935,1942,4
1803,1913,7
930,1922,2
1123,1904,3
1006,1816,9
1400,1918,5
1749,1828,4
1934,1949,2
907,1023,1
1308,1658,1
1803,1827,8
1256,1532,4
1041,1416,5
1441,1812,7
1408,1946,8
1757,1836,9
1045,1431,5
1019,1426,6
1432,1505,5
1906,1949,5
1539,1852,8
1852,1903,5
1216,1256,2
1807,1842,6
1250,1632,4
1522,1749,7
1314,1603,6
1121,1908,6
825,1930,7
1617,1751,9
1051,1309,7
953,1900,8
1359,1419,1
1748,1844,4
1109,1129,5
1428,1718,8
1433,1826,5
827,1923,7
1046,1914,3
1208,1900,1
1629,1956,5
1448,1528,6
1226,1735,2
1823,1929,8
1903,1908,7
1046,1217,8
1614,1848,8
1804,1918,4
1720,1950,3
845,1722,9
1643,1744,6
1920,2000,6
1824,1831,4
1509,1917,5
1850,1945,5
1533,1704,6
1626,1636,4
1502,1627,6
919,1917,8
1732,1926,8
1936,1956,1
935,1613,7
906,951,4
1010,1056,1
906,1340,5
1327,1848,6
1932,1932,5
1412,1456,3
1242,1955,1
1819,1936,3
1055,1307,4
1946,1954,2
1739,1812,7
920,1356,6
926,1541,9
1401,1820,5
1308,1846,9
958,1601,5
1122,1312,7
1931,1945,4
1239,1646,6
810,1934,3
1405,1856,5
1912,1913,1
1645,1944,6
1355,1726,7
1316,1354,7
1530,1826,6
823,1316,4
1521,1828,1
1710,1820,3
1551,1713,1
933,1445,1
1013,1226,4
810,1033,2
942,1242,3
