start,end,weight
1911,1913,8
1723,1921,5
1514,1924,9
1243,1847,1
1406,1858,6
1830,1945,4
828,1112,2
1554,1606,4
1018,1510,1
1854,1938,4
1443,1555,7
1039,1624,8
1801,1924,9
1038,1747,9
1209,1443,9
1837,1939,5
928,1459,9
1337,1932,2
915,1238,3
1236,1904,1
1330,1417,6
1641,1641,3
1617,1803,6
922,1748,5
1623,1855,6
1506,1925,6
1911,1913,3
901,920,8
1022,1611,7
1035,1243,6
1028,1751,9
1458,1712,1
1807,1909,4
1839,1944,1
1504,1741,6
1741,1819,4
1310,1647,8
1328,1847,5
1943,1956,6
1252,1545,5
1505,1529,2
804,915,5
1327,1630,1
1716,1743,6
1417,1659,6
1510,1523,2
841,1649,5
1804,1805,4
1527,1853,2
1837,1949,3
1927,1951,7
1955,1959,9
1406,1753,5
1904,1936,2
1044,1651,2
951,1306,7
1144,1356,4
1806,1947,5
927,1630,2
1951,1959,4
1329,1510,2
1715,1933,1
1029,1902,2
843,1729,2
1056,1235,7
1217,1318,4
1524,1948,3
1633,1917,4
1411,1846,3
1706,1803,1
1539,1921,1
1142,1806,8
1457,1850,6
1047,1452,6
1324,1512,2
936,1753,7
1039,1155,5
1848,1918,1
914,1023,5
808,1548,9
1536,1602,5
922,1325,4
1822,1832,5
903,1012,1
1211,1420,5
1937,1941,9
1216,1646,9
1951,1955,6
1527,1557,6
1109,1434,3
1635,2000,9
1037,1458,8
1324,1447,5
1017,1410,8
1503,1950,6
1522,1527,8
1923,1926,7
1342,1948,5
1403,1652,2
1422,1604,4
1849,1950,4
1846,1925,3
1634,1924,7
1834,1929,5
1812,1954,5
1750,1848,1
804,1331,1
1514,1944,2
1642,1721,3
935,1659,9
1649,1652,5
1707,1732,1
1920,1938,5
1424,1710,8
1732,1750,2
804,910,5
1459,1857,8
1720,1803,6
1041,1312,9
1754,1855,8
1113,1911,4
1135,1517,8
1618,1732,6
1159,1728,7
1456,1813,5
1331,1426,3
1111,1325,2
1418,1437,7
1453,1827,9
1708,1821,7
1222,1530,8
1543,1750,9
1919,1935,8
1309,1857,6
1931,1959,3
1252,1416,1
936,1303,6
1446,1852,8
1006,1816,7
826,1015,3
1633,1914,6
1215,1932,8
1430,1753,1
1427,1744,4
1855,1859,7
1940,1958,6
1513,1930,9
1205,1814,4
1804,1810,7
937,1359,3
1918,1949,2
810,1512,6
1707,1917,9
1207,1717,7
847,1230,6
1016,1058,4
1114,1854,8
1221,1810,7
1123,1708,5
1128,1615,5
1646,1721,9
1938,1946,2
1447,1812,7
1543,1956,6
1012,1224,9
1754,1852,5
1629,1738,7
1002,1934,4
1127,1722,6
1111,1720,9
1841,1915,2
1135,1828,9
1819,1859,1
1647,1845,3
804,1757,5
1813,1923,6
937,1006,9
1824,1840,9
1825,1924,3
954,1203,1
1655,1952,4
1910,1910,3
1830,1905,2
1354,1656,1
924,1755,4
1105,1518,4
1408,1603,2
1943,1958,9
1945,1945,7
1831,1903,9
1316,1557,7
1047,1644,7
1123,1416,6
1656,1810,6
1938,1955,6
1624,1934,4
1942,1949,9
1803,1911,5
1942,1950,1
1627,1737,5
1123,1358,9
1253,1555,3
1054,1646,7
903,1719,7
824,1355,8
1801,1902,5
1822,1844,7
1733,1951,9
948,1241,8
1108,1253,8
1418,1658,9
1023,1813,7
1201,1534,6
947,1103,6
1748,1912,6
1506,1544,5
1346,1952,5
1747,1910,4
1736,1807,6
1723,1832,7
1922,1922,7
1638,1807,6
1045,1827,7
832,1328,4
1357,1814,3
1222,1724,9
1011,1925,5
1503,1659,5
1437,1451,6
1314,1503,8
844,1342,8
1545,1835,2
1645,1747,3
1639,1926,9
1808,1953,1
1751,1759,3
1305,1906,3
1852,1942,7
1513,1621,4
1616,1633,5
1559,1931,6
1611,1856,4
1732,1913,7
849,1255,2
1706,1725,4
1621,1805,8
1357,1959,2
1919,1937,1
1012,1416,3
1907,1938,3
1544,1929,2
1736,1828,3
1538,1916,6
954,1413,2
1902,1929,1
1641,2000,1
1036,1418,4
1133,1913,1
1331,1342,2
1246,1354,3
1244,1838,2
1046,1520,3
1914,1948,4
1152,1744,5
1356,1431,6
1708,1738,2
1328,1842,2
1807,1846,3
1224,1446,8
1753,1919,5
1110,1506,3
1312,1819,9
1623,1939,4
1459,1803,5
1640,1800,4
842,950,3
1242,1911,7
917,1244,7
1222,1229,5
858,1956,3
1854,1949,9
956,1916,2
1055,1756,6
1515,1818,6
1918,1944,1
1722,1732,8
1542,1850,5
1950,1951,3
858,1619,5
1055,1944,6
1340,1735,1
1254,1955,2
1546,1719,4
1829,1910,6
1846,1852,6
1240,1427,4
1038,1633,8
1011,1727,9
901,1111,4
1118,1439,6
1323,1434,7
1146,1858,2
1511,1638,1
1122,1212,1
1429,1836,6
1420,1613,4
1406,1928,3
1221,1533,9
1058,1110,6
1133,1850,6
1203,1306,5
1937,1955,2
810,947,9
1439,1803,9
1520,1832,3
1748,1923,7
1534,1902,3
1226,1720,2
1623,1951,9
1753,1815,8
1904,1905,6
1036,1637,8
1006,1006,1
1419,1732,3
1156,1304,7
1402,1628,4
1918,1927,8
1759,1830,9
1110,1657,1
1757,1832,1
1414,1715,2
918,1236,1
922,928,2
1937,1954,8
1253,1601,7
1619,1712,5
1020,1723,4
1008,1535,6
918,959,2
1913,1948,4
1853,1948,3
1426,1525,9
1009,1125,7
1014,1105,2
1740,1921,9
1555,1741,8
1140,1258,6
1140,1754,5
820,1257,2
1752,1907,5
846,1950,3
1716,1941,4
1546,1824,1
1626,1821,5
1232,1627,5
1942,1957,4
1931,2000,4
810,1845,6
1504,1602,1
1151,1919,3
1002,1658,7
1637,1655,8
1720,1823,3
1042,1807,9
1437,1926,7
1835,1920,6
1901,1923,7
1435,1955,6
1313,1818,4
1843,1956,6
1538,1555,1
1016,1329,3
1933,1950,3
1521,1819,8
1207,1604,9
1015,1243,3
906,1834,6
1257,1541,4
1715,1851,7
1120,1609,8
1321,1551,5
1111,1735,1
1358,1824,4
1448,1826,9
1544,1858,1
1636,1830,8
1839,1941,3
1303,1753,1
1455,1746,9
1412,1806,6
1524,1827,1
1340,1934,7
1658,1725,6
1336,1415,2
1751,1941,8
1006,1343,3
1040,1548,1
1852,1922,3
1725,1900,4
1209,1511,8
839,915,5
1931,1941,2
1252,1513,2
1809,1950,8
1444,1638,4
1256,1357,6
1620,1732,1
1518,1540,2
1816,1944,6
1528,1851,3
1441,1619,4
846,1149,2
1353,1412,9
1116,1719,6
1708,1848,7
1850,1943,4
1006,1956,9
1219,1259,9
855,1017,5
1306,1934,9
1602,1824,2
1140,1256,3
1102,1303,7
937,1819,5
1011,1725,4
1202,1421,5
1123,1847,3
1119,1526,7
1502,1748,6
1708,1938,8
1656,1708,8
1222,1419,6
1530,1725,4
1426,1812,7
1753,1815,1
1649,1950,1
1956,1956,3
943,1018,1
829,1029,8
1343,1950,6
1900,1932,6
1235,1833,6
1649,1902,6
1311,1720,4
1549,1912,5
1759,1954,9
1501,1636,2
1815,1905,6
1750,1754,5
1433,1914,8
1346,1815,6
1549,1833,5
1727,1908,9
918,1823,3
1930,1951,9
926,1517,7
1259,1614,9
1154,1755,5
1025,1352,4
1056,1644,5
1651,1942,2
