start,end,weight
1011,1300,9
1708,1756,5
818,1054,6
1239,1538,5
1525,1710,9
1041,1830,7
1114,1432,1
1459,1628,6
1442,1946,1
938,1543,6
1714,1848,9
1305,2000,8
1231,1237,7
1855,1953,1
1614,1839,2
1848,1922,8
1832,1844,6
1906,1911,6
1511,1644,3
837,1309,4
1855,1949,5
1859,1911,5
1316,1902,8
1813,1914,1
1335,1359,8
851,1643,7
929,1120,2
1058,1635,7
1402,1453,3
1030,1128,1
1227,1727,9
1853,1940,3
1516,1754,5
1857,1903,5
858,1511,4
845,1646,1
1925,1928,7
1011,1043,5
1053,1319,7
1320,1434,5
1304,1452,5
1132,1948,3
1720,1802,6
1615,1657,7
825,1629,8
1042,1516,5
943,1913,7
1441,1648,7
1213,1721,2
910,1157,9
1132,1612,2
1822,1857,2
1715,1947,7
1918,1925,7
1422,1436,7
1010,1159,1
1738,1804,9
1410,1852,1
825,1408,9
1827,1917,3
828,1954,7
909,1506,9
1802,1929,6
1153,1441,3
1612,1748,9
1817,1853,7
1210,1650,4
1403,1744,2
1946,1947,6
1715,1722,8
1521,1617,8
1925,1953,7
1113,1522,8
845,1639,8
1036,1139,6
1458,1906,6
812,1803,9
1544,1844,6
1256,1328,2
1037,1338,4
1121,1136,1
1112,1608,4
1521,1547,6
1529,1842,6
1120,1549,7
1843,1928,1
1818,1903,9
1334,1815,3
1538,1655,1
801,909,8
942,1305,3
833,1412,2
1009,1520,3
1253,1324,5
1547,1842,1
1455,1720,3
1521,1625,1
1428,1547,6
1715,1725,8
1920,1924,3
1842,1922,5
1343,1707,1
1217,1543,3
928,1346,5
1910,1941,5
1328,1609,1
1651,1758,4
1339,1846,1
1959,1959,1
1844,1959,7
1611,1957,4
1642,1721,5
1821,1941,9
1909,1912,8
1650,1934,7
1436,1704,8
1822,1931,1
1345,1412,7
820,1851,9
1209,1521,8
1952,1959,4
1003,1346,5
855,1542,7
958,1625,5
1933,1936,7
1321,1430,2
1213,1800,9
1518,1846,9
1220,1413,6
1522,1632,8
1651,1916,6
1249,1735,5
1311,1338,8
1908,1948,9
1027,1341,6
1223,1227,1
1211,1415,8
1928,1942,6
1036,1455,3
1101,1929,7
1339,1602,7
1436,1522,7
1847,1905,1
1410,1812,2
1833,1958,8
1400,1549,6
1841,1911,8
1347,1440,5
1631,1633,9
1729,1911,3
1419,1634,2
1301,1553,3
1122,1154,9
1223,1350,4
1024,1137,6
1327,1648,5
1453,1839,9
1832,1935,1
1407,1425,7
945,1220,4
945,1128,4
1127,1249,1
1422,1924,7
1712,1904,4
1131,1947,7
936,1539,3
1856,1901,5
903,1936,4
833,1347,6
1231,1338,8
1415,1726,6
1540,1657,1
1326,1854,8
955,1608,5
1720,1946,2
1040,1846,6
929,1239,4
1403,1917,7
1625,1700,6
1842,1937,3
1654,1659,6
1318,1913,3
928,949,4
852,1021,5
1545,1849,1
1040,1235,5
1444,1505,8
1421,1425,7
1419,1716,8
958,1714,6
829,836,1
1201,1934,6
1402,1532,8
1844,1900,1
1658,1730,3
1411,1852,7
1520,1651,2
1633,1905,4
800,1959,3
848,1551,2
1848,1948,4
1010,1116,6
1416,1753,6
1425,1557,6
1647,1842,5
921,1748,5
848,1957,6
1925,1936,9
1909,1945,5
1832,1902,7
1850,1949,9
1755,1953,9
904,1231,1
1835,1913,2
1219,1644,5
1340,1743,2
1637,1706,4
1419,1804,3
1537,1756,3
1620,1703,3
1911,1923,6
1804,1947,8
1807,1823,8
1926,1950,5
1829,1924,8
908,1049,5
1520,1919,9
1801,1947,3
834,1012,3
1726,1951,8
1949,1951,3
1929,1939,3
1457,1825,7
1552,1645,7
1801,1830,6
1805,1825,6
1454,1706,9
1818,1929,7
1423,1924,4
804,1109,4
1209,1530,8
1552,1912,1
1913,1951,8
1913,1929,1
