start,end,weight
1959,1959,7
1143,1607,9
1247,1437,6
1921,1942,1
1234,1243,1
1738,1930,7
1239,1936,7
1200,1425,2
1310,1355,4
1551,1959,3
1718,1927,7
1904,1904,8
849,1705,2
911,1934,9
1108,1219,3
822,1604,1
944,1402,9
1836,1845,6
1716,1754,4
1131,1921,7
1706,1852,3
1913,1915,7
1229,1348,3
1937,1938,3
911,1855,7
854,917,2
1505,1750,5
1309,1722,2
1200,1705,7
1313,1343,1
1429,1513,2
1524,1758,2
1654,1722,2
1644,1854,5
1758,1902,4
1548,1658,1
1150,1242,9
1320,1721,1
1545,1706,6
1127,1734,4
1023,1147,7
1123,1423,5
1815,1823,5
838,1531,6
1449,1953,7
1308,1711,6
1341,1859,8
1210,1826,8
1543,1944,5
1905,1935,6
1355,1748,3
1115,1214,2
1411,1907,7
1436,1548,3
917,927,4
1219,1625,3
1610,1636,9
1519,1928,2
1051,1749,8
1155,1358,5
1020,1527,3
1715,1756,3
1616,1649,2
1002,1037,8
1341,1808,4
1443,1919,4
1118,1208,7
1632,1704,2
1444,1502,4
941,1533,1
1358,1702,3
834,1004,1
1411,1656,4
1136,1557,2
1320,1506,9
953,1309,6
1310,1731,8
1426,1703,4
1623,1913,9
1427,1943,7
1455,1659,6
1241,1841,4
1005,1738,5
1109,1258,2
1816,1825,4
1342,1815,7
1532,1704,8
805,819,5
1727,1918,8
1633,1828,5
1047,1731,5
1217,1320,5
1815,1950,3
1226,1327,3
1752,1949,1
1314,1504,1
1526,1655,3
1543,1625,8
1034,1147,8
1203,1958,3
1604,1630,4
1305,1616,5
1813,1944,2
930,1957,5
1125,1350,8
1109,1858,4
1753,1913,1
1759,1835,2
915,1610,9
1452,1524,3
1053,1202,9
1340,1921,3
1500,2000,6
950,1034,6
1840,1951,9
1342,1433,1
1937,1939,2
1832,1928,7
1513,1843,7
1948,1952,5
1826,1917,9
1610,1640,4
924,1912,5
1507,1545,3
1301,1320,4
850,1401,7
1327,1642,6
1638,2000,6
932,1516,2
1532,1804,3
1155,1724,9
1443,1835,4
1912,1919,6
1339,1448,7
1649,1957,7
1130,1658,2
1032,1748,4
1250,1857,7
1040,1802,7
1827,1846,7
1107,1738,9
1507,1739,8
804,837,3
1809,1817,6
1227,1319,7
1610,1753,4
1059,1655,8
1523,1701,7
1039,1042,7
933,1934,3
817,926,9
1753,1804,7
1808,1931,8
1243,1531,4
1815,1903,2
1621,1800,8
