start,end,weight
1450,1958,4
1355,1845,7
1913,1940,4
1113,1455,3
1948,2000,1
1403,1411,8
1308,1758,2
917,1457,4
1219,1542,9
1844,1912,3
1520,1608,5
1701,1954,2
1837,1839,4
1030,1559,3
1719,1805,4
1333,1741,6
1043,1159,6
1053,1757,9
1128,1437,3
1934,1956,8
1758,1854,7
926,1923,7
1844,1954,7
834,1756,3
1339,1407,4
1308,1834,6
1034,1446,8
1405,1846,4
1509,1808,2
1847,1948,5
1504,1631,3
1249,1838,2
1739,1749,6
1902,1929,4
1132,1901,6
1509,1750,9
1755,1757,7
1818,1842,6
825,835,1
1101,1248,7
1743,1749,6
1445,1555,4
1114,1502,7
1657,1946,1
1117,1506,1
1715,1902,4
1809,1901,7
1944,1947,7
1611,1956,4
1242,1754,2
1313,1313,7
1510,1818,2
1403,1840,1
1127,1342,6
1235,1636,8
1357,1957,4
1118,1908,1
1206,1828,1
1713,1908,4
1039,1043,6
1813,1818,2
1117,1932,3
1235,1306,6
956,1425,5
1255,1448,5
1521,1639,7
1925,1939,6
1327,1706,4
1238,1327,5
1228,1540,2
1421,1553,8
1231,1714,1
1849,1940,3
1717,1826,1
1853,1941,5
1750,1811,1
1124,1959,8
1845,1852,5
1217,1612,6
1354,1924,6
1204,1629,3
1236,1616,6
1623,1832,2
1731,1913,7
1948,1955,8
1249,1926,8
1304,1953,3
1449,1829,7
1247,1449,9
1416,1944,6
1847,1928,8
834,845,1
1821,1923,2
1908,1955,6
1029,1430,2
1405,1832,3
1314,1644,1
1407,1659,4
1125,1848,5
950,1745,6
1115,1507,2
1655,1736,6
1008,1502,9
1741,1849,1
1258,1436,6
1354,1523,9
1357,1516,2
1006,1558,9
1705,1719,4
1345,1602,9
815,1038,9
1930,1957,1
924,1636,6
1550,1831,7
1354,1847,4
923,1216,2
1816,1914,8
1850,1923,3
1530,1757,9
1143,1905,8
1230,1758,2
1711,1952,2
1347,1948,1
1144,1750,3
1005,1621,6
1858,1932,8
828,1738,2
902,1810,5
1715,1933,6
1410,1459,7
1932,1942,6
1216,1721,6
1208,1909,5
1630,1938,4
1445,1945,5
822,1131,1
1359,1452,7
1709,1938,2
1803,1812,2
841,1505,9
1831,1930,4
1140,1604,9
1918,1938,5
1510,1616,6
1110,1719,2
1645,1838,5
1600,1745,5
1719,1843,5
1707,1848,7
853,1037,9
1238,1728,6
940,1535,8
1923,1923,6
1042,1943,5
1028,1100,9
1627,1932,9
948,1252,3
930,1101,5
1457,1548,3
846,1704,3
1135,1438,8
1055,1423,9
1002,1737,7
