start,end,weight
1129,1731,4
1426,1837,3
1306,1726,8
814,1800,5
1329,1744,4
1855,1923,6
1746,1850,3
1933,1933,2
1344,1843,3
1843,1953,8
846,1109,6
1913,1940,4
801,1053,6
1831,1903,5
1236,1351,2
1906,1957,3
845,1243,7
932,1534,3
1703,1936,1
1023,1603,5
1653,1804,6
1825,1827,4
1559,1647,6
1319,1437,1
841,1233,8
938,1915,1
1530,1925,5
1602,1715,6
1705,1856,4
1551,1723,5
1824,1910,2
956,1512,3
908,1753,1
1515,1731,2
1943,1959,6
1042,1408,6
803,1635,3
1654,1959,8
1012,1539,9
1856,1946,8
1953,1957,2
948,1932,2
1510,1631,4
1210,1741,5
1145,1311,7
1519,1534,5
1858,1921,8
1721,1857,8
1837,1912,5
1049,1839,9
1510,1916,9
1259,1723,2
1134,1224,8
1534,1712,1
1956,1956,3
1433,1759,4
1106,1444,4
1912,1953,4
1937,1939,3
1420,1507,1
1702,1725,9
1559,1817,8
1632,1710,4
1301,1939,1
1030,1700,7
1410,1704,6
1736,1855,7
1504,1944,4
1807,1954,4
823,1533,7
1036,1437,6
1016,1807,5
1027,1412,1
1909,1939,9
1001,1742,9
1839,1943,3
1753,1759,1
1035,1330,3
1153,1554,3
1935,1953,4
857,933,3
1518,1759,8
1239,1928,1
1715,1955,1
1853,1950,6
856,1821,4
1247,1941,8
1557,1751,4
1754,1835,1
1225,1301,6
1842,1938,5
1510,1924,2
1321,1601,1
1127,1246,6
1717,1935,1
1839,1844,6
1543,1730,1
1553,1804,1
907,1508,8
1757,1805,3
1328,1740,6
1816,1823,3
1731,1959,5
1309,1618,6
1642,1917,4
1842,1931,1
1051,1745,3
1723,1816,4
1637,1744,9
1723,1934,9
1533,1903,6
1130,1558,1
823,1102,7
817,1958,5
1610,1752,4
921,1155,3
1203,1706,6
1448,1543,2
1104,1301,5
1846,1849,8
1847,1929,6
930,1850,4
1719,1744,7
1038,1950,6
1655,1939,1
1436,1526,4
1643,1959,1
1017,1044,6
1904,1956,3
1620,1621,6
1451,1809,9
1810,1814,8
1001,1049,4
1545,1652,4
1144,1550,2
1030,1958,2
1027,1703,3
1726,1825,4
1149,1409,4
1643,1932,4
1527,1802,7
1822,1920,4
847,1255,8
1323,1345,4
1510,1921,5
1335,1730,9
1643,1920,5
1503,1928,4
1150,1327,8
1346,1647,3
1947,1954,3
813,1631,8
1532,1732,1
943,1237,5
1913,1926,5
942,1512,1
1337,1631,3
1847,1852,9
1937,1947,5
1530,1546,2
1406,1511,3
1859,1904,7
1657,1859,1
1832,1949,8
1931,1959,4
1147,1611,5
1240,1843,8
1246,1500,2
845,1403,1
1416,1836,8
1710,1803,6
947,1105,9
1318,1350,6
1315,1722,1
852,1959,2
1958,1958,9
1036,1428,6
1903,1953,2
1330,1355,3
1123,1813,4
1708,1901,9
956,1528,5
1842,1932,4
1706,1940,1
916,954,4
1756,1917,6
1528,1918,5
1832,1929,3
1710,1723,9
1025,1422,5
1854,1932,5
1842,1916,3
1405,1743,3
1644,1758,1
1229,1559,5
1604,1831,8
1300,1312,2
1157,1856,9
1513,1851,3
1305,1316,8
907,1629,1
1143,1943,3
1017,1543,2
1611,1706,2
1630,1839,3
1917,1930,3
1001,1604,8
1756,1956,5
1630,1803,9
1543,1705,5
1815,1945,9
1925,1934,8
1918,1946,1
1159,1252,1
1641,1821,2
1732,1825,6
838,1057,8
1738,1800,5
1339,1825,4
1417,1955,9
1311,1839,3
1047,1439,2
1152,1321,7
1307,1353,3
1424,1734,6
910,1833,2
1355,1915,4
1220,1655,1
1213,1711,1
1523,1842,6
824,1621,1
1132,1405,1
1258,1944,9
1433,1834,9
1220,1539,3
1100,1305,6
1353,1916,7
1746,1917,3
1717,1829,3
1905,1910,8
1842,1944,2
1234,1853,5
1824,1838,5
1514,1546,2
1532,1533,6
1344,1350,9
1045,1334,2
918,1803,1
1920,1926,5
1454,1943,6
1725,1743,8
1901,1954,1
1253,1343,7
1153,1836,1
1307,1527,1
1923,1953,6
1435,1504,3
1804,1836,9
1735,1827,6
1950,1957,2
1540,1807,1
826,1037,4
1805,1948,1
1008,1916,4
1454,1721,3
1920,2000,8
1207,1350,6
829,1104,9
1514,1812,8
830,1818,2
1901,1938,6
1433,1608,6
959,1930,9
1113,1818,2
1426,1817,2
1550,1621,3
1814,1949,4
1426,1758,1
1503,1845,4
919,920,8
1022,1542,5
1443,1646,5
1244,1413,7
832,1049,3
1011,1227,8
1936,1958,7
1145,1402,9
1828,1943,6
1717,1727,5
914,1247,4
1528,1904,2
1727,1823,2
1511,1920,8
1406,1922,6
816,952,7
1605,1946,3
1543,1619,1
1335,1451,5
1850,1928,1
1242,1938,9
1453,1554,1
1240,1510,7
827,1858,1
1048,1424,8
1211,1848,2
1358,1430,2
1548,1705,8
1444,1748,3
1524,1801,2
1023,1648,3
853,1045,9
1722,1900,4
1212,1622,3
1011,1639,5
1143,1217,6
1741,1912,7
1858,1922,5
1827,1948,5
1342,1644,6
1756,1933,3
1041,1348,1
1617,1912,7
1529,1841,9
1229,1924,3
934,1439,8
1822,1827,4
826,1207,3
1720,1842,7
802,1105,6
1342,1637,9
905,1238,2
1237,1916,7
1255,1844,9
1221,1949,5
1722,1904,6
1612,1648,1
1104,1458,7
1746,1746,6
1307,1707,6
1206,1405,3
907,1325,7
1409,1630,3
1427,1509,8
1422,1828,9
1259,1756,6
1122,1354,9
1406,1453,5
957,1423,6
1953,2000,2
1658,1910,9
1557,1827,6
1324,1513,8
905,1122,2
1944,1944,2
1256,1303,9
1757,1838,5
1252,1456,3
1531,1944,3
1906,1933,3
1515,1603,7
1646,1735,4
853,1754,3
1422,1839,6
852,953,7
942,1850,1
1611,1713,3
927,1446,9
1131,1629,9
926,1458,5
934,1040,1
1216,1413,2
1523,1929,1
1707,1852,9
1054,1240,1
815,1632,3
1721,1740,6
1721,1917,8
939,1025,7
1829,1954,7
1455,1923,5
1327,1703,4
1308,1413,9
1338,1730,4
854,1550,3
1857,1857,8
1026,1744,6
1752,1842,3
1210,1904,4
913,1534,3
1229,1400,4
1120,1132,7
1453,1510,6
854,1203,2
1119,1214,1
1109,1943,3
1522,1813,8
1902,1946,7
1343,1939,2
819,1950,6
1334,1444,1
1052,1547,2
937,1115,6
1256,1939,1
1037,1104,2
1453,1822,7
1611,1620,2
945,1507,4
917,1339,1
1327,1945,6
1802,1914,7
1025,1044,9
937,1628,8
1514,1721,1
1130,1844,7
1651,1727,6
1011,1229,4
1019,1503,8
838,910,2
1327,1525,7
1801,1817,3
1108,1408,7
848,1509,3
1426,1537,8
1910,1911,5
937,1024,9
