start,end,weight
938,1811,4
1638,1809,2
1200,1821,8
1223,1233,5
1028,1708,9
1007,1056,7
1005,1544,4
1653,1814,5
1035,1705,5
1132,1914,1
1053,1426,7
925,1012,9
1535,1827,7
1600,1801,3
1646,1942,3
1721,1833,2
1508,1620,4
832,1452,5
1257,1405,9
818,947,6
932,1822,6
1509,1829,6
1642,1726,4
1601,1643,4
1448,1644,1
1310,1333,5
921,1802,3
1718,1741,8
1249,1738,2
1528,1913,2
1222,1317,2
1722,1741,6
1635,1931,9
1009,1803,7
921,1525,4
945,1303,3
952,1956,1
1237,1706,4
1053,1316,3
1558,1744,1
1955,1956,7
1236,1423,6
1810,1843,8
1522,1721,9
1420,1808,1
946,1850,9
1949,1957,6
1451,1926,1
1121,1645,3
1246,1647,4
1156,1904,2
1557,1710,1
1340,1735,1
953,1511,1
1948,2000,5
1537,1711,9
1539,1754,7
1930,1953,5
1546,1818,2
1126,1332,8
1944,1944,3
1532,1609,1
1011,1424,9
1114,1828,4
1533,1955,5
945,1213,3
950,1529,7
1403,1621,1
1043,1427,2
1529,1734,7
1803,1930,3
1805,1902,5
1542,1552,6
1237,1824,8
945,1401,5
1957,1959,1
1713,1929,1
1503,1545,3
1141,1503,3
1236,1415,4
1034,1443,5
1416,1904,9
833,1521,2
1208,1313,6
1637,1834,6
1542,1826,7
1347,1600,8
1633,1746,7
838,853,4
1249,1405,4
909,912,5
1941,2000,5
1750,1954,8
1804,1933,5
1652,1904,1
1341,1736,1
1457,1459,3
910,1855,5
1455,1828,7
1915,1939,3
1943,1957,3
1746,1838,1
1755,1907,4
1111,1936,9
1710,1759,1
1437,1453,7
1625,1853,2
1651,1923,9
842,1822,1
1618,1926,9
1936,1953,7
1813,1933,5
1107,1123,4
1631,1919,1
1750,2000,8
1200,1758,3
1209,1635,3
912,925,5
950,1303,8
1453,1559,6
1247,1249,8
1639,1949,8
1115,1238,8
1824,1906,3
1936,1940,1
1427,1640,9
1444,1850,1
1252,1501,4
1329,1659,6
1947,1950,8
1102,1330,8
1859,1957,8
1336,1347,5
1414,1650,8
1904,1928,3
1557,1905,2
1654,1907,7
1916,1934,1
1632,1854,4
811,1434,6
1751,1915,6
1228,1633,9
1253,1425,9
807,836,6
1010,1915,5
1743,1821,1
1149,1424,1
1146,1724,3
1543,1631,3
1303,1432,7
1251,1429,5
1932,1948,8
1915,1947,1
901,1106,3
1211,1957,8
1552,1933,5
1102,1541,1
1822,1842,4
1708,1929,6
1303,1319,6
1745,1928,8
1821,1959,4
1509,1751,3
1623,1720,1
1701,1956,3
1344,1543,9
1842,1941,6
1322,1417,7
1100,1334,6
812,1628,3
1020,1147,3
1325,1817,2
1935,1952,2
1848,1854,9
1337,1653,9
805,1106,9
1108,1341,3
1235,1648,8
1907,1909,2
1156,1322,5
1856,1906,6
1202,1842,5
1115,1910,5
1707,1711,2
900,1537,6
1710,1829,9
810,1840,9
1943,1956,2
1244,1359,7
1746,1845,8
1733,1905,4
1334,1641,6
840,1609,2
1842,1957,7
1113,1412,6
807,845,1
1945,1949,1
1913,1921,8
1306,1522,8
1937,1959,9
1806,1821,7
1145,1205,3
1843,1932,9
943,943,5
1644,1818,3
1325,1901,7
1617,1631,6
1246,1348,5
1752,1840,3
1457,1707,6
801,1432,5
1240,1330,1
1423,1518,2
1006,1847,9
1019,1325,9
1054,1548,2
955,1344,1
1926,1936,8
1750,1925,1
903,1022,8
826,1036,7
1210,1341,5
1119,1400,1
1003,1345,2
1742,1816,5
1713,1833,6
