start,end,weight
1955,2000,4
1942,1954,5
1731,1922,3
1625,1942,4
1941,1944,8
1220,1714,4
920,1641,2
1759,1849,5
1730,1733,3
930,1542,1
1910,1951,9
1748,1911,5
942,945,4
912,1056,2
1706,1815,7
1929,1938,8
1408,1930,3
1109,1823,2
1244,1253,4
1322,1359,1
1616,1853,7
1340,1805,5
1736,1810,9
911,1935,2
943,1748,4
1415,1911,3
1406,1521,7
950,1438,1
1441,1558,6
852,1914,9
1629,1756,7
1846,1859,4
1535,1938,5
1458,1833,8
1318,1910,1
838,931,1
1534,1640,8
831,1205,9
1051,1327,2
1350,1825,1
1419,1807,2
1037,1941,6
1040,1926,4
1327,1901,6
1830,1932,6
945,1209,9
957,1542,6
1600,1815,3
1401,1711,9
852,1945,1
1312,1742,9
1443,1924,3
853,1350,7
1831,1940,3
1545,1839,9
824,1846,1
1257,1404,3
1953,1954,3
1434,1930,5
1057,1210,6
1546,1746,1
1434,1825,6
1817,1913,4
1622,1643,7
1615,1739,6
1816,1956,8
1202,1218,7
1932,1932,7
1431,1532,5
1851,1949,2
1629,1846,5
1901,1940,3
1247,1523,3
1221,1529,7
929,1742,2
837,1221,9
902,1229,8
1439,1900,5
1617,1714,6
1210,1906,3
1810,1819,2
949,1529,7
1728,1832,3
1128,1212,1
956,1352,9
904,1313,6
1246,1729,2
1608,1953,6
1252,1424,3
1013,1837,2
1238,1910,8
1757,1952,7
1822,1849,4
1335,1449,5
1308,1908,3
959,1456,2
1153,1654,9
1656,1805,9
819,1018,6
825,1337,7
1931,1948,1
1653,1655,9
1543,1819,6
1235,1706,8
1632,1646,6
954,1257,5
1551,1739,1
1157,1547,3
1844,1948,2
1440,1608,1
1726,1806,4
1324,1338,2
1850,1928,9
1020,1457,9
1937,1939,9
1313,1614,3
1106,1231,7
1220,1356,8
807,908,9
1235,1809,6
831,1528,8
1112,1818,6
1909,1946,1
1944,2000,9
1315,1700,3
1328,1822,3
1350,1434,7
1644,1824,6
1347,1700,5
952,1410,5
822,1135,8
1334,1553,1
1905,1921,2
825,1519,5
828,849,9
1344,1532,5
1108,1713,9
1730,1930,8
1303,1737,3
1449,1901,8
910,1155,4
914,921,6
1507,1937,2
1135,1443,2
1556,1751,3
1210,1711,2
1528,1715,6
1843,1916,3
926,1236,3
1846,1942,9
853,1745,6
1844,1915,9
1259,1600,4
1608,1945,3
1137,1140,2
1538,1630,9
946,1045,5
1040,1615,3
1956,1957,9
1928,1952,3
1351,1741,7
1926,1940,1
1734,1928,1
1158,1743,2
1120,1624,5
914,1653,2
1940,1944,1
809,1410,8
840,1300,8
1429,1735,1
1533,1752,4
1435,1755,5
1427,1540,4
1531,1623,2
1129,1234,1
1018,1506,4
848,1038,4
1154,1851,8
1107,1753,4
1352,1557,3
1536,1736,3
1151,1928,6
1738,1933,1
1707,1841,6
852,1306,4
1529,1834,2
1104,1511,4
1209,1507,5
1420,1955,2
1228,1747,8
1824,1948,7
1108,1150,7
1645,1822,6
1554,1855,8
1335,1352,5
1000,1404,8
1120,1630,3
1311,1501,7
1928,1955,2
1419,1907,2
954,1526,2
1145,1305,3
1628,1815,5
1128,1656,2
1527,1951,7
1359,1438,5
1239,1812,3
1017,1355,7
1614,1933,8
854,1336,8
1635,1801,9
1418,1509,3
1115,1300,2
1147,1916,3
1701,1806,5
1146,1955,8
1458,1812,3
915,1032,5
1119,1727,9
1947,1955,7
1845,1954,8
1724,1834,5
1406,1818,8
1557,1845,1
1928,1948,1
825,1114,8
1844,2000,1
1544,1843,3
1924,1958,5
1816,1816,9
903,1021,7
956,1111,9
1709,1735,6
1745,1910,8
829,1439,3
1055,1638,3
1732,1830,6
844,1751,5
1039,1222,2
811,1539,8
1749,1806,9
1940,1941,3
1638,1840,7
1625,1855,2
1726,1736,2
1733,1940,7
1304,1556,2
1457,1701,7
1241,1641,8
1846,1916,9
1535,1700,3
1724,1825,1
902,939,2
1746,1839,4
838,1547,5
1140,1337,8
1731,1907,9
1843,1856,2
1519,1545,5
1038,1315,1
1030,1811,1
1238,1819,6
1037,1207,7
1604,1825,1
1921,1932,5
1952,1959,6
1532,1609,8
858,1502,2
1951,1951,4
1913,1918,5
1920,1955,2
1156,1322,6
1402,1643,2
932,1207,8
923,1252,9
1934,1951,1
1140,1956,4
848,1727,4
1214,1409,1
1836,1900,9
1139,1936,9
1252,1633,4
1027,1323,7
1458,1706,4
1025,1444,2
810,844,6
1953,1954,8
1615,1726,2
1053,1703,6
1831,1843,9
1248,1841,5
1228,1633,5
1204,1645,7
1125,1512,3
1137,1501,9
1607,1955,7
841,1617,7
1516,1639,7
1649,1653,8
1938,1957,9
1937,1955,2
1354,1722,6
819,1408,5
1020,1536,2
1849,1928,3
810,1744,8
1847,1924,5
1629,1944,4
1533,1628,7
818,855,1
1026,1801,7
1348,1801,9
1731,1948,2
1503,1939,6
1613,1905,2
1628,1847,4
1002,1205,2
1524,1747,6
1834,1840,2
1008,1520,7
1714,1803,5
1641,1906,4
1526,1840,9
1340,1518,5
1859,1924,8
1909,1939,6
1449,1639,2
850,1627,9
1048,1831,2
1012,1808,6
1403,1755,4
1850,1917,5
949,1919,2
1102,1251,2
1123,1239,3
1149,1356,3
1731,1908,4
901,1640,5
1742,1822,4
1619,1731,2
1453,1603,5
1042,1330,3
1018,1553,6
1236,1510,2
1424,1956,1
1212,1728,6
1452,1632,5
1926,1934,6
1428,1758,2
1738,1804,3
1815,1916,6
1436,1927,2
1442,1622,8
1120,1123,9
1106,1600,7
