start,end,weight
1626,1832,4
1349,1400,7
928,1945,1
1135,1249,6
1408,1514,2
1457,1842,8
1319,1831,8
1246,1356,7
1111,1408,7
932,1646,8
1434,1503,4
1827,1912,3
1058,1413,9
1641,1707,4
1241,1752,4
1720,1915,1
917,1411,5
1105,1127,8
1957,1958,6
1920,1940,5
1547,1932,3
1630,1825,4
1837,1905,1
1003,1304,3
1219,1244,7
1256,1757,2
1211,1635,5
1432,1621,4
1424,1539,9
1154,1228,2
1622,1748,6
1854,1938,4
1128,1511,1
1558,1649,8
1846,1924,5
1614,1813,2
1905,1932,3
1142,1213,1
1524,1807,4
1709,1840,7
1641,1717,4
1544,1924,4
1404,1637,4
1844,1933,7
1836,1951,9
909,1502,1
1932,1952,1
1727,1952,4
1621,1717,5
1850,1853,6
1855,1926,6
1623,1935,8
1642,1804,9
1700,1726,2
1234,1816,4
1932,1954,4
1857,1936,7
1852,1908,8
1740,1954,5
1124,1822,5
1704,1903,5
1459,1557,2
1839,1841,8
1551,1711,2
824,1348,9
1445,1525,5
941,1536,6
1401,1707,3
939,1023,5
1625,1741,6
1809,1929,2
1718,1749,3
1735,1948,7
1451,1806,1
946,1114,1
1421,1905,4
1700,1935,4
828,933,2
1619,1637,9
1634,1826,5
1009,1756,2
808,929,1
1110,1814,9
1639,1733,5
1857,1911,8
1404,1731,9
1052,1519,6
1110,1211,1
1439,1503,4
1423,1950,8
910,1048,7
1453,1859,1
1507,1512,6
1351,1607,4
1212,1502,1
1035,1730,6
1724,1756,4
908,1927,8
1304,1907,3
1538,1620,1
1755,1928,3
801,1950,9
1014,1427,6
1057,1925,4
947,1019,8
1953,2000,8
1212,1316,4
1348,1739,6
1414,1933,1
1023,1226,3
1105,1510,9
836,1203,6
1306,1726,6
1827,1939,6
1851,1858,4
1332,1701,7
1217,1906,8
1129,1252,6
1533,1643,9
920,1018,1
1901,1942,6
1246,1956,6
1444,1631,9
908,1020,1
1657,1954,7
1435,1827,8
816,1923,9
908,1847,8
1710,1916,9
1707,1800,1
1358,1408,1
1938,1948,9
1308,1539,2
1410,1927,6
1114,1305,1
1720,1747,7
1147,1235,9
1032,1639,9
1259,1645,3
803,1754,9
1754,1857,3
1117,1539,9
945,1346,6
1406,1939,5
821,1411,6
1244,1838,2
806,1546,8
1501,1711,2
1614,1642,6
1905,1940,2
1938,1950,9
1948,1950,2
1845,2000,5
1236,1414,1
1458,1938,1
1946,1947,6
1114,1244,2
1302,1552,9
1159,1824,6
1830,1906,6
1726,1728,7
1559,1931,1
1016,1039,9
1531,1739,4
1355,1936,1
1650,1800,8
1337,1811,5
1308,1335,6
1101,1316,8
1045,1819,7
1615,1751,3
1942,1942,6
1012,1150,2
1727,1740,1
1513,1855,1
1616,1648,3
1343,1513,2
1539,1717,2
1250,1500,6
1237,1536,5
1005,1044,7
1455,1840,6
1620,1736,4
1856,1914,5
906,913,8
1730,1819,5
815,1520,8
1133,1743,3
1243,1514,7
1124,1945,6
945,1004,2
1939,2000,6
1651,1756,8
1051,1630,5
1535,1832,5
1236,1410,3
1154,1549,1
1204,1456,1
1135,1727,9
1224,1713,6
1547,1619,3
1318,1745,4
1509,1935,7
1833,1938,8
1906,1947,9
1118,1407,4
1045,1625,7
1146,1438,7
826,1134,3
1106,1844,6
1536,1749,8
1906,1931,9
1855,1855,2
1117,1512,2
1650,1755,7
1623,1651,5
1144,1939,5
1608,1955,4
809,1356,8
1700,1906,4
1943,1958,9
1343,1454,9
1046,1352,6
924,1208,6
846,920,1
1312,1318,8
1849,1908,2
1139,1717,7
1247,1355,7
848,1200,3
1151,1738,7
1718,1920,6
1855,1921,5
1726,1843,6
1421,1608,7
1407,1423,1
855,1103,6
939,1500,5
1919,1945,3
1205,1643,5
1123,1815,6
1426,1758,2
1739,1850,3
1855,1919,8
1456,1749,9
1639,1815,4
1837,1915,5
1831,1840,5
1820,1933,5
1611,1829,8
1951,1956,9
1950,1951,1
1145,1748,5
1858,1955,7
1317,1547,9
1322,1933,5
1328,1534,7
1952,1954,2
1810,1859,5
1629,1836,6
1114,1937,5
1322,1819,8
1319,1438,8
1714,1807,4
930,1805,7
1902,1936,1
1657,1945,2
1443,1538,5
1447,1821,2
1449,1646,4
1209,1905,3
1306,1440,5
1644,1652,9
1817,1827,5
939,1526,4
1225,1839,9
955,1623,3
1642,1726,1
1302,1812,3
1555,1751,2
805,1409,1
1933,1941,4
1922,1958,8
956,1108,5
1930,1959,3
1931,1939,4
832,1550,8
1420,1949,7
1236,1648,4
1446,1746,2
937,1242,2
1514,1921,5
1940,2000,2
1904,1950,5
1240,1745,6
817,1606,2
1405,1600,2
1356,1447,5
1125,1539,5
1226,1533,2
1503,1627,5
1738,1833,3
1146,1420,4
1922,2000,2
1333,1709,6
1338,1433,2
1342,1936,4
1704,1743,8
1038,1416,4
853,1901,2
1306,1715,4
1450,1508,5
1350,1840,9
1517,1906,7
1458,1804,4
1926,1953,5
925,1216,3
1239,1728,5
1721,1816,1
1155,1831,4
1305,1517,4
939,1458,3
1431,1839,6
1753,1931,9
1755,1928,2
1129,1402,7
1420,1544,2
1829,1841,2
1253,1822,4
1809,1837,5
1604,1658,5
1346,1913,3
1907,1949,5
1043,1131,1
1651,1748,1
926,1048,3
1958,1959,3
1944,2000,3
1511,1900,5
1946,1950,4
1229,1907,7
1538,1921,2
1658,1853,7
1124,1338,6
803,1551,6
904,1808,2
928,1107,1
1453,1702,4
1217,1925,9
957,1918,4
1026,1709,7
1817,1920,6
1925,1930,8
1636,1939,8
1558,1853,5
858,1054,5
1351,1547,5
1745,1943,9
1234,1933,5
821,1420,1
1238,1317,3
1751,1807,4
1756,1939,2
1759,1913,8
1306,1913,5
1955,1959,9
1707,1949,3
1326,1902,8
1004,1209,7
1612,1725,2
1052,1731,8
921,1439,5
1014,1239,9
1534,1812,7
829,1332,6
1406,1447,3
1051,1341,2
1656,1950,4
1336,1752,1
1739,1834,2
1905,1934,5
830,1803,5
958,1048,6
1201,1457,6
1543,1804,7
1149,1934,3
929,1858,9
1740,1809,6
837,907,6
1318,1848,4
1756,1954,5
1103,1524,9
1451,1509,4
1003,1237,9
1715,1955,2
1407,1619,5
1923,1959,7
1748,1945,5
1102,1751,8
1153,1244,1
1907,1928,6
853,1737,4
913,921,8
1726,1917,4
1527,1913,9
854,1328,8
1932,1956,7
1012,1619,6
1943,1957,8
1813,1815,4
1138,1422,3
1245,1828,9
847,1523,8
1237,1353,8
1908,1941,9
1042,1429,3
1408,1859,4
1632,1743,2
1705,1913,1
1616,1757,4
1837,1847,8
1710,1857,7
1249,1920,8
1650,1947,8
1249,1327,2
1059,1221,1
1032,1435,8
1248,1739,7
1428,1445,9
1358,1906,9
1858,1911,1
1631,1641,3
1441,1555,3
1554,1630,6
1151,1442,4
1022,1702,9
1236,1840,7
1134,1449,9
931,1124,5
1211,1924,6
1650,1906,4
1605,1619,1
1328,1728,7
945,1707,5
1045,1924,1
1246,1700,8
1422,1656,2
1635,1841,8
845,938,2
1742,1932,5
1221,1551,5
1000,1433,4
1424,1917,9
1824,1859,5
1646,1748,9
1644,1925,5
1400,1727,1
845,1050,1
1525,1901,7
1635,1801,8
1727,1912,5
1545,1930,5
1659,1933,8
1340,1538,7
1020,1534,6
1832,1929,6
1344,1534,6
1827,1853,2
842,1234,4
1856,1946,1
917,1943,6
1744,1837,6
1008,1635,4
822,1235,5
1714,1855,1
954,1614,3
1528,1754,5
1015,1328,1
1442,1915,4
1124,1904,4
1657,1659,1
1930,1936,4
1542,1622,5
1558,1616,2
1723,1913,4
1329,1804,8
1717,1722,9
1547,1659,6
1452,1551,9
1946,1948,2
840,1257,6
1503,1755,4
1309,1556,8
1426,1708,4
1524,1843,7
1146,1739,6
1434,1621,7
1440,1619,4
1725,1754,2
1133,1922,2
1833,1851,9
1915,1923,4
1100,1435,4
859,1349,4
1107,1246,2
858,1254,6
1623,1855,7
1744,1831,9
831,1340,5
1858,1932,5
1536,1726,5
1630,1935,4
847,1021,9
1058,1455,1
1125,1708,9
1538,1729,2
1626,1907,7
1602,1903,7
1355,1900,1
807,929,2
1103,1315,9
1803,1949,9
1936,1955,3
1012,1250,4
824,933,5
1159,1346,6
1534,1541,4
1252,1536,2
1605,1950,8
1233,1838,3
807,1924,3
1725,1847,9
850,1653,3
1303,1811,7
1853,1903,3
922,1313,7
1818,1837,9
1711,1745,3
1121,1822,4
1753,1941,8
1319,1838,3
1205,1644,3
1031,1754,2
1734,1831,6
929,1333,9
1721,1724,9
1944,1944,9
1941,1947,6
1215,1702,3
1122,1522,8
1524,1917,6
1123,1817,4
911,1417,2
903,1353,1
1630,1922,5
1503,1542,4
1820,1856,7
1413,1748,6
929,1456,9
1708,1735,9
1637,1705,8
1900,1904,6
811,1458,2
1956,2000,4
1816,1852,6
1917,1926,6
1752,1839,9
1048,1449,6
905,1940,3
1622,1932,6
1636,1904,8
1351,1956,1
1932,1948,9
1754,1820,9
1859,1940,8
1030,1112,3
905,944,7
1936,1953,9
1813,1954,9
1650,1946,4
916,923,5
1612,1652,4
1155,1310,4
1025,1854,6
1307,1926,3
1530,1955,2
1202,1852,8
835,1007,5
1839,1918,9
1233,1336,1
806,1647,9
1708,1800,6
1314,1943,5
1235,1443,9
1035,1622,8
1214,1622,6
1258,1408,5
1233,1739,4
1307,1354,3
1627,1835,5
1339,1820,1
1229,1632,8
1631,1642,6
1039,1419,5
1757,1813,4
1639,1930,4
1855,1919,6
923,1019,2
1817,1825,2
1423,1807,1
910,1921,9
935,945,9
1259,1827,8
1205,1823,9
1806,1902,6
1751,1835,4
1205,1443,1
932,1000,5
1925,1934,2
1308,1421,8
1356,1419,7
1329,1839,5
1943,1955,7
1128,1316,6
857,1522,3
1041,1754,5
1733,1848,1
1248,1321,2
1721,1920,3
1559,1920,4
1522,1958,9
1825,1918,8
929,1729,1
1517,1950,2
1528,1703,3
1736,1922,9
1008,1028,3
1308,1435,8
1800,1903,8
1415,1854,7
1843,1854,5
859,1034,5
1945,1954,8
904,952,2
829,1728,8
1033,1625,3
1806,1927,1
1103,1439,4
848,1524,2
1352,1441,5
958,1808,7
1503,1948,8
1044,1616,1
1001,1528,6
1035,1912,5
1646,1652,1
843,1400,5
1823,1916,7
825,1438,2
1240,1614,6
1737,1743,9
1422,1444,1
1638,1754,2
1858,1939,2
1800,1934,8
1342,1918,5
929,1735,3
814,1239,7
1008,1058,3
1249,1654,8
1135,1844,6
822,1718,6
1530,1915,1
1339,1443,1
1435,1629,2
1044,1333,8
1654,1759,3
1302,1401,1
1158,1356,3
1935,1941,3
1329,1811,8
1907,1910,7
1059,1214,3
901,1241,2
1611,1922,6
1608,1611,9
828,1053,8
1204,1906,4
1139,1421,9
1715,1750,6
1123,1701,1
824,1551,8
1058,1857,6
1317,1859,8
924,1542,3
1604,1953,5
854,1734,4
1703,1754,3
1051,1930,5
1442,1500,6
1230,1319,6
1429,1520,1
1319,1514,4
1349,1612,9
1145,1839,1
1311,1810,7
954,1829,7
1746,1824,1
1314,1611,2
1920,1940,3
1543,1809,4
1906,1932,1
1841,1918,5
1158,1338,2
1156,1224,2
1238,1936,8
816,1158,7
845,1432,9
1720,1740,1
1632,1702,1
1408,1947,1
1645,1814,2
1201,1456,3
803,1523,9
1008,1243,3
1409,1843,7
1919,1921,6
1810,1952,1
1811,1846,3
1826,1834,2
1743,1847,5
1205,1551,8
1120,1523,8
1138,1212,8
1100,1429,9
1953,1959,7
1401,1653,7
1452,1934,4
1349,1925,2
900,1140,9
1020,1029,3
1853,1855,3
1423,1600,9
1717,1833,2
1627,1956,3
1930,1951,3
1750,1829,6
1540,1849,5
906,1243,8
1108,1554,5
1445,1731,9
917,1836,7
1113,1731,5
1808,1820,2
1221,1603,3
956,1247,6
845,1042,3
1231,1251,2
1544,1739,5
1241,1250,1
805,1545,7
1535,1613,1
1943,1956,7
1846,1853,5
942,1013,1
1735,1831,7
952,1723,9
1207,1445,1
1821,1953,5
1738,1928,7
1127,1426,3
937,1553,3
1408,1601,5
1906,1954,2
1206,1921,5
1831,1930,3
1328,1511,9
944,1810,7
1335,1442,6
1719,1855,6
942,1251,9
1916,1926,8
1221,1232,8
1856,1902,9
833,1050,8
1320,1813,3
