start,end,weight
1543,1707,3
1941,1944,9
1016,1200,4
1650,1845,9
1722,1844,1
1258,1828,5
1058,1907,6
801,1100,8
822,1825,9
1306,1552,5
1350,1742,3
1219,1816,9
1514,1654,6
1833,1945,6
821,1319,6
1207,1815,8
1151,1248,1
1928,1955,8
1730,1807,8
828,1616,2
1531,1958,7
1417,1541,8
1541,1831,9
1214,1322,7
838,1519,6
1857,1909,9
1119,1625,5
1003,1251,4
1548,1615,6
1115,1500,8
1739,1935,3
1917,1933,5
1346,1402,4
1046,1246,8
1256,1600,5
1202,1256,3
932,1549,8
1741,1942,7
1304,1818,4
1602,1824,8
1853,1948,7
1944,1957,5
1249,1430,8
1826,1839,9
1138,1312,4
1450,1526,3
1254,1601,6
1345,1413,8
1814,1835,5
1320,1541,8
803,1701,7
1157,1431,3
1356,1434,2
1031,1207,8
1907,1946,9
1328,1804,5
1854,1954,4
847,1908,2
1348,1516,7
1521,1708,3
1427,1956,9
1108,1841,7
1239,1409,4
1021,1551,3
1735,1855,3
1140,1635,8
1506,1709,2
1349,1402,8
1039,1941,9
1140,1728,7
1921,1942,4
1337,1742,3
802,1847,9
1700,1951,7
1536,1750,5
1543,1913,8
1334,1444,2
1657,1839,9
1728,1821,2
1940,1957,9
1225,1408,7
1042,1522,1
1610,1936,8
1856,1950,1
932,1040,3
1318,1513,6
1229,1422,3
1643,1739,3
1203,1513,6
826,1523,8
1657,1922,2
1611,1903,6
1911,1928,3
1302,1846,2
1218,1555,6
1733,1930,1
1006,1745,3
1242,1752,5
807,1836,7
1927,1947,9
1323,1444,4
1827,1936,4
806,1546,4
933,1753,4
1835,1929,5
1410,1554,8
1105,1210,4
1528,1529,9
1803,1817,3
950,1815,2
1604,1849,5
1719,1903,1
1926,1944,1
1817,1945,8
1443,1721,7
1428,1714,7
1654,1943,5
1645,1922,9
1309,1818,8
1025,1141,3
1929,1948,5
1626,1801,6
1711,1833,4
1534,1604,7
1217,1231,7
1749,1829,7
1445,1706,6
1854,1920,4
1447,1505,7
1011,1631,7
1648,1808,9
1336,1508,4
1359,1431,9
1501,1601,5
1027,1555,3
1249,1303,6
930,1712,5
1821,1951,8
1418,1723,2
1740,1953,4
1854,1924,5
1221,1359,8
1611,1622,7
1054,1548,4
910,955,3
1359,1525,3
1638,1738,8
1413,1926,7
1503,1707,4
1127,1227,7
849,1244,4
1531,1745,8
1000,1830,5
1059,1909,6
918,1334,8
1612,1809,5
1723,1730,1
1832,1922,5
812,1122,3
1954,2000,5
850,1006,4
1404,1850,5
951,1301,3
1846,1952,6
1602,1615,4
1300,1648,3
1751,1839,1
1010,1031,2
1951,1951,7
1014,1501,3
1039,1756,5
1850,1916,8
1444,1649,4
1104,1751,7
913,1801,7
1245,1640,1
1526,1531,7
1430,1934,3
1914,1929,2
1628,1654,7
1947,1958,1
1922,1932,8
945,1905,4
1145,1859,6
1324,1936,4
1128,1613,2
957,1255,5
1530,1722,3
1004,1031,1
1504,1643,4
1734,1758,6
1338,1441,4
1650,1651,4
1244,1745,7
1932,1958,6
1521,1711,3
1604,1807,8
842,1134,9
1629,1641,6
829,1916,1
1058,1258,9
805,833,8
1916,1937,2
1722,1729,2
1757,1914,7
1703,1746,9
1438,1601,5
1518,1846,4
1320,1652,7
1728,1737,3
1251,1405,9
1717,1848,8
812,1138,6
1705,1923,5
1417,1612,4
1525,1926,7
912,1658,2
1438,1721,4
1135,1838,6
1238,1641,5
1153,1617,7
1209,1515,2
1101,1249,1
1302,1827,3
908,1806,2
1856,1900,3
1911,1927,1
1948,2000,1
1553,1620,1
1646,1904,2
1154,1206,1
1158,1800,8
1945,1948,2
834,1022,5
920,1211,7
1554,1700,4
1626,1634,5
1916,1936,9
1256,1325,4
1926,1959,3
1334,1857,8
1443,1837,3
840,1509,3
1110,1236,6
1421,1630,8
1217,1537,7
1300,1932,5
1608,1843,5
1557,1948,8
1449,1543,1
1718,1839,6
1610,1851,1
1259,1502,6
1636,1827,7
1459,1604,4
1406,1431,5
1055,1928,7
1246,1916,8
1330,1414,5
1719,1740,4
1636,1803,2
1205,1628,2
908,1210,7
1231,1436,5
1734,1825,3
929,1115,5
1236,1330,4
803,846,2
1815,1943,1
1353,1751,5
1702,1742,5
1754,1942,9
1233,1855,5
1932,1934,5
1948,2000,1
1958,2000,9
1818,1918,7
1455,1737,4
1951,1954,6
853,1320,5
1656,1737,7
1545,1655,4
931,1515,1
1357,1420,4
1114,1837,6
1958,2000,9
827,1033,2
911,1610,1
1728,1805,6
917,1830,2
1544,1754,7
837,1515,3
1223,1714,1
1038,1330,8
840,1622,4
1214,1857,8
1422,1959,5
1847,1934,9
1442,1547,7
838,1052,2
1942,1946,9
1759,1831,8
1750,1902,4
1419,1508,9
1118,1230,7
1813,1922,2
1753,1903,8
1920,2000,5
1917,1950,5
1316,1942,5
1612,1957,7
1842,1847,9
1601,1617,3
1627,1728,7
818,1940,7
1107,1234,1
1404,1730,3
830,1016,3
1129,1550,8
1603,1746,1
1346,1858,8
1641,1752,7
1358,1753,5
1450,1612,2
909,1950,8
844,1953,7
1322,1443,7
831,1554,4
1709,1739,8
813,1521,9
1803,1947,6
1511,1603,1
1119,1851,5
1209,1755,9
1908,1926,2
1150,1435,1
1610,1948,6
919,1054,8
821,1029,3
1154,1433,9
1528,1922,5
1944,1945,4
1247,1647,1
1018,1109,6
1047,1404,5
1650,1908,9
939,1320,7
1740,1835,3
1536,1644,5
1738,1957,7
958,1929,3
1622,1802,5
1215,1340,2
1032,1215,3
851,1748,7
929,1414,5
1228,1250,9
1809,1954,5
1139,1913,7
822,1524,2
1742,1851,5
1718,1802,4
1614,1928,7
1012,1135,4
1221,1923,4
1638,1751,3
1437,1640,1
1259,1622,3
1059,1840,5
1606,1629,7
1220,1856,5
1040,1639,5
1309,1944,3
1435,1639,3
1156,1222,7
1626,1658,2
1602,1849,5
1137,1923,5
907,1124,8
1350,1731,1
1742,1921,3
1434,1522,7
1252,1612,2
1820,1905,7
1440,1536,1
1223,1347,2
1935,1947,6
1504,1535,3
1321,1518,3
1112,1406,9
808,1140,9
1145,1753,9
804,820,7
1812,1920,2
1808,1948,4
1709,1946,7
1130,1631,6
1454,1552,2
1338,1746,3
1318,1546,9
1148,1807,9
1229,1333,8
1724,1939,5
936,1142,4
1642,1800,6
1448,1620,1
1759,1903,3
1958,2000,5
1909,1920,5
814,1007,2
851,1713,9
1008,1310,2
1915,1949,1
1556,1625,5
921,1624,2
1252,1723,7
1648,1935,2
1618,1838,8
1935,1954,6
1704,1803,5
1151,1721,5
1618,1716,4
1106,1137,6
1105,1711,7
1135,1959,6
1339,1537,1
1829,1922,1
1323,1947,4
1920,1938,5
806,1103,9
1955,1958,2
1705,1850,7
1337,1925,7
1506,1527,4
1625,1735,2
915,1623,7
1708,1921,5
926,1043,4
1155,1847,2
1253,1622,9
1736,1948,7
1240,1325,8
1835,1945,2
1345,1653,1
1120,1514,7
940,1800,2
1350,1916,2
857,1942,1
813,1807,3
1342,1711,5
1847,1857,2
1224,1710,9
1705,1710,7
1919,1923,3
1802,1829,1
1839,1914,9
1127,1623,9
1808,1838,2
1703,1905,3
921,1320,2
1218,1451,9
1207,1656,3
959,1548,8
1917,1955,4
1137,1708,6
1458,1913,6
1401,1600,3
1402,1919,2
1228,1611,9
1312,1555,6
1609,1740,4
1106,1825,3
1042,1245,3
1854,1918,6
1136,1806,6
1727,1930,4
1839,1930,1
807,1034,5
811,1326,2
958,1528,9
1344,1912,9
1656,1759,2
853,1047,1
1926,1932,1
1953,1959,3
1303,1954,2
1527,1722,1
1007,1315,4
905,1138,7
1706,1809,8
1910,1924,6
922,923,5
1827,1833,3
1902,1927,1
1802,1820,8
1800,1840,5
959,1222,5
1853,1927,8
1937,1957,7
1824,1825,7
1807,1829,8
1848,1856,5
1655,1929,7
843,946,2
1922,1923,8
1756,1804,6
1210,1845,4
1012,1633,5
1115,1230,1
945,1217,7
1802,1934,4
850,1311,1
1554,1943,1
1945,1950,1
1555,1900,8
813,826,2
1204,1758,8
1909,1915,1
1639,1810,3
915,1231,8
1055,1707,3
1924,1925,2
1411,1614,7
831,1216,2
1224,1550,9
1344,1806,4
1328,1634,5
1410,1422,4
1103,1552,5
1158,1813,4
1525,1542,9
1315,1407,3
944,1018,9
1210,1556,8
1925,1941,1
842,1817,4
1518,1543,8
849,1351,5
1851,1932,5
1006,1227,1
1436,1812,4
1234,1738,9
1611,1833,9
1238,1513,4
1932,1939,9
1614,1919,7
1433,1532,6
836,1830,5
1032,1644,2
1741,1852,4
1252,1602,7
1040,1945,8
1533,1628,1
1235,1702,8
1649,1707,8
1917,1930,4
1305,1946,7
936,1558,9
1618,1923,6
1807,1819,8
1827,1844,4
1804,1814,9
1059,1812,1
1729,1837,2
1621,1920,6
952,1628,7
1846,1948,9
946,1101,6
839,920,9
1542,1843,5
918,1907,6
1102,1248,6
1710,1725,8
1235,1951,8
1204,1701,7
1805,1900,6
1756,1816,3
1846,1948,7
1001,1737,2
1526,1706,1
1223,1414,1
954,1803,8
