start,end,weight
1848,1916,5
1229,1756,9
857,1935,8
954,1006,5
1227,1551,4
1050,1420,7
1709,1921,5
1415,1429,4
1432,1731,8
841,1859,4
1259,1459,8
907,938,2
1435,1451,8
1241,1716,9
1452,1941,8
1119,1713,5
1615,1701,8
1204,1839,7
1315,1710,4
1746,1928,9
1255,1619,3
1755,1941,2
812,816,4
1830,1903,9
1631,1852,1
1332,1822,3
1747,1816,9
941,1324,9
1442,1939,5
1512,1838,8
1020,1719,1
1926,1926,6
1807,1832,1
1901,1913,1
1140,1234,4
1530,1707,5
1452,1554,4
1109,1446,7
1617,1811,3
1640,1846,1
1228,1915,7
1509,1552,4
1847,1954,7
1627,1702,3
1051,1518,1
1744,1937,5
1758,1841,3
1728,1842,2
1107,1514,5
1655,1959,1
1059,1425,4
1518,1811,9
1454,1905,9
1926,1946,5
1251,1451,2
804,820,1
1323,1912,3
1121,1752,5
1700,1831,1
1222,1529,2
937,1245,8
1928,1958,7
1540,1646,4
1259,1716,1
1149,1211,2
1131,1901,4
1613,1739,5
1742,1945,9
1321,1618,8
1138,1659,3
1247,1330,2
1029,1159,7
1117,1415,6
1813,2000,9
921,1347,2
846,1223,3
1540,1708,2
1058,1206,5
1956,1958,9
1441,1839,9
917,1455,8
1520,1814,1
1640,1819,7
1353,1915,4
1208,1431,8
1442,1947,7
1210,1740,6
1030,1928,2
1832,1939,6
1111,1316,6
1159,1517,8
1636,1734,2
1152,1737,5
1438,1719,9
1036,1922,4
801,1652,2
1218,1626,5
1421,1650,7
1900,1901,4
930,1735,5
1103,1749,5
1143,1534,8
817,1112,5
1559,1905,9
1211,1937,9
933,1125,8
1208,1553,9
1314,1807,9
1340,1857,1
1451,1815,3
1936,1940,1
1256,1452,6
1024,1509,6
1312,1915,4
1837,1949,2
1421,1917,5
1446,1851,6
1536,1914,1
953,1719,7
934,1552,1
854,1229,7
958,1620,6
1053,1238,7
1753,1958,9
1025,1444,5
1422,1739,1
1553,1836,8
956,1010,8
1428,1914,2
943,1549,6
858,1738,7
1838,1855,7
948,1741,6
1647,1925,8
818,1550,5
843,1940,1
1804,1932,2
941,1614,3
854,1312,8
1948,1958,8
1243,1522,6
1618,1722,8
1511,1557,9
819,1744,7
1035,1938,7
1840,1840,6
1655,1947,5
923,952,1
1021,1742,2
1811,1832,8
1913,1937,2
1502,1950,4
1025,1618,9
826,1233,4
1743,1959,9
1028,1042,9
809,1116,2
1657,1816,8
1301,1502,7
916,1320,1
1013,1056,7
1304,1703,7
1904,1910,7
1124,1424,7
1246,1443,3
1815,1844,1
1446,1648,5
1456,1730,5
1602,1753,8
1749,1825,1
1542,1552,5
1449,1514,1
1225,1844,6
1018,1615,1
1434,1507,4
1049,1112,5
1239,1652,7
933,1722,5
1512,1857,9
828,1155,2
1146,1810,9
1825,1903,2
1221,1514,3
1307,1330,6
1043,1417,4
1610,1650,7
1924,1936,1
1758,1942,4
1545,1704,4
1948,1956,3
1010,1125,2
1914,1948,5
814,954,5
1819,1851,7
1038,1837,2
1706,1750,3
1521,1716,4
1729,1758,1
1420,1539,1
1020,1908,6
1726,1807,5
804,1247,7
1902,1941,3
1600,1803,4
1444,1628,6
1632,1645,6
1005,1356,6
1454,1920,5
1223,1844,1
