start,end,weight
1237,1242,4
1240,1453,2
1237,1800,4
1300,1300,1
1548,1934,2
1012,1142,3
914,1120,1
1059,1626,3
1800,1848,6
1446,1837,5
1747,1917,2
1500,1550,6
1006,1342,4
1825,1849,2
1359,1601,4
844,956,1
1756,1823,2
1452,1642,3
1139,1635,5
1341,1843,6
1618,1930,9
1412,1815,1
1605,1813,8
1815,1951,8
1615,1935,1
1939,1954,9
1435,1527,9
1052,1820,5
1509,1813,2
955,1417,9
1949,1958,7
1043,1601,1
950,957,1
901,1850,9
1459,1517,4
819,1257,9
926,1810,6
909,1956,9
1206,1537,9
1456,1609,4
836,1535,5
1435,1813,4
929,936,9
1053,1133,7
922,1056,3
1957,2000,3
1239,1546,3
956,1833,9
1901,1934,6
1759,1830,4
1230,1618,8
1549,1645,7
912,1011,3
948,1108,3
831,1526,7
852,854,3
1156,1159,3
1703,1828,4
1758,1858,9
1149,1556,6
844,1522,1
957,1256,1
1245,1532,1
1416,1716,9
958,1951,5
1415,1447,6
1147,1829,4
1010,1256,8
1901,1909,3
1511,1852,1
1341,1402,1
1816,1925,2
826,1030,1
1609,1851,4
854,1935,3
1945,1956,2
1507,1958,8
1302,1808,5
837,1324,2
1333,1719,3
1719,1940,5
1241,1652,9
1001,1425,7
1845,1911,2
1402,1439,3
1059,1112,7
847,1332,3
1352,1956,9
1006,1529,9
1640,1725,8
1720,1839,1
1146,1842,7
1441,1729,8
1524,1943,1
1418,1858,6
1437,1954,5
1614,1944,2
1843,1915,4
1231,1908,8
1154,1209,3
1033,1815,9
1644,1921,4
939,1058,1
1550,1855,7
1315,1605,5
1527,1622,3
1841,1947,2
1340,1412,3
1048,1111,8
1422,1636,8
838,1312,7
1640,1730,4
1319,1618,9
1855,1954,4
1515,1950,5
1015,1606,4
1313,1347,4
1148,1823,1
1053,1207,1
1250,1839,7
1518,1536,1
1609,1810,1
1735,1754,2
1734,1846,4
1128,1519,4
1830,1917,8
1902,1930,7
1720,1826,1
1532,1901,6
1357,1358,6
1348,1620,5
1631,1807,7
1627,1734,1
1233,1806,5
1344,1533,5
923,1334,9
1632,1952,4
1507,1912,7
1652,1724,1
1124,1841,2
1102,1928,3
1900,1935,1
1238,1850,2
1031,1358,5
1607,1856,6
1303,1323,3
1320,1842,1
932,1738,1
913,1642,9
1410,1816,3
1908,1922,6
1040,1309,9
1727,1816,1
1523,1619,8
1122,1314,4
1315,1448,6
816,1951,5
854,1108,3
1719,1922,1
1912,1927,9
1943,1952,4
805,1132,9
1458,1630,9
1615,1855,2
1343,1702,5
1038,1631,2
1034,1245,2
1301,1405,6
1811,1839,4
1028,1747,4
1550,1656,7
1338,1456,6
1944,1945,4
1651,1725,7
1513,1526,4
1615,1744,7
1808,1956,1
1646,1957,7
948,1724,3
1908,1921,8
917,1057,1
1527,1540,9
921,1131,4
1254,1903,2
814,1128,6
1517,1544,3
1121,1830,7
808,1720,6
1024,1825,6
1649,1717,8
1358,1745,7
1406,1834,6
1243,1741,7
1735,1936,5
1405,1706,8
1847,1907,7
1654,1711,4
845,1958,6
1757,1823,2
951,1342,9
1644,1911,2
1451,1646,6
1412,1722,2
1110,1506,7
935,1328,5
1206,1929,5
1339,1803,5
1509,1639,5
1451,1910,2
1354,1403,3
1159,1908,9
1710,1833,5
1846,1847,6
1247,1504,3
1728,1905,7
1908,1911,5
948,1036,5
920,1615,4
1917,1930,2
1031,1130,4
801,850,6
1318,1906,1
1048,1234,3
1829,1944,8
1910,1944,9
1842,1954,4
1143,1928,9
1808,1857,1
1951,1951,2
1622,1711,6
1114,1309,7
1107,1723,4
1509,1829,9
913,1343,7
1035,1119,7
1433,1537,2
955,1425,8
836,1114,3
1234,1729,5
1806,1930,7
1650,1909,3
1741,1844,7
1907,1925,4
1943,1947,9
948,1815,7
956,1157,1
1328,1432,5
1034,1355,9
1006,1313,6
1710,1956,4
1300,1346,2
1414,1938,8
1107,1857,6
1610,1746,8
1405,1951,3
1407,1858,8
1105,1713,7
1214,1841,2
1038,1510,9
1048,1612,5
1233,1828,4
1535,1837,9
1744,1906,3
1603,1742,3
1057,1604,1
1752,1837,6
1808,1946,2
1716,1955,4
1511,1605,3
1654,1851,8
1335,1500,8
1651,1914,6
1928,1939,1
1649,1720,8
1535,1555,7
1046,1803,6
1015,1450,2
1322,1800,8
1406,1511,7
1033,1534,3
1925,1939,5
922,1644,4
1538,1645,5
853,1815,5
1155,1805,3
1727,1939,4
1650,1806,3
1945,1958,6
930,950,9
1653,1837,7
1055,1402,9
1456,1740,5
1823,1833,4
1813,1849,2
812,1517,5
1527,1738,7
1019,1553,7
832,1448,5
1342,1656,6
1913,1922,6
1753,1947,2
1345,1655,7
1802,1831,8
1127,1547,8
958,1951,7
1950,1956,9
1049,1245,8
1822,1927,2
1354,1945,3
1841,1856,5
1347,1657,6
1845,1909,5
1728,1939,7
1255,1926,5
1522,1913,4
1357,1938,6
1204,1631,2
1300,1657,4
1143,1500,1
1349,1840,4
1055,1920,1
1520,1900,9
905,1110,9
1947,1950,5
944,1754,3
1435,1537,4
1337,1956,2
1840,1944,7
1507,1814,9
1953,1953,8
1238,1840,9
1636,1836,2
858,1827,8
1537,1700,5
1655,1938,2
1252,1313,1
1004,1016,3
1527,1926,8
1441,1701,7
1844,1928,6
1915,1932,6
834,1440,5
1515,1537,9
1048,1147,1
1924,1928,4
1656,1849,2
1131,1249,4
1711,1836,8
1447,1734,8
1730,1745,9
1855,1902,2
1358,1919,3
1202,1624,8
815,1411,6
1928,1942,4
1235,1609,8
1339,1353,6
1127,1402,3
1259,1902,3
824,1155,5
826,1632,6
810,1201,2
844,1811,5
1632,1957,4
1940,1950,6
1858,1915,5
1855,1918,7
1158,1923,9
1850,1929,4
1650,1923,6
1658,1753,2
1602,1846,4
1502,1703,6
1633,1903,4
1336,1859,4
1507,1532,1
1648,1924,1
1622,1902,7
1112,1758,2
1348,1617,1
1620,1812,3
1216,1547,5
900,1023,4
1921,1926,1
1856,1900,4
1732,1840,8
1113,1207,5
926,1638,6
1841,1912,5
1403,1828,8
1629,1759,1
946,1408,2
1444,1454,6
855,1118,1
1322,1505,3
819,831,8
1836,1922,3
1850,1955,2
1858,1916,7
840,1246,2
1902,1948,4
1233,1509,5
1834,1947,7
909,1852,1
1413,1624,2
803,1001,6
1542,1938,8
1300,1814,3
1407,1417,3
1116,1639,9
1239,1449,7
1825,1953,1
1008,1529,6
1148,1757,8
854,1418,1
1652,2000,3
935,1249,1
1332,1640,8
953,1257,5
1912,1938,1
1918,1935,4
807,833,9
1734,1825,4
1729,1923,8
1359,1643,4
1838,1948,2
1843,1933,4
1715,1730,3
1442,1809,4
1514,1735,3
1121,1151,2
1513,1903,3
1118,1935,6
1321,1341,4
1032,1840,3
1719,1911,8
1856,1920,1
1438,1601,9
937,1859,5
1302,1723,2
912,1651,2
1549,1939,7
1223,1513,5
1325,1755,9
1257,1743,2
1802,1817,4
924,1633,9
1427,1520,2
1615,1716,6
1905,1922,7
1957,2000,6
1258,1429,3
1110,1225,9
1753,1810,1
1255,1435,4
940,1547,5
801,1931,4
1744,1936,4
847,1700,6
950,1035,2
1037,1117,5
1039,1421,7
1251,1801,5
1102,1714,6
841,1907,6
1950,1956,2
924,1846,5
1153,1858,8
818,1214,8
1642,1828,5
1057,1258,7
1734,1833,2
1043,2000,3
1222,1938,8
843,939,6
1554,1805,9
1022,1726,4
1920,2000,9
1821,1847,9
916,1257,5
1054,1518,7
947,1950,9
939,1039,7
1853,1859,2
1937,1942,4
1011,1604,7
1801,1929,5
939,1645,5
1149,1337,4
1956,1958,7
1344,1532,8
1305,1438,4
1855,1909,1
819,1441,3
1418,1855,9
1953,1954,7
912,1937,8
1704,1803,4
1005,1049,8
1152,1219,2
1941,1952,3
1032,1815,6
820,1147,6
1218,1428,3
911,1818,5
1853,1928,4
1313,1946,7
858,1405,3
1135,1556,9
807,1635,2
1403,1706,4
1239,1857,7
836,1416,2
1845,1931,3
1924,1944,3
1730,1906,3
1311,1526,4
1323,1436,6
1450,1716,2
1440,1746,5
824,1630,7
1048,1419,2
933,1348,8
1239,1334,1
1827,1839,4
1911,1938,8
1035,1922,3
1305,1525,4
1710,1806,8
1420,1830,1
1344,1536,2
1953,1954,6
1306,1749,1
804,1702,8
940,1031,7
1043,1733,1
1012,1411,9
1855,1924,6
1132,1244,5
1833,1925,7
924,1931,2
1209,1956,3
820,829,9
1014,1057,8
1536,1540,6
1437,1707,6
1536,1722,1
1818,1951,1
1326,1931,1
1701,1710,7
823,1740,6
1939,1942,7
1606,1713,1
1312,1348,5
932,1729,6
842,1639,4
1040,1446,2
824,1738,7
1810,1847,1
1452,1819,5
1527,1647,6
1835,1940,1
914,1915,5
1808,1907,6
1643,1855,6
1113,1707,7
1642,1925,4
1241,1419,2
1242,1806,9
935,1735,2
1523,1818,1
903,1314,4
1520,1528,6
1049,1211,5
1817,1844,5
821,1417,3
1930,1933,7
1038,1834,2
906,1922,9
1702,1721,6
901,1900,7
1647,1754,9
1230,1918,8
1456,1738,9
1018,1529,2
1848,1955,8
1733,1806,4
1516,1817,3
1017,1342,8
1246,1435,7
859,1412,3
843,1517,4
1144,1249,3
1356,1941,3
1028,1647,1
1433,1936,1
927,941,5
1120,1737,5
1043,1535,1
1922,1928,1
1416,1641,8
1301,1653,7
1835,1948,1
1341,1807,6
912,1827,5
1325,1920,9
806,1003,6
1047,1107,8
1657,1749,2
1646,1913,8
1055,1235,3
909,1609,3
1119,1552,8
1626,1629,6
1001,1649,1
1413,1621,8
1003,1859,1
1204,1748,9
1850,1955,8
1239,1346,8
1827,1954,2
1934,1940,7
1842,1935,5
1138,1226,3
1605,1854,4
1456,1541,2
1741,1942,8
1142,1147,5
954,1506,7
1856,1904,1
936,1113,9
846,1921,7
1301,1844,9
1809,1913,6
1746,1747,4
1922,1943,6
1501,1903,3
1817,1952,9
1721,1846,8
1636,1821,1
1225,1936,6
1943,1944,7
1630,1908,8
1439,1539,1
1710,1829,7
853,1330,5
1110,1251,3
934,1641,9
1134,1325,5
1240,1818,2
900,1105,6
1521,1845,2
1214,1404,7
938,1333,7
1813,1839,4
1145,1819,1
1606,1655,2
1451,1529,3
1627,1854,4
1719,1833,1
1228,1755,8
1705,1933,2
1818,1922,5
1127,1747,9
1715,1920,9
1315,1847,2
1235,1704,1
1348,1530,2
1003,1225,8
1234,1905,1
904,1733,6
1423,1940,9
949,1656,7
1258,1927,9
1734,1932,3
1854,1857,1
1250,1631,2
1955,1957,2
818,913,2
957,1439,9
1803,1813,7
1124,1539,9
1619,1631,1
1741,1849,9
1557,1953,3
1049,1734,5
1022,1214,3
1436,1636,8
909,1455,7
1559,1757,4
1511,1555,5
1400,1756,5
1255,1945,1
1147,1446,8
1335,1903,7
950,1339,1
1430,1641,5
1813,1843,7
1842,1844,3
943,1616,6
1836,1912,8
1420,1531,2
1739,1929,4
1530,1653,4
1316,1840,6
1202,1430,6
1911,1942,3
832,955,6
1316,1829,1
1055,1835,8
1746,1811,8
851,1137,2
1425,1940,9
1631,1954,8
1318,1900,3
1031,1910,1
1832,1834,4
1439,1802,2
1741,1749,4
1238,1608,3
1205,1911,9
1846,1941,1
1250,1436,5
902,1325,5
1239,1852,8
1830,1929,9
1822,1917,5
1907,1946,6
1630,1826,9
1901,1953,5
936,1459,1
1531,1848,9
846,1543,2
1619,1941,5
1915,1915,2
818,950,3
1058,1119,1
822,1048,6
1306,1446,8
910,1839,7
925,1002,3
815,1842,3
1638,1719,6
1857,1943,4
1954,1955,9
1138,1417,5
1145,1509,4
1346,1859,5
1253,1642,8
812,1114,4
1735,1806,1
1858,1924,3
1108,1507,4
1432,1721,6
1741,1906,2
1515,1911,5
1954,1958,6
1747,1949,6
904,1349,9
1926,1953,8
1644,1956,4
1420,1810,3
1234,1920,7
1750,1906,3
1345,1508,9
1650,1909,2
1854,1914,1
1327,1951,1
848,1806,7
1146,1907,5
1128,1814,1
1556,1808,3
842,1958,4
1740,1819,2
1049,1845,7
1116,1727,1
1352,1827,7
1545,1946,2
1537,1651,3
1834,1939,8
1831,1935,1
1534,1651,8
1346,1716,3
1756,1945,6
1113,1925,1
1310,1641,1
1712,1848,2
1211,1707,9
1634,1744,6
1848,1852,3
1411,1652,9
1135,1544,5
1104,1939,2
1421,1850,6
1141,1631,7
1205,1746,5
915,1254,8
1312,1312,2
1211,1808,8
1447,1510,2
1605,1855,7
1124,1942,7
1552,1612,6
1350,1414,8
1438,1515,2
1208,1739,3
1701,1713,3
1432,1650,1
1810,1815,7
852,1159,6
1644,1858,7
1843,1843,3
1624,1714,5
1115,1508,2
853,1341,5
849,1346,4
1624,1859,2
1311,1929,2
930,1642,4
953,1230,1
1152,1520,8
1420,1543,1
1712,1951,8
1122,1440,3
1153,1909,4
1923,1943,8
1624,1745,6
1539,1749,2
1300,1609,1
1712,1753,9
1400,1933,1
1901,1930,8
1234,1401,1
1148,1601,9
1542,1715,9
831,1257,3
1200,1651,8
1142,1405,1
1337,1523,2
816,1206,7
1829,1950,9
1418,1510,7
1751,1902,3
1439,1914,8
1604,1818,9
1554,1850,6
955,1401,8
1831,1915,4
829,1238,7
1934,1955,3
1654,1827,3
1234,1422,6
1120,1834,6
1442,1743,6
1649,1932,1
913,1937,1
1212,1339,1
801,1819,9
1439,1820,6
1544,1716,2
941,1656,2
1054,1614,6
1935,1948,3
1725,1852,9
1537,1748,4
1135,1407,1
1548,1712,6
1733,1903,4
807,1728,3
850,1731,3
1911,1938,3
905,944,2
1320,1903,7
1557,1635,2
1505,1752,8
1029,1904,8
1938,1946,1
1444,1524,4
1332,1830,6
1445,1729,2
1307,1503,7
1748,1818,8
821,1422,3
924,926,2
1519,1825,6
1506,1930,9
1712,1848,8
1844,1940,4
1211,1638,8
1848,1905,5
1051,1726,5
1341,1643,9
1925,1938,8
1135,1836,1
948,1204,5
1827,1949,4
1838,1909,3
1003,1607,1
1102,1512,3
809,1923,6
822,1406,5
