start,end,weight
1114,1139,4
1938,1938,9
1333,1345,4
1506,1913,4
1252,1924,4
1635,1915,4
1006,1742,7
1828,1936,9
1741,1755,9
1126,1525,7
833,1239,9
1806,1836,9
1614,1745,1
1856,1909,1
1140,1739,6
801,1947,6
942,1201,5
931,1721,1
823,1848,7
1759,1929,1
1251,1516,2
1802,1843,9
1553,1610,6
1711,1727,4
1131,1341,9
956,1058,9
1108,1135,2
1526,1626,1
1437,1927,6
940,1856,8
1340,1528,2
1505,1544,5
858,1602,8
1631,1638,4
1559,1740,7
1802,1850,4
1612,1613,5
1109,1641,1
1701,1940,4
1005,1217,1
1606,1932,3
947,1748,9
1612,1714,6
1041,1728,5
1711,1958,9
1334,1939,1
1858,1929,9
1707,1725,1
901,1453,2
1011,1845,3
1807,1844,7
904,1603,1
1917,1952,9
1514,1713,6
915,1747,4
1404,1714,6
1009,1533,5
1505,1859,9
1427,1835,6
1712,1904,3
1824,1948,3
802,1331,4
1307,1409,4
922,1635,1
1921,1945,4
1810,1821,3
928,1534,7
1132,1359,4
821,1914,5
1324,1438,6
1311,1422,9
1514,1844,3
1917,1954,8
1521,1909,5
1501,1925,1
1517,1522,8
852,1650,5
1731,1815,2
1635,1705,1
1449,1455,6
1227,1325,5
1209,1622,7
1804,1954,3
1857,1951,4
1237,1820,1
842,1339,6
1739,1942,8
843,1218,6
1724,1824,2
1312,1400,8
802,1206,2
911,1054,7
914,1532,2
1404,1812,3
1852,1953,6
855,1006,3
1711,1807,6
812,1955,5
1914,1944,7
1639,1757,7
1827,1829,7
1636,1722,7
1216,1513,6
1426,1433,4
1940,1959,8
1256,1454,9
1035,1100,2
1002,1323,2
845,1119,8
1011,1332,2
1743,1846,5
1905,1927,8
1237,1303,4
1212,1523,8
1541,1622,5
1158,1916,5
1123,1549,5
1217,1625,3
1044,1842,1
1725,1743,3
1013,1206,2
1810,1859,9
1905,1950,7
1320,1847,4
1959,2000,1
1157,1858,4
1418,1501,6
1329,1905,9
1254,1744,4
1429,1453,6
1928,1952,6
1523,1554,3
1538,1920,6
1459,1715,1
1616,1639,6
1030,1508,3
1134,1402,7
1454,1941,7
1145,1359,8
1659,1822,2
1303,1806,8
1546,1713,4
949,1525,6
1621,1853,2
1655,1705,6
825,1346,3
1641,1740,8
1031,1743,6
1856,1956,6
1851,1921,8
1454,1520,9
1524,1722,1
900,1012,3
1529,1955,8
1846,1905,9
932,1013,2
1829,1912,2
1838,1900,8
1631,1852,1
1209,1943,2
1158,1329,8
1706,1831,3
1839,1927,7
1734,1832,3
1228,1510,4
959,1116,8
1517,1556,5
1952,1952,5
1433,1730,6
933,1454,3
1909,1915,3
1141,1604,1
1033,1328,9
1048,1753,1
1037,1358,4
1428,1721,6
1643,1903,9
1154,1852,7
1241,1849,2
1830,1948,6
1435,1459,7
1339,1455,8
834,1343,4
