start,end,weight
1735,1932,1
1646,1916,1
1646,1702,1
825,1640,3
1247,1616,5
1856,1927,9
1434,1627,9
1042,1539,6
1230,1443,6
1828,1945,2
1813,1817,8
1701,1812,7
1215,1355,4
1330,1716,5
1429,1633,8
1920,1928,6
1138,1139,5
1825,1903,8
1116,1247,7
1652,1954,8
1505,1829,2
1447,1603,1
949,1412,6
1859,1959,6
1248,1911,2
1952,1956,8
1817,1830,8
1030,1543,4
1224,1751,4
1810,1858,2
1040,1712,3
1241,1800,2
1448,1618,5
1342,1855,1
1746,1930,3
1130,1636,2
1543,1832,1
1546,1734,1
1059,1857,2
1720,1903,1
1331,1534,9
1546,1800,1
1332,1435,2
906,1908,2
1354,1647,7
1726,1941,1
1454,1513,7
1036,1406,6
1916,1918,7
1111,1320,5
1914,1950,7
1556,1722,3
1749,1929,8
913,1136,2
1743,1937,5
1333,1514,8
811,930,3
1108,1803,7
1139,1443,7
1201,1503,2
1432,1528,3
841,1358,3
1355,1440,5
1154,1554,8
1637,1941,1
1905,1956,1
1426,1442,8
927,1415,6
1556,1941,4
1255,1414,4
1952,1955,3
1706,1851,9
1012,1525,2
1742,1802,9
1637,1704,8
1135,1207,3
1733,1736,6
958,1041,5
1050,1101,3
1420,1653,1
1603,1729,7
1242,1414,6
1916,1956,6
1358,1551,2
854,1947,2
1438,1634,5
902,923,7
1840,1946,9
1338,1704,6
1437,1737,8
1330,1643,4
1656,1809,4
1103,1110,6
1625,1831,6
1846,1954,1
923,1444,8
1417,1418,1
1643,1909,7
1319,1419,9
1210,1533,6
1702,1727,6
1837,1842,9
1205,1642,8
953,1118,3
1405,1458,2
1905,1941,5
1253,1820,9
1138,1903,8
1909,1921,8
1136,1747,5
1803,1927,8
816,1853,7
1613,1655,8
1948,1959,9
1222,1344,1
1733,1749,9
1529,1841,5
1920,1945,6
1603,1944,1
1549,1556,5
807,1321,5
1217,1749,7
1310,1335,2
1958,1959,3
938,1824,1
1936,1947,5
1713,1841,9
1816,1902,5
1148,1148,9
836,1103,5
1052,1549,4
1521,1852,5
1427,2000,6
1547,1928,2
1449,1947,9
1136,1808,9
1509,1758,3
1132,1349,4
1400,2000,1
1833,1911,6
1321,1919,4
1838,1848,3
1234,1411,7
1518,1633,4
1220,1823,3
945,1730,2
1449,1722,2
1323,1820,1
1518,1541,1
1442,1740,7
817,1237,4
1914,1947,5
1225,1404,8
846,1736,9
1134,1858,4
1653,1958,6
1521,1624,7
1101,1824,5
1925,1946,2
1843,1935,8
921,1434,4
1040,1949,3
1026,1758,6
1447,1926,1
1707,1834,7
1204,1326,5
1821,1951,4
854,1257,5
1715,1855,2
1909,1913,5
943,1536,7
1319,1345,3
1428,1538,6
1826,1909,6
1455,1736,8
1242,1523,3
1039,1713,2
1351,1522,4
1839,1847,7
1438,1507,9
1655,1927,1
1919,1950,9
1738,1745,3
1051,1500,9
1251,1637,9
1435,1831,8
841,1855,7
844,902,3
1842,1857,3
1736,1758,2
1536,1814,7
919,1201,7
1807,1945,8
809,1501,6
917,1534,7
1906,1935,9
808,1145,3
1516,1924,8
850,1759,3
1058,1523,6
1913,1924,3
1130,1922,2
1524,1727,5
1732,1810,2
1807,1831,3
1910,1927,4
1911,1939,4
1803,1859,8
929,1810,5
1736,1957,8
1502,1538,5
820,1940,2
1249,1401,8
1343,1628,5
1908,1941,9
1908,1934,7
1634,1845,4
1212,1823,1
1309,1337,6
1249,1413,9
1443,1808,8
1327,1739,7
1543,1729,8
1136,1339,4
1618,1621,6
1519,1601,3
1410,1613,9
1648,1949,2
1254,1415,6
1151,1620,6
1448,1616,3
1442,1958,4
1715,1958,4
1343,1918,9
910,1903,5
1329,1802,5
1417,1945,4
1505,1804,8
1618,1649,5
837,1237,8
1405,1633,6
1800,1826,4
1436,1638,7
1350,1604,8
1739,1902,3
1558,1820,3
1638,1858,5
1618,1716,1
1021,1748,7
1911,1955,8
807,1609,2
1720,1954,9
1736,1914,2
1139,1352,3
1252,1535,8
1342,1412,6
1141,1411,4
1100,1527,5
1658,1952,9
1952,2000,8
1046,1532,4
919,1059,2
1118,1403,5
1030,1922,9
1416,1717,3
1141,1936,3
1344,1843,3
1708,1957,3
1228,1611,3
1918,1922,3
1803,1926,8
1358,1735,7
1810,1913,8
1046,1856,3
858,1915,6
1004,1236,9
1232,1635,1
1333,1947,7
921,1305,4
1217,1430,4
900,1822,5
1653,1756,3
834,1655,2
845,1250,3
1853,1949,3
1008,1330,3
1820,1933,7
1715,1742,9
1922,1943,8
1752,1956,6
1155,1255,2
1823,1905,6
1210,1428,1
1714,1844,1
1500,1547,3
1544,1740,2
1620,1835,5
1747,1927,2
1238,1400,6
941,1708,4
1929,1931,6
1340,1608,8
1848,1953,6
1638,1942,6
1911,1920,7
1142,1509,1
814,1054,5
1035,1358,9
1055,1906,6
1429,1459,2
1908,1915,2
1647,1831,8
1511,1621,1
820,829,9
1022,1808,5
1808,1935,3
1140,1358,2
1716,1949,9
1242,1555,9
1453,1512,7
909,952,6
1943,1954,4
1122,1327,7
1618,1659,9
1635,1937,9
1349,1534,5
1759,1903,4
1735,1744,2
1411,1932,7
1626,1857,5
1141,1158,5
1212,1835,7
1211,1537,3
1106,1336,6
825,1704,4
1659,1934,5
1647,1652,1
1102,1954,9
1622,1814,5
1413,1646,7
809,1234,7
1559,1604,8
1453,1745,2
1617,1643,3
1112,1742,3
1534,1811,3
1112,1438,1
1655,1837,8
1619,1744,1
1835,1846,3
1041,1142,3
1505,1657,1
1304,1816,9
1810,1813,6
1306,1659,4
1900,1911,1
1429,1911,6
1115,1715,7
1925,1955,6
932,1512,5
845,1714,7
1459,1700,4
1613,1634,7
1312,1823,4
1817,1917,9
1455,1735,6
1632,1655,8
1049,1207,8
1118,1135,3
1530,1610,2
1821,1921,3
1655,1753,3
1923,1951,6
824,1423,5
946,1927,3
1447,1721,4
1111,1320,6
925,1048,5
923,1739,1
1037,1926,8
1516,1533,3
1119,1840,8
1631,1753,3
1812,1816,2
1233,1315,4
1851,1927,4
1538,1633,4
1933,1942,8
1507,1821,5
1018,1527,9
1148,1837,8
1219,1746,6
1232,1307,2
1024,1046,4
1142,1907,5
1029,1934,1
1703,1851,5
1033,1927,7
1216,1805,3
812,1229,1
1923,1925,4
914,1129,3
1833,1955,9
1345,1818,2
1101,1156,4
1020,1357,6
1706,1724,2
1541,1821,9
1917,1937,9
918,1539,2
1819,1831,4
1356,1751,1
