start,end,weight
1143,1155,7
1227,1326,8
1430,1726,1
1013,1757,4
1051,1736,7
931,1857,2
1740,1806,5
809,1757,3
1352,1547,4
939,1022,5
819,930,7
1550,1824,6
1914,1925,3
1331,1403,2
1150,1513,4
1852,1913,8
1039,1358,5
1716,1720,3
916,1256,5
1918,1946,9
832,1132,9
830,1809,4
1908,1943,5
933,1944,4
1319,1321,6
916,1359,7
1437,1952,8
1436,1518,9
1201,1858,9
1452,1510,7
1556,1802,2
1026,1848,9
1040,1117,7
1847,1923,3
1413,1437,8
1952,2000,2
807,1531,3
1129,1728,3
1154,1357,3
1131,1436,9
827,1021,1
1451,1626,2
1511,1618,5
1333,1407,7
836,1355,1
1750,1859,1
1426,1527,8
1616,1718,8
836,1447,2
1921,1925,5
1346,1437,6
1131,1324,6
1913,1921,7
830,1835,8
1445,1831,1
1127,1223,2
1800,1946,6
1033,1533,3
800,1609,2
1316,1403,4
1853,1918,1
1346,1836,9
1846,1939,1
1504,1756,2
1204,1405,8
1736,1748,9
1147,1834,3
1433,1628,3
1916,1949,4
1410,1816,3
1244,1426,2
1146,1655,6
943,1945,3
1327,1745,1
819,830,7
828,1753,4
1305,1357,3
1441,1553,5
1938,1950,1
1619,1751,8
844,1018,4
1317,1657,3
1651,1752,6
1903,1910,2
1234,1554,3
1411,1413,4
818,1208,5
1751,1856,3
1848,1935,9
1409,1830,6
1931,1954,9
1257,1615,5
1254,1823,5
1045,1145,6
940,1814,1
948,2000,3
821,1044,9
1138,1304,6
802,939,8
1424,1722,6
947,1841,9
1720,1954,1
807,1502,8
816,1824,4
954,1812,3
1357,1413,3
1547,1955,6
1351,1452,1
1752,1833,5
1439,1835,8
1604,1846,5
1402,1412,3
1247,1612,5
936,1616,1
1903,1913,3
1917,1926,7
1929,1947,3
1120,1841,2
1354,1731,5
1710,1952,6
1731,1938,4
1048,1058,4
1025,1028,9
1223,1935,1
1729,1933,7
922,952,8
1152,1508,2
1929,1950,8
1152,1417,2
1619,1755,8
1302,1347,4
1218,1447,6
1026,1826,4
957,1953,2
1528,1759,7
1345,1536,1
905,1408,1
1412,1909,8
1417,1718,1
815,1748,8
852,942,1
1028,1046,9
1516,1815,8
1312,1712,2
1120,1642,5
1514,1724,1
1018,1757,5
1944,1948,6
1807,1839,3
1128,1830,8
1844,1855,6
838,1902,8
825,1804,8
1653,1733,4
1227,1512,6
858,1958,4
1654,1723,3
1230,1833,5
1520,1752,1
1532,1553,5
1034,1356,2
1508,1511,2
1530,1801,2
955,1818,6
900,1618,4
813,1104,2
1057,1708,5
1053,1636,1
1330,1513,4
1916,1958,6
922,1234,2
1220,1840,7
935,1715,3
1511,1646,2
1111,1139,3
1749,1917,4
1306,1341,3
1623,1757,8
1232,1819,2
832,1010,3
1437,1643,7
1539,1557,1
1359,1840,3
1234,1717,2
1048,1244,5
1536,1712,9
1828,1854,2
1136,1802,7
1825,2000,1
1455,1547,9
826,1742,6
1047,1800,9
1907,1949,8
1402,1744,6
951,1210,5
902,1533,1
1251,1608,2
1244,1853,7
1458,1903,6
1425,1637,2
1554,1816,8
1404,1719,6
1053,1631,6
848,1816,5
1227,1527,3
859,1018,7
1904,1959,1
