start,end,weight
1640,1748,2
1447,1853,3
1008,1300,4
1411,1647,9
1141,1902,6
1852,1932,9
1422,1503,1
1759,1849,7
1052,1334,9
1056,1403,3
1358,1402,7
948,1854,9
1107,1708,5
1919,1959,3
1455,1621,2
1307,1655,4
1056,1757,6
1113,1530,1
1104,1117,6
932,1225,1
1046,1457,8
1240,1324,4
1254,1745,4
1747,1831,2
1808,1809,2
813,1833,4
1959,2000,7
1443,1610,3
1950,1957,1
840,1057,8
1459,1823,9
800,1228,7
1350,1416,5
1754,1840,2
1520,1659,9
1109,1217,2
1608,1942,5
1251,1822,5
840,859,8
1157,1711,1
916,1007,9
926,1914,5
1144,1349,1
1419,1601,2
1711,1949,5
1101,1318,7
1044,1549,4
1554,1617,5
928,1934,2
1147,1502,7
805,1956,8
847,1556,2
821,1722,3
1027,1819,9
1617,1905,6
838,1406,8
1449,1712,5
1449,1545,5
1941,1954,2
856,1701,1
1526,1632,8
1440,1704,7
1143,1745,4
1658,2000,2
1402,1407,7
815,1801,8
1333,1529,7
1554,1638,2
1124,1601,5
1513,1559,6
1535,1912,4
1914,1923,5
1148,1732,1
953,1323,1
1122,1822,5
957,1009,1
1858,1957,1
1832,1905,1
1249,1853,3
935,1700,5
1306,1416,3
1124,1305,1
1438,1736,9
1242,1940,1
1254,1353,9
1121,1911,2
1102,1857,5
1601,1849,2
1437,1904,9
1410,1814,1
1510,1526,1
1512,1658,5
1217,1726,8
1259,1431,5
1838,1843,8
1244,1623,8
911,1715,8
1335,1629,6
942,1825,1
1723,1915,9
820,948,4
1626,1904,8
1830,1942,5
1113,1409,6
1306,1903,3
1107,1149,4
1052,1545,8
1733,1829,2
1535,1812,8
1233,1908,8
1233,1312,2
1628,1711,7
1144,1401,8
1353,1732,9
1343,1523,4
1633,1812,3
1746,1851,8
1539,1544,5
1049,1656,1
1300,1935,5
1708,1842,2
1150,1503,5
1020,1728,4
1732,1957,7
842,1329,7
1944,1958,2
1057,1419,7
1648,1839,4
1232,1304,4
1908,1908,3
803,1812,8
1347,1543,7
1632,1758,3
1840,1920,1
1613,1922,2
1234,1403,3
933,1613,9
1245,1445,8
1328,1830,6
1817,1819,5
833,1828,8
1145,1549,3
1706,1725,5
1228,1812,6
1517,1542,5
1312,1722,7
1903,1943,6
1500,1548,3
1300,1453,8
1546,1755,7
1655,1802,8
1242,1430,4
1548,1601,8
1445,1757,9
924,1839,1
1542,1841,3
1505,1716,4
1504,1903,8
1014,1651,4
1159,1525,6
1726,1743,4
1416,1953,9
1304,1859,7
929,1820,6
1421,1845,9
1823,1936,6
834,935,1
1032,1815,6
1606,1904,9
1050,1242,2
811,1700,1
1315,1606,9
841,1626,2
1905,1958,7
1735,1913,2
820,1317,5
1201,1507,3
1501,1840,6
834,1419,4
837,1230,9
1213,1600,2
1233,1610,3
1806,1911,3
1211,1359,3
827,1512,7
1614,1859,2
1530,1718,7
822,1516,3
1602,1901,1
1003,1924,4
1018,1325,5
1107,1817,5
1500,1903,7
1748,1859,2
923,1952,8
816,1700,9
1542,1922,1
1336,1527,6
1634,1948,2
1337,1923,7
1812,1955,4
847,1523,8
1602,1914,8
1130,1623,5
1504,1648,7
1311,1859,6
1053,1940,6
1950,1959,7
1635,1948,8
1613,1755,4
824,1346,7
1852,1933,7
822,1948,8
1852,1930,2
1744,1819,9
1022,1222,7
1951,1958,5
900,1328,6
1903,1957,4
1734,1922,6
1956,1956,9
1718,1900,9
1939,1953,3
830,1526,6
1440,1625,9
1111,1213,7
911,1602,8
1046,1101,4
1605,1654,4
1754,1908,8
1101,1942,9
1830,1840,3
1929,1939,1
1622,1652,5
1735,1814,2
1508,1753,5
1128,1526,6
1554,1617,1
1548,1856,4
806,1712,2
1513,1750,2
1825,1858,7
1055,1749,2
1801,1838,3
1041,1111,8
1131,1738,6
1952,2000,6
1943,1950,5
929,1332,5
1334,1608,7
1943,1943,4
955,1444,3
1407,1856,2
1825,1918,5
1540,1553,5
1429,1935,2
1103,1208,9
1831,1914,6
1711,1903,7
1114,1116,8
1416,1628,3
1821,1928,8
1046,1524,6
1157,1644,6
1644,1954,6
1244,1821,9
1211,1906,4
855,1125,7
1950,2000,8
917,1714,8
1711,1739,5
1504,1905,6
1634,1635,2
1435,1959,7
1425,1953,2
1237,1816,2
1147,1734,3
956,1547,4
1900,1933,3
1753,1806,9
945,1613,5
1906,2000,7
1218,1949,6
1754,1951,6
1913,1922,2
1909,1941,1
935,1511,6
801,1125,7
1539,1602,9
957,1804,6
855,1908,5
1039,1741,5
1845,1923,5
843,1619,1
849,1217,6
831,1716,5
1844,1953,4
832,1722,1
1855,1903,4
1545,1706,4
1451,1607,4
1701,1743,2
1815,1908,9
1723,1807,9
1906,1955,4
1303,1536,2
1659,1822,2
830,1946,8
819,1607,3
1030,1918,6
1639,1927,2
1753,1919,4
1738,1825,5
1856,1955,4
1846,1921,1
930,1047,9
1509,1945,2
802,1515,3
1806,1933,8
955,1629,5
952,1247,4
1603,1746,2
1441,1548,4
815,1745,9
833,1736,1
1016,1033,7
1205,1724,1
1002,1749,9
858,1948,7
1059,1810,1
1119,1549,8
1247,1504,7
1143,1429,3
1809,1857,2
1845,1908,5
1857,1929,9
1342,1809,7
1936,1951,2
806,929,7
1102,1113,5
1302,1956,5
1917,1959,7
1026,1531,2
1046,1708,5
1140,1508,1
1810,1812,2
1759,1810,9
1039,1427,9
1549,1722,3
1214,1218,5
1107,1539,5
1743,1938,2
1454,1524,3
1215,1727,2
1425,1957,5
1539,1539,1
1015,1515,7
1208,1520,9
1325,1433,8
1946,1950,8
843,1443,3
1403,1556,8
1955,1958,5
1221,1637,5
921,1826,2
1530,1838,6
1245,1832,4
816,1224,1
1449,1708,2
1642,1901,8
1030,1231,7
1400,1851,4
1542,1957,4
1214,1639,1
1418,1639,9
1449,1819,5
1035,1357,3
1010,1406,3
1518,1537,2
1430,1756,2
1554,1828,8
1839,1946,4
1457,1722,7
1759,1808,7
1012,1633,5
1755,1834,9
