start,end,weight
1120,1353,7
1231,1350,7
900,1506,5
1555,1610,2
1148,1528,9
1412,1903,2
1423,1920,9
1111,1634,3
1609,1615,8
1624,1930,8
1111,1921,1
1909,1956,7
1749,1829,1
1815,1815,4
1956,1958,5
1520,1955,1
913,1024,9
1528,1641,1
927,1320,5
1611,1624,9
1105,1826,6
913,1545,8
1620,1643,2
1435,1838,9
1105,1934,6
854,1128,4
1028,1527,8
921,959,5
1049,1756,4
1045,1224,4
816,1723,2
1131,1137,6
1722,1814,5
1111,1130,1
1752,1814,2
1311,1914,4
1151,1717,2
1005,1956,9
1203,1637,8
1221,1932,9
908,1445,3
1213,1259,4
1933,1935,8
1648,1920,8
1051,1446,6
854,1707,8
1156,1236,7
1155,1656,6
1553,1629,2
1741,1959,2
1651,1851,7
1103,1844,3
1552,1610,2
1135,1923,6
841,1350,5
1024,1421,6
1639,1839,7
1926,1951,4
1636,1641,4
1801,1801,6
814,1629,3
1930,1953,3
1549,1826,3
1517,1741,3
1041,1832,4
1547,1855,9
835,1855,6
1553,1808,4
1417,1533,4
1422,1627,7
1801,1920,5
907,1219,9
1656,1818,2
1315,1349,5
1151,1253,2
1551,1831,8
1904,1920,2
1216,1651,6
1928,1949,7
1955,1955,2
1756,1841,8
1218,1441,3
1054,1442,1
1130,1343,8
1221,1242,7
1059,1720,5
1729,1938,1
1411,1700,7
905,914,4
1658,1912,9
1820,1839,9
1848,1901,6
1534,1623,3
801,1656,5
1920,1948,8
1240,1714,2
1332,1536,8
922,1509,2
1816,1936,5
1809,1904,2
1254,1839,9
1446,1451,2
1732,1926,4
1936,1940,8
1346,1554,1
1631,1837,9
1630,1754,3
1201,1622,3
1720,1750,7
1540,1922,9
1709,1806,2
1417,1554,6
1012,1453,2
1602,1816,4
921,1115,5
811,1930,1
1001,1718,2
1034,1230,1
1822,1928,8
1742,1944,1
1221,1900,1
1251,1626,6
1754,1932,5
1126,1258,8
1509,1955,5
1949,1950,7
1952,1957,4
1934,1955,1
915,1552,7
1254,1809,1
957,1016,9
1625,1637,6
1847,1921,2
1244,1538,3
958,1623,3
1255,2000,9
1749,1835,2
1204,1827,8
825,1454,3
1951,1957,4
906,1937,9
814,1011,2
1610,1857,7
1238,1918,9
1650,1805,5
1047,1614,9
1045,1520,3
1458,1855,3
1002,1345,8
903,1534,2
1906,1957,1
1303,1712,5
1123,1148,6
1701,1903,9
1401,1539,1
1348,1821,4
1909,1945,2
1733,1825,9
1045,1524,7
1133,1421,7
1922,2000,8
1409,1507,5
1201,1338,1
1151,1226,7
1458,1808,3
1234,1414,3
1016,1426,5
1107,1549,6
1505,1955,4
1144,1443,8
1404,1507,4
1508,1922,6
1724,1936,4
1119,1947,6
1604,1807,3
1041,1135,4
1315,1512,4
1736,1943,3
1003,1837,3
1645,1905,2
1935,1943,9
1025,1821,2
953,1617,4
1839,1933,9
1323,1656,6
1248,1549,8
1408,1559,7
1813,1833,1
1653,1759,6
818,1146,6
1232,1641,9
1522,1847,5
1306,1925,6
1419,1635,1
1313,1313,6
1507,1828,7
1650,1922,4
1805,1938,8
1307,1423,9
1348,1538,4
1045,1932,9
1113,1759,5
1755,1824,6
805,1845,2
1726,1733,3
915,1055,5
1903,1945,1
1713,1918,7
1059,1255,9
1906,1918,6
1741,2000,8
1113,1130,4
1048,1124,5
1951,1951,9
1402,1741,5
1842,1925,8
1538,1702,6
1921,1933,1
1709,1858,1
1923,1930,1
1457,1521,9
918,1836,6
1519,1554,8
1755,1808,3
1209,1912,5
1521,1739,2
900,1603,4
1806,1848,6
1713,1721,6
