start,end,weight
1423,1535,2
826,1203,6
1336,1352,9
1639,1735,2
1443,1912,5
1459,1513,2
1524,1926,9
1659,1808,6
1317,1817,7
1506,1719,2
927,1132,6
1203,1510,4
1915,1948,1
1845,2000,3
1051,1905,1
1943,1943,1
822,1922,9
1429,1934,8
1732,1810,2
928,1942,9
1039,1138,9
1035,1526,8
1324,1339,8
1530,1845,7
1104,1602,9
1704,1847,5
1237,1451,2
1748,1815,1
1355,1855,5
1935,1945,7
940,1728,8
1613,1722,7
1211,1437,7
852,1117,9
921,1948,4
1624,1949,3
903,1156,5
818,1522,3
1145,1923,5
1234,1658,3
1128,1421,5
1148,1424,2
1644,1832,5
1119,1550,8
928,1542,5
1046,1229,6
1134,1619,3
1511,1916,8
1852,1931,3
937,1707,1
956,1415,2
1310,1733,2
1400,1916,7
808,1604,9
908,1318,4
1734,1838,5
1341,1702,7
1653,1804,7
1409,1852,2
1427,1512,7
1520,1641,7
1245,1959,8
1635,1745,8
1144,1830,1
1724,1934,1
1836,1903,8
1157,1752,1
842,1949,6
1217,1443,8
1738,1957,5
909,1803,8
1954,1958,5
1326,1750,7
955,1220,9
1138,1801,4
1852,1957,7
1934,1954,5
1931,1943,9
1545,1737,6
1807,1906,4
1813,1902,5
827,854,6
1659,1845,1
800,1911,1
1618,1832,7
833,1330,9
1746,1755,7
1143,1329,1
1046,1716,4
1120,1305,8
1102,1642,9
1901,1907,3
1923,1952,7
1528,1905,9
1811,1918,8
1132,1715,2
1456,1858,4
1920,1927,8
1205,1700,6
819,1745,5
1728,1900,8
1922,1925,3
1652,1815,7
1223,1341,8
1242,1303,3
1002,1233,9
1637,1721,3
1613,1702,9
928,1544,6
1259,1415,3
929,1143,3
1405,1828,6
1704,1903,1
852,1547,1
1331,1727,4
853,1158,6
1928,1944,3
1233,1843,9
1415,1531,9
857,1853,1
1700,1731,7
1302,1726,1
959,1924,1
1421,1652,7
1709,1721,1
1906,1929,6
1942,1942,3
848,1921,1
1650,1816,5
934,1655,7
1634,1809,9
815,1340,9
1021,1431,1
1340,1550,8
1007,1029,9
1544,1738,9
1537,1653,7
854,1755,9
1641,1713,8
1106,1710,1
1537,1752,4
1438,1718,1
1856,1931,6
1854,1926,4
1657,1707,4
1521,1702,7
1910,1926,9
1302,1922,9
1444,1906,9
841,1127,3
1203,1431,1
825,1645,9
823,1127,2
1500,1844,8
1018,1737,7
842,1032,3
1635,1851,8
809,1209,1
1656,1725,4
1257,1538,4
1834,1835,2
1817,1920,7
813,1604,3
1844,1951,5
1027,1526,4
1724,1744,5
1303,1755,8
1259,1523,6
936,1050,4
1000,1647,8
1228,1717,9
1503,1711,9
1840,1955,5
1247,1821,7
1718,1946,3
1927,1957,9
1926,1928,6
1813,1906,9
1310,1804,1
1428,1713,1
1225,1536,4
1833,1839,4
856,917,1
1906,1948,8
1638,1644,9
1620,1722,6
1416,1439,8
934,1512,3
1910,1923,7
1243,1713,9
1250,1401,5
1756,1936,6
1938,1959,9
1731,1747,9
1312,1759,9
1756,1859,5
1657,1754,5
1801,1804,6
1828,1828,3
1755,1758,7
