start,end,weight
1528,1733,6
1335,1828,7
1719,1825,9
1730,1945,3
1258,1851,9
822,1045,5
909,1430,9
1409,1757,7
1139,1313,9
1328,1727,5
1153,1548,3
1410,1700,3
1123,1548,1
1221,1730,3
823,1046,9
1002,1702,2
1517,1839,3
1618,1942,4
849,1750,8
901,1745,9
1422,1430,2
1739,1930,5
832,1708,8
1334,1809,9
1623,1735,1
1748,1913,2
1849,1857,6
917,1855,9
934,1905,3
955,1859,6
1042,1927,5
929,1916,9
1559,1835,3
1905,1917,7
914,1635,4
1243,1641,1
1542,1659,2
1906,1927,8
914,1220,6
1903,1939,2
1347,1739,6
1700,1957,2
1522,1532,3
1451,1945,4
1300,1303,3
1838,1927,6
819,827,2
1150,1435,9
1517,1634,5
1225,1943,8
1148,1647,1
1930,1954,1
1334,1806,7
1548,1835,2
1921,1933,5
1748,1918,3
1750,1829,1
1113,1344,5
1131,1408,3
1105,1248,9
826,1732,4
1816,1821,9
1010,1923,4
1356,1431,1
1335,1616,5
1155,1731,9
1133,1316,4
1310,1433,3
1514,1732,9
1158,1957,1
1142,1817,2
1403,1416,2
1020,1750,6
1006,1630,6
826,1600,9
1133,1447,6
850,1627,7
1529,1853,3
1123,1453,7
1429,1931,7
1007,1142,6
1059,1937,7
1752,1823,7
1046,1420,8
1003,1823,1
1819,1904,5
1324,1656,3
1115,1450,3
932,1811,7
1408,1812,7
1221,1641,4
954,1741,5
816,823,2
1429,1804,4
1449,1540,5
1403,1707,3
1317,1350,8
1524,1757,5
1154,1753,3
926,1605,9
1602,1606,4
1241,1854,9
1902,1959,6
1331,1354,4
1024,1438,8
1101,1110,4
1011,1902,7
1039,1302,3
1951,1958,4
839,941,1
1810,1952,9
1134,1857,4
1916,1934,6
1420,1936,2
1504,1624,8
1509,1637,9
1058,1949,2
1035,1340,3
1413,1509,2
1046,1116,7
1629,1721,6
1313,1639,7
1840,1927,1
1231,1749,2
1328,1342,8
826,1405,1
829,1630,6
835,1102,6
1457,1520,5
1712,1848,9
1812,1944,9
1657,1740,8
1041,1223,4
815,1412,8
1148,1235,4
1509,1542,8
955,1802,6
1555,1741,2
1709,1901,4
1017,1017,7
1318,1721,5
1600,1950,2
1223,1328,5
1330,1906,5
1712,1845,1
1828,1953,6
938,1747,2
1624,1935,3
1744,1834,5
1008,1352,5
1647,1720,1
1026,1416,9
1915,1920,5
937,1630,2
1249,1803,2
947,1402,2
1151,1359,4
1109,1617,5
1336,1939,2
1553,1844,4
1804,1910,1
1649,1916,4
1233,1902,5
1014,1549,8
1512,1823,1
1917,1926,2
1753,1801,5
1434,1957,2
849,1211,8
1106,1120,1
1026,1100,1
1203,1325,4
1446,1731,2
811,1756,3
1612,1815,7
1352,1528,1
1843,1956,4
1455,1846,9
1139,1531,7
1836,1909,2
1718,1910,4
1000,1446,2
1911,2000,3
1646,1812,4
1345,1520,6
1221,1515,6
1619,1936,4
1722,1918,3
1919,1925,7
1924,1945,9
1651,1758,4
904,1518,8
1516,1529,1
1716,1748,7
936,1328,3
1548,1920,2
953,1156,6
1723,1838,2
1009,1604,6
1314,1705,1
1526,1608,5
1636,1722,6
1447,1908,5
1119,1344,3
1936,1943,4
817,1140,3
1402,1831,9
1815,1954,2
1035,1938,6
1657,1709,5
1705,1837,8
1712,1810,5
1950,1958,9
1050,1713,7
1042,1224,8
1936,1941,5
1850,1918,4
1035,1948,5
1824,1918,6
1127,1612,7
850,1540,9
1303,1622,8
1654,1841,5
1607,1806,9
1329,1438,7
1307,1307,4
916,1333,8
1729,1848,2
1133,1925,1
1827,1943,8
908,1008,4
1500,1611,1
1027,1839,7
1044,1452,8
1440,1601,4
1901,1927,2
1440,1942,6
1118,1532,7
1358,1434,9
1151,1956,2
1242,1353,9
1451,1554,1
1759,1959,9
1928,1937,9
1130,1517,5
1025,1507,4
1335,1340,3
1852,1907,5
1653,1812,3
1656,1722,5
1843,1959,7
1602,1701,4
1916,1944,6
1305,1408,9
1714,1950,4
1545,1703,3
912,1501,5
1238,1258,4
1430,1640,2
955,1752,3
1516,1642,3
1948,2000,8
1618,1932,9
1258,1453,5
1655,1721,9
930,1947,7
1813,1859,5
1207,1932,4
1920,1951,9
1958,1959,8
1511,1540,1
1853,1906,9
1246,1957,3
1242,1450,9
1855,2000,8
1336,1710,1
1922,1938,3
1405,1447,5
813,956,2
1617,1719,5
1759,1902,9
1146,1648,5
1524,1740,3
946,1805,2
1734,1958,8
1424,1934,2
1651,1941,5
1431,1452,6
1816,1829,1
1804,1951,5
1858,1959,6
940,1929,3
937,1137,9
1204,1508,8
1754,1920,3
1818,1911,6
1443,1503,3
1355,1926,5
1530,1925,5
1747,2000,7
838,1526,9
1843,1938,6
1925,1926,8
1141,1631,3
1105,1129,2
1845,1927,7
941,1440,1
1502,1516,3
1547,1924,3
1219,1522,1
1939,1950,7
1400,1607,2
1243,1631,9
848,1420,6
1549,1847,7
1850,1923,4
1044,1418,2
1731,1951,9
1903,1923,5
1450,1748,4
1056,1927,3
931,1512,4
1400,1915,9
1711,1809,3
1324,1600,1
943,1115,2
1854,1945,9
1320,1838,1
1629,1912,3
1110,1741,6
1127,1558,2
1617,1746,1
1345,1729,9
1410,1531,3
1052,1622,5
816,1010,5
1114,1631,2
1638,1937,7
1857,1934,3
1733,1950,2
1102,1749,8
1833,1842,2
1123,1258,2
932,1944,7
1919,1944,6
1229,1343,5
1348,1820,5
1402,1725,7
1016,1650,8
946,1446,7
1828,1940,7
924,1455,2
1150,1536,6
841,1252,3
1721,1800,2
1923,1940,6
826,1652,7
1149,1855,6
1951,1954,9
1211,1939,3
1151,1536,3
1903,1954,2
1141,1255,6
812,1315,7
1209,1219,6
1826,1927,3
1529,1901,3
1729,1950,8
1741,1830,7
1502,1637,5
1651,1919,2
1449,1943,2
1436,1649,7
1412,1626,5
1521,1830,8
1413,1613,5
1327,1803,9
1405,1444,8
1949,1951,7
1329,1928,6
1212,1859,1
1711,1939,9
