start,end,weight
1556,1951,9
1216,1239,4
1342,1438,5
1818,1943,5
1852,1938,1
829,1756,6
915,1927,8
811,816,8
1340,1711,7
1531,1730,8
1852,1937,3
1041,1748,4
1151,1457,7
1812,1859,1
929,1732,6
1522,1724,7
1410,1543,2
1230,1326,7
1205,1738,8
828,1101,3
1110,1735,7
1610,1635,2
855,1541,7
1504,1751,3
1513,1524,6
1052,1553,2
1755,1816,6
1117,1732,1
1536,1921,9
1534,1801,1
923,1431,5
1753,1804,1
1416,1817,7
927,1757,5
1345,1523,4
1034,1245,8
1627,1921,6
1839,1958,2
1625,1922,6
1933,1957,6
1356,1519,3
1443,1545,4
1323,1752,9
1555,1956,1
1655,1934,6
1656,1928,7
958,1648,8
1727,1830,3
941,1749,7
948,1512,4
956,1131,7
908,1332,7
1046,1515,8
958,1238,3
1259,1858,2
1632,1751,9
1413,1649,4
1506,1851,6
1142,1220,2
1928,1941,5
1534,1612,4
1601,1950,1
1230,1317,5
1747,1747,5
1938,1951,1
1451,1956,6
1328,1606,8
1325,1900,4
854,1809,7
1400,1803,1
805,1121,7
1220,1223,3
1005,1137,2
1624,1807,8
931,1723,3
829,1505,5
946,1317,7
1905,1907,2
956,1142,2
1928,1936,7
1542,1731,1
1705,1801,4
932,1826,4
1846,1857,5
1545,1708,5
830,1240,5
1325,1725,8
1801,1849,2
1406,1742,6
1225,1231,2
831,936,2
1743,1759,6
1921,1941,5
1257,1403,5
1448,1517,1
1528,1644,5
1257,1335,8
1005,1716,3
1246,1431,6
1237,1907,8
1945,1950,3
1310,1848,7
911,1116,3
1219,1948,5
1604,1725,1
1258,1835,1
1445,1828,6
1027,1508,2
1700,1737,3
1009,1403,3
903,1618,2
1300,1404,1
915,1036,9
1512,1933,3
1227,1551,6
856,1245,5
1650,1922,3
1356,1446,8
1842,1925,6
1828,1847,7
1203,1425,8
1945,1958,6
1440,1723,9
1030,1136,1
1627,1740,4
1514,1725,2
1332,1508,3
1159,1249,1
1523,1741,6
1754,1935,2
1322,1326,1
1520,1537,9
1331,1901,5
1254,1346,1
938,1316,8
1607,1854,7
946,1335,8
1857,1934,2
1856,1950,4
1207,1730,2
947,959,5
1628,1847,4
1812,2000,9
1940,1941,7
1854,1955,6
1708,1857,7
1750,1912,3
1543,1855,6
854,1048,4
1730,1944,2
1152,1159,9
1240,1334,2
1952,1957,6
1849,1924,6
1854,1930,1
