start,end,weight
1155,1850,6
902,1603,9
1929,1944,9
1109,1509,2
1524,1804,1
1315,1322,9
936,1853,1
942,1459,8
1257,1514,3
1052,1555,4
1726,1835,1
1039,1110,2
1041,1527,6
1210,1903,8
1416,1419,9
1954,1958,1
1315,1659,7
1501,1800,7
1958,1958,3
1000,1847,2
1516,1549,4
1344,1717,9
1240,1244,6
1827,1940,1
1251,1343,4
1316,1729,8
1359,1537,4
1835,1944,3
1834,1842,3
1117,1915,7
839,1406,5
1318,1843,9
1017,1524,2
1332,1419,8
1940,2000,5
1838,1845,5
1640,1725,5
1434,1512,8
1923,1927,4
827,1925,5
1124,1649,1
1432,1715,6
1831,1905,6
1105,1404,1
836,1925,2
1058,1505,4
1611,1748,1
1430,1811,7
1757,1921,2
1513,1641,5
1051,1646,4
1159,1357,8
1710,1848,7
935,1917,2
1216,1303,4
906,1946,5
1714,1803,6
1823,1949,3
816,1852,8
1156,1837,7
1312,1416,4
1247,1821,2
1846,1905,5
1301,1302,6
1427,1804,8
1929,1940,1
1644,1954,1
1112,1548,8
1459,1636,5
1126,1633,3
1930,1946,1
1711,1945,7
1155,1356,5
1223,1409,4
1603,1737,6
944,1843,4
1430,1813,8
1826,1858,9
838,1717,7
1525,1830,4
1254,1423,7
1251,1458,2
1735,1820,3
1432,1949,6
1016,1943,2
1337,1632,1
821,1601,3
1235,1419,5
1348,1359,4
1751,1919,3
1047,1942,9
1836,1923,4
1823,1857,2
1611,1946,9
1846,1847,5
1214,1705,1
1517,1853,3
1250,1537,2
1134,1419,6
1815,1827,7
1601,1744,4
1336,1358,9
1224,1618,7
1007,1929,5
1655,1746,9
804,842,1
1806,1948,6
1802,1845,4
1240,1349,3
1723,1933,4
1546,1640,9
1241,1506,1
1825,1947,6
1451,1804,1
1648,1839,6
1520,1910,8
1803,1911,3
1825,1939,9
1224,1617,5
816,1514,3
1957,1957,2
1548,1847,4
1857,1859,6
1523,1549,1
927,1354,3
1836,1932,1
924,1046,4
826,1206,4
1656,1802,9
1538,1630,9
1344,1704,6
1611,1943,3
1407,1741,5
1522,1808,9
800,1908,8
1346,1425,6
1715,1924,2
1512,1522,5
1942,1945,7
1433,1844,7
1918,1936,7
1227,1715,8
1939,1944,3
1129,1619,2
1950,1953,5
1416,1928,2
1855,1950,7
1749,1912,2
819,1303,6
1331,1959,6
817,1918,8
1343,1712,1
1458,1953,1
1154,1602,6
1351,1630,9
846,1104,1
1230,1401,3
1734,1925,3
913,1715,7
1959,1959,5
1339,1727,4
1007,1514,4
834,1047,5
1338,1406,4
1938,1945,3
1711,1833,9
1622,1811,5
1056,1721,9
1308,1731,7
913,1957,4
1501,1708,6
1649,1934,9
1254,1747,7
1210,1838,6
1456,1942,5
853,1527,1
1120,1650,7
1644,1813,1
1146,1155,3
926,948,4
921,1145,4
1529,1842,8
1815,1857,7
926,1951,7
1904,1917,5
801,1302,2
1858,1956,9
1635,1809,3
1030,1851,7
1550,1719,6
1656,1832,5
1606,1618,3
1141,1459,5
1335,1707,6
1030,1122,4
1118,1830,8
1140,1349,8
1311,1859,3
1248,1436,8
1843,1959,2
1224,1550,6
1640,1959,7
1812,1900,8
1210,1409,3
947,1857,3
913,1147,1
1120,1507,5
1419,1804,7
1935,1948,8
930,1738,9
848,1627,3
1145,1854,8
1007,1744,7
1308,1531,2
1405,1801,7
1552,1938,1
1518,1646,8
1931,1944,6
1019,1656,6
1210,1530,8
1535,1815,7
1953,1953,9
1641,1918,1
1727,1932,5
1627,1734,3
1627,1944,6
1423,1936,1
1239,1829,4
1253,1825,1
1205,1431,5
1634,1936,4
1342,1452,1
1801,1846,7
1114,1850,6
1550,1911,8
1219,1948,5
828,1233,1
1607,1746,9
1556,1743,6
1730,1931,4
