start,end,weight
1738,1748,1
1654,1913,3
1825,1825,7
1142,1306,6
1250,1853,2
826,1919,7
1354,1746,8
1627,1706,7
856,1447,4
1604,1849,3
1614,1854,4
1654,1709,8
1212,1241,1
1342,1352,6
1202,1326,5
1330,1845,8
1155,1913,8
1313,1618,8
1920,1945,4
1055,1616,7
840,1159,7
1713,1726,7
1909,1959,3
1939,1956,4
1322,1413,2
924,1552,6
1558,1945,9
1948,1951,9
1114,1352,7
904,1949,4
1210,1317,2
1640,1925,6
1806,1839,4
1754,1826,3
1118,1746,9
1945,1951,4
1710,1839,2
1759,1838,6
1010,1509,7
954,1901,3
1125,1318,7
1236,1425,1
1652,1756,5
1619,1729,5
803,1807,4
1510,1533,1
941,1928,8
1436,1806,7
1124,1329,4
1735,1836,8
1445,1712,5
1544,1756,6
1500,1630,5
1006,1914,7
1050,1818,6
946,1953,1
1812,1851,1
825,1929,5
1830,1845,5
859,1535,1
948,1524,2
1509,1604,2
1211,1431,3
1132,1805,2
1021,1606,2
1645,1903,8
858,1229,5
1027,1416,1
1035,1655,6
825,1531,4
1349,1522,3
1044,1147,8
910,1755,1
1911,1947,1
1926,1936,3
1929,1936,4
910,1042,5
1411,1750,9
1624,1814,1
1511,1927,5
1149,1913,8
903,1901,1
1839,1856,3
1333,1745,4
1823,1959,8
1819,1915,7
1034,1835,4
1011,1659,5
1109,1501,2
1933,1956,4
1022,1211,9
1804,1950,8
1847,1928,2
1154,1824,8
1637,1647,5
1733,1816,5
804,1233,5
1159,1347,4
1636,1929,7
1016,1530,8
1631,1807,5
1804,1912,2
1812,1910,8
1311,1414,9
1127,1821,6
1317,1513,2
1810,1952,8
1545,1945,3
942,1747,3
831,904,3
1143,1913,9
913,1039,7
1759,1942,2
1307,1312,5
1238,1311,4
1419,1946,7
856,1301,7
1957,1957,7
1107,1629,4
1003,1132,6
1440,1717,4
848,1402,6
1632,1902,9
1517,1619,5
1652,1943,2
1755,1821,4
1245,1810,1
1746,1806,7
1727,1839,5
1410,1606,1
1418,1529,1
1212,1525,7
1959,1959,3
1403,1811,2
1215,1533,1
949,1056,4
1639,1924,1
930,1909,8
1946,1947,4
817,1325,2
1542,1859,6
1840,1911,3
1921,1944,3
1701,1909,6
1258,1424,7
1916,1942,1
923,1755,8
1544,1946,5
1911,1957,3
1421,1529,3
1236,1551,6
1623,1733,5
1951,1957,7
1617,1912,3
1239,1802,6
835,1756,2
1318,1837,4
1442,1722,8
1855,2000,9
1942,1954,2
1236,1957,6
1602,1949,6
1338,1802,7
824,905,7
1908,1918,5
1431,1718,5
1811,1940,8
1525,1958,9
1259,1759,5
850,1016,1
836,924,6
1904,1927,9
1413,1840,8
1009,1409,3
1855,1941,5
945,1709,8
1141,1937,9
1712,1834,6
1018,1706,2
932,1922,8
1130,1535,6
1939,1940,1
1853,1936,6
1516,1837,9
917,1858,6
1353,1406,5
834,1730,2
926,1117,1
1353,1623,3
1020,1857,8
1331,1512,9
1809,1939,1
803,1854,3
1452,1736,8
1851,1940,6
1333,1846,2
900,1429,1
1424,1839,8
935,1615,3
1735,1856,7
812,1913,4
1318,1400,4
1243,1734,8
1102,1959,3
1551,1733,5
929,932,7
1235,1556,3
1250,1345,3
1425,1626,2
1839,1923,6
1015,1508,2
837,1358,3
1346,1604,8
1236,1821,8
1552,1937,5
1104,1155,6
1838,1944,5
924,955,2
1849,1909,6
1203,1933,9
1758,1858,8
1903,1923,3
1102,1732,4
1908,1957,7
1413,1535,2
1152,1156,1
1440,1728,5
1239,1425,5
1234,1306,9
915,1026,2
939,1930,8
1452,1937,5
1115,1919,1
1521,1623,2
1128,1628,5
1131,1525,1
1132,1642,6
1431,1755,1
1428,1606,5
1418,1934,6
836,1533,4
1526,1920,4
1803,1955,5
1951,2000,1
1735,1833,7
917,1720,5
945,1357,9
1342,1619,4
1235,1910,8
837,1734,2
915,1946,1
1827,1918,4
1344,1637,3
1421,1610,5
1259,1614,2
1301,1917,9
1306,1943,3
1556,1648,9
1102,1500,4
1642,1724,4
1542,1700,1
1055,1443,8
1759,1846,2
1723,1955,8
1324,1441,2
1000,1846,1
1104,1728,1
1205,1752,2
1619,1819,9
1352,1736,8
1118,1302,4
916,1304,5
1120,1616,7
1712,1756,2
1029,1536,3
1254,1727,5
1228,1416,2
856,1045,3
1039,1612,7
1511,1523,4
841,1931,3
848,1050,5
1558,1642,5
903,1013,3
1440,1918,9
1439,1838,7
1747,1949,6
1035,1331,6
1616,1802,3
1321,1757,7
1333,1506,1
913,1840,1
844,1736,3
1149,1312,2
1241,1810,7
1720,1951,9
1705,1856,4
1733,1808,1
1445,1623,4
1258,1752,8
1257,1751,5
1454,1901,8
1500,1538,5
1637,1948,3
1827,1939,3
1900,1912,3
813,1018,9
1459,1658,7
1445,1841,5
1722,1900,5
1422,1543,9
1611,1907,1
1259,1517,1
1949,1951,2
1625,1847,4
839,1546,5
1113,1715,8
1645,1858,9
1823,1930,7
1200,1941,2
1524,1626,8
1107,1728,4
1840,1929,3
1835,1933,5
1246,1626,5
1848,1937,2
1033,1907,6
1045,1946,8
1758,1956,8
1245,1739,4
1201,1427,1
1308,1638,5
1936,1951,1
834,1018,4
1415,1732,6
1245,1313,3
1607,1832,6
1316,1346,3
1808,1856,8
1443,1928,7
829,1001,6
1856,1906,9
1935,1955,8
1047,1949,7
812,1715,2
1008,1048,5
1007,1910,7
803,1216,6
1901,1947,6
1931,1947,8
1249,1639,2
1857,1919,2
1722,1820,4
1035,1918,6
1311,1622,3
1211,1428,1
1139,1646,3
1655,1952,7
1511,1532,8
1219,1549,7
1436,1840,8
1320,1325,5
1902,1942,7
1557,1824,7
1822,1845,8
1033,1812,3
1514,1813,6
1751,1959,9
1204,1301,8
1514,1548,3
1724,1952,2
924,1619,7
917,1454,4
1859,1950,3
1926,1948,2
1854,1906,4
1925,1946,6
1736,1959,8
1648,1944,8
1649,1855,5
1112,1558,4
1350,1502,3
1747,1921,6
1338,1340,9
1410,1700,3
1043,1929,9
1726,1857,8
1751,1757,2
1647,1757,9
1400,1625,8
1850,1948,3
1631,1934,3
1700,1826,8
1707,1715,6
920,1804,7
1215,1812,4
1715,1856,1
1526,1857,8
1302,1609,2
1758,1939,5
1848,1955,3
941,1123,9
1701,1850,1
1605,1747,3
942,1242,8
1726,1928,5
1148,1159,9
1416,1955,8
1922,1950,6
918,1623,3
1249,1315,4
1726,1736,9
1759,1805,3
1138,1547,8
837,1025,5
1936,1939,4
1334,1345,5
1307,1804,9
942,1157,1
1339,1600,5
1040,1650,6
1645,1721,6
1101,1157,4
1205,1912,5
1302,1633,5
900,1042,2
1201,1553,2
1957,1957,1
1905,1911,9
1329,1613,3
1327,1423,6
1959,2000,3
1034,1803,6
1430,1619,7
1553,1833,1
1117,1746,1
1824,1846,8
1148,1938,7
825,1145,1
1719,1906,1
1254,1934,7
1758,1831,8
1350,1454,6
1147,1150,5
1756,1948,2
1822,1938,5
1226,1730,7
1439,1445,6
952,1431,1
1949,2000,6
1836,1925,4
1626,1722,1
1533,1830,2
818,938,4
1901,1944,1
1450,1959,3
1420,1626,1
1554,1824,5
824,1441,5
1920,1921,5
1541,1609,6
1631,1759,9
1857,1904,4
1524,1825,1
1937,1952,5
1711,1738,5
1229,1905,2
1146,1315,4
805,822,5
1200,1213,9
1129,1826,6
1937,1940,2
1305,1548,5
1657,1738,8
1647,1721,3
1813,1832,5
1819,1835,3
1635,1844,7
1925,1933,1
1039,1546,6
1541,1951,7
921,1008,3
1043,1223,4
1134,1645,6
902,1141,3
1313,1946,7
1956,1956,7
1349,1635,5
1437,1707,9
949,1115,6
1727,1836,5
1513,1810,3
1436,1901,5
1324,1715,4
1324,1837,6
1648,1653,8
1241,1652,9
851,1810,2
1851,1932,4
1819,1832,7
1138,1939,5
1746,1905,2
850,1504,7
851,1939,9
1536,1630,7
915,1109,2
1640,1819,6
1243,1324,8
830,1551,8
1241,1819,8
1335,1825,6
903,1949,1
1758,1935,9
1640,1829,2
1148,1806,4
1127,1640,8
832,1108,2
1800,1834,9
1607,1719,1
1703,1752,5
847,1745,6
1602,1950,1
1329,1657,9
1550,1855,8
1530,1820,4
1930,1958,2
820,1601,5
1447,1834,2
1452,1832,1
1120,1759,5
1817,1906,4
845,1945,5
1031,1303,1
1241,1544,4
1816,1956,7
1901,1905,7
1001,1104,8
1955,1956,8
1352,1839,4
1425,1947,3
907,1447,8
829,1023,7
1327,1524,6
1339,1545,1
1318,1448,6
1820,1904,5
800,923,3
1517,1615,6
959,1113,7
1456,1917,1
807,1523,9
853,1052,2
1707,1727,1
1227,1845,4
1452,1846,2
1453,1831,4
956,1516,3
1728,1836,4
1019,1306,9
1936,1938,3
1207,1322,7
1018,1159,2
1009,1700,4
901,954,5
1639,1733,3
1052,1639,5
1219,1519,7
1540,1954,9
1921,1933,8
1232,1615,5
1516,1707,9
1003,1400,5
1334,1640,3
823,1816,5
1626,2000,9
1753,1958,3
950,1117,2
1145,1354,3
809,2000,1
951,1703,5
1928,1936,9
1641,1855,7
1255,1801,7
1338,1935,3
1620,1825,4
1827,1828,3
1512,1859,1
1644,1709,3
1803,1831,9
1044,1840,7
818,1223,9
1647,1832,1
1901,1939,7
1039,1314,3
1050,1213,5
1708,1756,6
813,1644,5
958,1631,9
1654,1820,3
1533,1621,4
857,949,6
1745,1800,9
1054,1637,7
1725,1801,5
1850,1851,7
933,1355,7
1646,1736,7
942,1726,8
913,1730,1
1506,1536,3
1009,1454,7
1713,1906,9
1455,1636,1
1951,1953,9
1340,1903,5
1301,1359,9
1421,1831,4
1034,1103,2
1156,1321,8
1100,1740,7
1022,1548,6
1304,1416,4
1737,1943,9
800,1704,5
1550,1656,7
1546,1921,4
1013,1423,5
1723,1724,9
1402,1446,7
901,1745,1
1452,1709,8
1142,1711,9
1541,1817,5
1309,1702,4
1341,1958,5
1131,1818,9
1130,1626,2
1704,1733,9
1604,1950,9
1002,1414,6
1928,1934,6
842,1003,8
1752,1959,3
1351,1653,1
1652,1848,4
1125,1801,3
841,1445,1
1234,1541,4
1637,1724,3
1711,1827,8
1230,1334,3
1930,1954,5
1702,1911,9
1509,1838,1
1212,1450,5
1135,1536,6
1825,1838,3
1507,1936,3
912,1354,9
1023,1412,5
1333,1853,5
958,1654,2
910,1903,1
1128,1659,3
1250,1359,2
1650,1946,3
1746,1839,7
855,855,3
1631,1912,4
1103,1308,9
1611,1837,8
1729,1907,3
1143,1936,1
1624,1812,4
1609,1940,9
1106,1111,5
1957,1958,2
1853,1900,3
1022,1522,7
1231,1435,5
1418,1454,7
1450,1917,3
1925,1955,6
1355,1851,5
1426,1908,7
949,1726,7
1145,1714,2
1406,1843,6
825,1437,7
1408,1929,8
1408,1613,6
1344,1553,5
1247,1505,7
945,1249,3
1108,1127,5
1459,1459,6
1222,1754,4
1133,1421,7
1031,1111,2
1935,1952,9
1717,1742,8
1748,1834,2
1315,1654,4
1116,1146,1
1525,1945,5
1816,1938,6
1834,1923,3
959,1822,1
1920,1922,4
1513,1610,2
1942,1950,3
1458,1737,7
1041,1941,9
1227,1838,1
1642,1801,5
938,1330,7
1611,1755,1
1617,1805,7
1823,1959,1
1702,1818,9
1749,1946,3
1813,1818,5
1247,1945,5
1312,1947,2
1303,1711,9
1514,1537,8
937,1623,1
1440,1822,1
1406,1907,6
1649,1800,6
905,1930,1
1713,1735,6
926,1419,2
1706,1804,9
1704,1859,8
1249,1955,7
826,1546,2
1710,1834,8
1240,1841,8
1659,1914,8
1628,1844,5
1940,1942,7
1909,2000,7
1928,1952,4
822,1958,7
800,1943,7
1613,1929,7
1712,1732,2
1531,1721,4
1842,1846,7
948,1156,9
1209,1745,5
1645,1743,8
1911,1948,1
1608,1706,3
838,1519,3
1648,1657,8
1736,1848,1
1642,1930,2
817,1140,1
844,1938,3
1208,1556,9
924,1747,1
1318,1601,8
1345,1444,9
1043,1554,6
1819,1909,1
1151,1432,2
1320,1733,9
924,1300,6
1822,1909,1
1740,1817,8
1004,1133,5
1119,1400,3
1346,1414,3
1944,2000,6
1748,1933,4
1720,1728,3
1927,1930,5
1931,1934,9
1750,1917,5
1920,1953,1
1403,1529,1
1428,1535,7
1704,1816,8
1157,1932,1
1551,1615,1
1126,1346,3
1404,1623,9
1303,1505,2
908,1103,3
1058,1245,3
1206,1332,6
1034,1434,1
1603,1713,5
904,1939,3
1218,1805,7
1109,1848,3
1650,1751,9
928,1857,9
1447,1935,5
1724,1837,4
932,1457,7
1714,1927,1
1155,1659,1
1654,1656,4
1113,1804,8
1442,1547,1
1240,1909,8
1523,1638,6
1601,1700,5
1802,1836,2
813,836,1
1115,1723,5
1224,1536,1
1933,1939,3
1858,1932,4
1239,1348,4
1913,1925,5
1901,1920,4
1251,1937,8
1855,1922,3
1133,1905,3
842,1200,9
1156,1548,6
1220,1416,5
806,1720,3
1906,2000,3
1447,1824,5
1627,1926,5
1829,1949,5
1849,1955,1
1330,1340,1
820,1610,6
1550,1956,8
1314,1611,6
1306,1943,9
1421,1454,4
919,1402,2
1907,1914,6
1253,1419,4
1153,1759,3
1203,1516,6
823,1932,9
1101,1216,2
1105,1944,7
907,1407,6
1948,1957,4
1213,1709,8
1931,1937,1
1956,2000,2
801,1737,1
1511,1707,2
1312,1439,7
803,1815,7
1701,1922,7
1235,1926,9
843,1623,2
1418,1923,2
1949,1950,3
1429,1941,3
1804,1946,1
1922,1932,5
1728,1750,7
1532,1552,5
926,1950,4
1804,1839,5
1618,1720,2
1923,1929,1
1713,1914,4
1728,1824,4
849,1916,3
1424,1727,1
1947,1959,7
802,1926,4
1423,1751,6
1249,1542,3
1316,1943,8
1822,1840,4
1901,1907,4
1248,1551,5
1946,2000,6
1001,1536,7
1642,1921,3
1708,1759,7
801,1435,8
1003,2000,1
1400,1816,3
1651,1900,2
1349,1416,4
1311,1425,4
1926,1955,7
1235,1911,3
1426,1453,1
1802,1823,7
1210,1325,3
1909,1956,7
1212,1557,9
1103,1908,4
1203,1726,3
1008,1858,2
1727,1749,8
1034,1730,3
1842,1857,7
1401,1443,6
1044,1237,6
1043,1400,7
1736,1929,4
1315,1813,7
1638,1723,8
1845,1855,3
1742,1951,1
1211,1600,2
1621,1746,1
1511,1656,6
1947,1952,5
845,1016,6
1504,1853,7
1608,1637,1
844,1639,1
1427,1910,3
811,815,7
1551,1912,3
1740,1940,9
1258,1648,3
1613,1720,4
1604,1724,9
1724,1758,3
1203,1224,7
1423,1455,5
1412,1439,7
1350,1750,9
935,1640,8
959,1951,5
1312,1510,6
1843,1923,7
1312,1403,4
1055,1255,1
1901,1914,2
819,851,9
1015,1228,5
831,1416,9
1717,1722,1
1124,1232,1
937,1623,8
830,843,3
823,902,1
1528,1651,4
1608,1855,2
1255,1537,3
1650,1654,2
1111,1928,8
1927,1932,9
937,1448,8
837,1708,7
922,922,9
814,1412,7
1847,1937,8
1615,1802,1
1005,1334,6
1431,1542,3
1032,1902,5
837,1533,9
1430,1815,5
1939,1944,3
1723,1824,2
948,1519,1
1818,1819,7
1735,1742,8
1827,1836,1
913,1222,3
902,1027,2
1524,1936,4
1956,1956,9
959,1355,3
1421,1436,1
1757,1857,2
1255,1835,1
1051,1534,1
1813,1953,8
1452,1824,2
1837,1950,3
1631,1853,5
1101,1219,7
1154,1814,9
1409,1615,6
1049,1222,8
1408,1512,3
1506,1507,7
857,1941,5
1712,1758,3
1009,1931,9
915,1951,8
1356,1915,4
1220,1924,3
945,1159,8
1613,1736,2
1304,1551,4
1801,1830,5
1853,1950,8
