start,end,weight
1956,1959,3
1403,1529,3
1314,1457,6
1956,1957,1
1424,1708,5
1232,1830,9
1941,1947,9
1256,1945,3
1507,1851,2
1314,1328,1
923,1301,4
1241,1409,7
1735,1942,4
1056,1358,7
949,1258,2
1055,1804,5
907,1048,7
1015,1428,6
1638,1747,5
1932,1946,4
1508,1522,8
921,1308,6
1923,1954,7
1219,1609,8
1754,1825,6
1057,1528,1
1132,1844,1
1335,1504,2
1958,2000,6
1155,1733,2
1242,1900,2
1716,1857,8
1109,1907,4
1618,1706,4
1243,1632,1
1258,1800,1
1049,1940,1
1411,1412,4
1505,1650,4
1519,1523,2
1430,1858,4
1204,1650,4
1050,1144,9
1338,1527,8
1106,1336,1
1526,1828,6
1941,1955,8
1618,1801,2
809,1612,3
1741,1931,6
1225,1901,6
1704,1857,4
1122,1445,5
1309,1816,9
1049,1227,5
1148,1941,4
1641,1918,7
1304,1343,5
1736,1844,3
1036,1935,5
1627,1634,3
1041,1757,6
1633,1815,2
1908,1954,8
1350,1654,8
1622,1632,2
1829,1841,8
1614,1728,8
1958,1958,3
1855,1943,4
907,1403,4
1854,1901,9
1220,1525,7
841,1255,5
1651,1847,5
1042,1544,7
1546,1715,8
1301,1731,9
1648,1925,8
1056,1124,8
1434,1531,7
1035,1655,6
1147,1303,3
1301,1328,1
1542,1821,4
1130,1451,8
926,1459,9
1638,1752,6
1415,1752,1
1315,1652,9
1138,1826,1
1601,1937,5
923,1740,7
1030,1703,2
1530,1958,5
1627,1635,2
1458,1850,1
859,1722,9
803,1157,4
1830,1859,8
853,1611,9
1518,1637,8
1547,1653,9
1842,1945,2
1505,1931,5
1359,1803,6
1300,1945,1
925,1124,9
823,1106,4
830,1758,6
1433,1516,4
1128,1531,6
1134,1339,8
1745,1908,7
1531,1959,1
1059,1721,5
834,1203,1
901,1215,7
1842,1911,2
1543,1705,9
1416,1825,7
1734,1849,9
831,1819,6
817,1044,8
1440,1634,6
1720,1723,3
807,1011,3
1929,1934,5
1202,1608,2
856,1829,8
841,1703,2
1750,1808,2
1747,1752,8
1844,1851,7
956,1457,3
1034,1515,7
1214,1301,9
1511,1704,1
1230,1255,3
1732,1957,1
959,1810,4
1228,1513,9
1834,1849,3
1637,1809,8
1559,1839,3
1246,1812,8
1313,1741,7
1008,1139,6
1217,1623,5
1235,1844,7
1634,1740,9
922,1135,4
1126,1143,4
1241,1414,7
1538,1703,1
851,1411,7
811,1940,7
1838,1847,6
1850,1925,4
1023,1241,9
1151,1528,2
945,1610,3
1142,1519,1
1246,1927,4
