start,end,weight
1946,1954,4
1253,1847,2
1404,1634,7
1205,1242,2
1959,1959,8
1619,1936,1
1245,1420,3
901,1110,8
1922,1956,6
1015,1859,8
922,1001,9
1645,1940,7
1724,1842,2
1202,1922,7
1711,1813,2
1059,1232,1
1115,1339,5
921,1331,4
1907,1912,1
1749,1806,4
823,1911,1
1558,1730,6
1111,1924,9
1733,1914,8
1031,1932,2
1713,1825,3
1610,1819,7
1937,1940,4
1955,1957,4
1658,1929,2
1448,1932,9
1359,1909,5
1217,1336,7
935,1751,5
1955,2000,1
1043,1753,5
1841,1845,9
1644,1724,5
941,1316,2
1843,1923,5
1823,1833,8
1055,1341,8
1944,1951,5
1004,1012,8
1550,1929,8
1636,1749,7
1457,1840,2
1958,2000,6
1848,1931,9
1429,1521,8
1532,1617,3
1711,1752,5
1141,1953,3
1052,1919,3
1134,1614,8
1731,1804,7
1910,1940,2
1736,1936,5
1240,1322,3
1211,1700,5
1907,1949,9
1529,1726,1
918,1748,3
1626,1627,4
1425,1812,8
1333,1712,5
950,1502,3
1746,1755,4
1250,1835,9
1642,1802,9
1718,1832,3
1415,1954,1
1016,1212,2
911,1152,3
1833,1912,8
1243,1428,3
1354,1610,8
826,926,5
1527,1648,4
929,1758,7
1245,1913,4
1706,1920,3
932,1940,1
821,1846,9
1435,1449,2
1622,1803,2
858,1354,3
1906,1928,3
1508,1810,7
903,1057,2
1436,1641,1
1722,1850,4
1603,1706,4
910,1936,3
1843,1935,3
1706,1821,6
1550,1846,9
816,1740,5
945,1422,5
1940,1951,6
838,1716,6
1018,1401,9
1537,1739,2
1635,1807,7
1051,1717,4
1128,1739,2
1957,1958,1
1044,1636,8
1524,1819,7
1715,1939,1
1751,1845,4
1933,1936,6
1529,1716,1
833,1840,3
804,920,8
1839,1848,4
1149,1853,7
1309,1651,1
1715,1717,7
852,1246,8
1503,1549,9
1412,1706,8
1240,1938,9
1030,1748,2
857,1138,6
1525,1936,4
1445,1519,5
1346,1430,9
1734,1750,3
1759,1830,8
