start,end,weight
1730,1803,3
1800,1938,8
1457,1505,9
1251,1625,8
1040,1137,8
1723,1930,8
1157,1913,7
1723,1841,8
1145,1256,7
1051,1233,4
1415,1735,8
1156,1840,1
1303,1444,9
1819,1950,6
1617,1804,1
1635,1711,2
1843,1927,6
1011,1420,1
1639,1703,4
1351,1615,1
1604,1722,3
1134,1734,1
1055,1659,5
1333,1722,6
1402,1642,8
1203,1846,9
1701,1759,4
1411,1426,1
1526,1822,4
1951,1955,5
913,1226,8
1748,1755,5
1602,1845,7
1240,1448,4
1214,1319,2
1744,1948,1
1742,1815,7
1946,1958,5
802,1112,7
1020,1330,5
1006,1233,3
1200,1747,7
1543,1547,9
1913,1927,8
1039,1300,5
1657,1905,8
1706,1941,3
1605,1928,1
900,1205,5
1931,1954,6
1524,1539,1
859,1949,4
1400,1511,1
902,1615,3
957,1028,5
1656,1809,9
951,1015,7
1435,1933,8
1914,1958,4
1627,1828,2
1943,1957,1
1345,1521,1
1022,1430,1
1722,1902,2
1116,1931,1
1601,1653,3
1452,1723,3
1028,1227,7
1532,1823,2
1916,1946,4
1044,1337,4
1647,1951,9
1920,1921,1
1233,1833,6
1952,1955,5
1445,1953,4
931,1700,7
1301,1436,3
1137,1620,6
854,1958,5
1708,1859,6
1817,1828,1
1755,1805,5
1655,1708,1
1747,1813,1
1605,1721,3
1326,1614,9
1958,1958,9
1540,1823,2
1853,1918,9
1627,1629,4
824,1241,9
953,1027,5
1057,1422,4
1144,1857,6
1435,1556,5
1734,1910,8
1253,1333,9
910,1551,5
1818,1834,1
1622,1822,9
1907,1910,2
1209,1651,5
1808,1837,7
1934,1957,5
912,1301,9
1953,1959,3
1911,1927,8
1755,1757,4
1209,1550,1
1335,1725,3
917,1630,5
1700,1912,6
1811,1913,3
1031,1417,6
913,1928,5
830,947,4
839,1004,3
1715,1844,4
1401,1620,6
811,1434,7
1616,1928,7
1225,1451,7
1648,1852,2
823,1208,5
1728,1749,7
1951,1958,8
939,1754,9
1234,1641,7
1257,1804,5
822,1627,4
1827,1850,8
1209,1321,5
