start,end,weight
839,1508,3
849,1531,9
902,1622,4
1545,1746,1
1623,1819,1
1701,1917,8
1833,1854,3
914,1335,1
1005,1921,4
1000,1040,7
901,1651,4
1044,1110,7
1635,1924,1
1223,1624,6
1835,1943,8
847,1034,7
1911,1917,8
1547,1602,6
1353,1713,2
1237,1635,1
1853,1947,8
1338,1814,9
1844,1931,3
1545,1851,2
1540,1550,9
1150,1842,4
1150,1514,3
1843,1942,2
1327,1851,7
1803,1939,4
1246,1919,4
1620,1854,6
925,946,7
1757,1934,3
1832,1951,4
1757,1944,1
1840,1907,5
1614,1829,2
1249,1725,7
1451,1732,1
1046,1428,6
844,1754,2
804,1259,7
1323,1512,7
1118,1548,5
1137,1149,9
1230,1743,2
1717,1801,5
826,1620,8
833,835,5
824,1101,1
1442,1841,2
1357,1649,4
1228,1616,3
1355,1538,3
1830,1925,7
1257,1941,7
931,1645,5
1135,1605,3
1022,1611,2
922,1108,2
1602,1940,4
1024,1351,9
853,1210,2
1357,1816,1
1047,1218,1
1606,1931,2
1059,1736,1
1150,1740,1
1214,1937,6
829,1746,4
854,1318,9
1726,1729,4
1708,1919,6
1519,1559,9
949,1239,7
1416,1833,6
821,1330,2
1311,1910,6
1157,1227,3
1447,1730,1
1937,1951,1
1615,1647,7
934,1116,2
1016,1751,4
949,1643,9
1648,1715,6
800,1738,6
1703,1727,3
1915,1944,8
1505,1844,4
1158,1945,1
1416,1521,5
927,1508,9
1035,1743,5
1615,1706,1
1909,1937,9
957,1111,1
812,1554,2
806,1450,4
1706,1851,9
1658,1943,3
1523,1743,6
1509,1746,7
943,1440,6
1604,1950,5
1200,1459,7
1821,1900,9
1517,1958,7
1742,1907,4
1116,1913,2
1258,1433,7
1351,1519,3
1325,1720,9
1534,1848,8
1711,1940,1
1743,1948,7
1613,1940,5
1146,1734,9
1746,1921,8
930,1607,9
1841,1930,7
834,1223,2
1044,1459,1
1912,1942,6
830,1012,8
1231,1817,6
817,1846,8
1401,1931,6
903,1633,6
1901,1952,4
918,1517,2
1859,1948,1
939,1608,3
1923,1937,8
1024,1412,5
859,1413,4
1619,1824,8
1034,1618,5
1805,1858,2
917,1050,5
1410,1936,5
1857,1941,3
1943,1950,5
1155,1846,4
1637,1955,4
1258,1344,4
1442,1546,8
1939,1957,4
1939,1939,8
1524,1658,2
1720,1930,1
929,1457,7
1952,1958,1
1447,1514,6
1917,1929,5
827,1816,6
1707,1721,1
1359,1441,4
1854,2000,8
1140,1354,4
1124,1604,5
1741,1833,9
1457,1704,6
1329,1711,9
1700,1715,2
1949,1957,8
1630,1823,8
1830,1950,5
1214,1439,9
1618,1655,2
1301,1900,1
1226,1314,9
1514,1911,4
1436,1549,4
936,1845,1
1622,1932,9
1257,1500,5
821,1853,1
1456,1722,1
1631,1748,9
1013,1338,6
1023,1703,5
1700,1800,4
1309,1736,2
1614,1620,9
1818,1950,1
1853,1915,7
1757,1945,9
1343,1436,3
1510,1636,5
1733,1743,4
1729,1848,1
1356,1611,1
1658,1737,7
1426,1537,6
1528,1932,7
1130,1324,5
944,1255,4
1345,1811,1
938,1151,9
1926,1955,6
1442,1808,9
1148,1404,4
807,1229,6
946,1718,9
1218,1431,4
1558,1746,9
1349,1955,5
1106,1318,2
1310,1635,9
1825,1916,9
1648,1812,8
957,1659,1
1806,1828,6
908,1716,2
1419,1455,7
1552,1618,5
1213,1523,2
1944,1948,2
1844,1954,9
1304,1551,4
1226,1754,1
1545,1559,1
1841,1922,6
807,1847,8
823,1425,2
1530,1743,2
1939,1949,7
1659,1710,4
1616,1802,8
1509,1748,6
1707,1904,5
1650,1806,5
957,1348,6
1718,1821,7
1001,1304,1
1547,1738,5
847,1714,9
1708,1808,9
1121,1719,5
1821,1857,5
1713,1758,4
1852,1908,7
1222,1527,9
1009,1502,6
1714,1931,9
1001,1637,2
815,1934,5
1113,1726,6
1214,1452,1
950,1808,6
1514,1814,6
1318,1646,2
949,1417,5
941,1126,2
1900,1949,9
1752,1819,2
833,1942,9
942,1441,8
1929,1958,4
1147,1637,8
1856,1906,7
1844,1905,3
1750,1959,1
1907,1922,9
1320,1746,1
1216,1440,4
1733,1735,3
1930,1933,5
1017,1806,9
1606,1624,2
1018,1751,8
1621,1919,8
947,1516,2
1434,1850,7
1346,1525,6
1816,1816,2
1804,1816,6
1937,1951,1
1248,1506,8
1619,1844,2
1218,1225,6
1658,1658,4
1912,1924,9
829,1739,1
1809,1942,7
1043,1333,4
1739,1750,4
1452,1705,4
939,1958,5
1832,1921,6
1333,1817,8
1302,1318,8
1038,1448,7
1555,1742,4
1217,1501,2
1009,1714,1
1855,1935,3
1728,1923,1
1012,1909,1
814,1106,4
1203,1644,3
1434,1717,1
1509,1640,6
1503,1525,6
813,1740,2
808,1421,9
1753,1759,8
1925,1932,9
1658,1919,9
1643,1646,4
807,1220,1
800,800,9
1340,1519,1
1547,1804,5
1037,1956,1
1446,1914,5
1610,1851,7
1044,1322,6
852,1207,2
810,1555,5
912,1014,4
1715,1731,1
1514,1641,7
1050,1419,6
1804,1903,1
1427,1958,1
1440,1605,3
955,1610,9
1235,1310,2
1356,1952,2
909,1901,7
1734,1749,7
1536,1537,9
1935,1939,6
1545,1653,2
1834,1958,8
1050,1605,5
1038,1736,3
1141,1431,7
1710,1810,9
1313,1811,4
1051,1730,7
1125,1944,2
1900,1941,1
1235,1750,3
1331,1630,3
1823,1834,4
854,1918,7
1024,1419,3
1205,1509,8
1411,1839,3
1636,1805,6
1546,1922,5
1032,1919,7
1905,1919,4
1228,1552,5
1910,1923,7
1903,1936,6
1823,1835,8
1525,1606,9
1918,1956,1
827,1425,7
1328,1812,5
1619,1752,7
1132,1141,5
1954,1959,7
1033,1732,2
928,1406,3
1759,1915,6
1925,1928,2
1932,1959,8
1824,1902,5
906,1624,3
1559,1823,5
1335,1856,8
1914,1924,8
1907,1909,3
1111,1906,5
1810,1949,2
1640,1917,1
1938,2000,2
938,1419,2
1336,1550,1
1714,1734,3
912,1847,7
1830,1845,9
1604,1844,3
1045,1930,1
1246,1538,1
1648,1805,3
1708,1911,9
1236,1736,5
1223,1244,1
845,1835,9
1058,1808,6
1108,1957,8
1447,1744,2
1713,1718,2
1625,1913,4
1109,1130,9
857,1827,9
1853,1855,4
1404,1757,8
821,943,6
1743,1950,2
1252,1439,7
1913,1955,7
1329,1717,8
1329,1920,9
1030,1241,9
1338,1634,5
1954,2000,9
1422,1947,1
1511,1927,4
825,1745,9
1234,1611,2
1814,1947,5
813,814,5
946,1533,8
1951,1959,4
953,1203,2
1136,1450,3
1036,1515,1
1111,1611,5
1835,1957,7
1939,1948,2
1615,1908,7
838,842,1
1018,1611,7
958,1943,3
1949,1949,1
1442,1831,7
1022,1537,8
1951,1955,1
1515,1540,9
1836,1922,1
1604,1900,4
1616,1656,5
1254,1726,2
1610,1814,7
1255,1649,5
1435,1639,8
855,1759,4
1137,1427,5
1530,1637,8
1925,1959,6
1817,1820,8
1832,1844,9
1930,1931,6
837,1544,7
1215,1431,8
1856,1954,6
1314,1835,7
1931,1933,5
1637,1640,8
1230,1906,6
1017,1103,9
1934,1938,2
1040,1359,5
815,1338,7
1737,1939,1
1352,1745,8
1215,1404,1
1523,1658,8
1633,1835,8
1427,1723,4
1540,1844,7
1405,1702,6
1022,1601,7
1641,1826,8
1730,1852,1
1433,1909,4
1408,1420,4
1516,1832,7
1233,1649,8
1608,1822,8
1051,1741,7
1317,1738,8
1604,1632,8
1149,1212,5
852,947,4
1059,1650,8
1400,1613,1
1454,1709,6
1348,1555,2
1204,1430,5
1535,1955,5
1357,1506,6
1759,1832,5
1850,1955,8
1253,1520,5
1546,1547,5
1253,1951,2
1001,1519,3
1420,1438,5
1336,1917,5
1434,1622,9
1120,1933,5
841,1558,4
1817,1859,3
1904,1910,1
907,1802,8
946,1950,6
1443,1544,8
1122,1853,9
1412,1947,3
1831,1915,8
1333,1821,2
1246,1409,2
1102,1959,3
945,1300,9
1212,1944,3
1903,1912,5
1255,1334,3
1830,1955,3
1829,1927,3
1553,1857,7
929,1051,3
1652,1653,6
950,1616,2
1532,1927,8
1301,1959,5
1118,1746,7
852,1322,9
1718,1957,1
802,1809,6
1652,1816,2
1818,1837,9
1529,1619,8
1224,1418,7
1940,1953,1
1747,1856,2
1601,1705,8
1818,1844,6
1851,1930,9
1611,1750,5
1953,1956,5
1637,1823,1
923,1603,4
1847,1858,4
1957,2000,2
1550,1728,3
1314,1926,3
1323,1751,6
1930,1931,8
1712,1826,9
1113,1236,1
1833,1926,6
1849,1929,5
1046,1154,1
1950,1957,4
1737,1746,3
1855,1858,5
1328,1507,1
1919,1923,4
1017,1726,2
820,1439,5
1326,1922,8
1621,1737,8
903,1126,7
1843,1951,6
1309,1601,8
1836,1923,2
1710,1903,8
1513,1757,4
1423,1912,8
936,1230,1
1505,1929,9
932,1324,9
835,1702,7
1650,1751,2
1541,1728,2
951,1843,6
1951,1954,9
1356,1853,3
1314,1409,4
1055,1456,4
1227,1514,8
1756,1927,6
1056,1422,5
1100,1718,4
1949,1957,9
857,1202,7
1255,1552,5
1326,1741,5
919,1103,1
1432,1603,7
1956,1959,6
1236,1910,3
1132,1422,3
945,1434,6
1811,1827,4
1646,1831,4
1125,1342,4
1627,1926,2
856,1133,9
1130,1221,6
1555,1700,6
1849,1853,2
1012,1909,8
916,1001,7
1429,1430,5
1846,1948,3
1437,1635,7
1303,1523,4
1132,1318,3
1246,1834,4
1505,1506,8
1105,1729,7
1133,1338,9
1415,1738,7
1244,1321,5
1453,1624,4
1806,1949,7
1720,1926,6
838,1133,5
1338,1455,3
936,1544,7
930,1405,6
1934,1954,3
1153,1957,7
1359,1447,6
1606,1639,5
1905,1917,1
1924,1948,9
1639,1812,9
844,1313,4
1914,1933,9
1708,1841,4
