start,end,weight
1633,1933,1
1745,1917,9
1046,1515,8
1000,1432,8
1147,1713,6
1247,1929,3
1950,1955,2
1519,1756,5
1458,1820,7
1143,1652,2
1612,1632,5
1632,1642,2
932,1154,1
845,1519,1
1132,1335,4
1402,1814,8
1405,1930,3
1752,1954,3
1834,1908,7
1811,1910,3
1323,1650,5
1551,1722,4
1508,1731,1
1427,1803,6
1627,1803,7
1446,1831,2
1221,1715,5
935,1320,4
1309,1908,9
1642,1708,5
1442,1941,1
1245,1251,6
1137,1302,1
1308,1946,7
1025,1310,3
953,1706,2
1958,1959,4
1401,1543,7
1958,1958,6
1935,1944,1
1253,1846,3
1849,1906,2
1002,1515,9
1448,1536,5
813,829,3
1250,1742,7
1646,1735,8
1322,1839,7
843,937,8
1342,1759,3
942,1916,2
1116,1828,4
1414,1452,8
1259,1623,3
1755,1802,1
1330,1834,1
1922,1927,7
1709,1807,5
1612,1757,4
1401,1545,8
1834,1932,7
1750,1758,9
837,1405,9
1549,1806,8
1141,1812,5
1221,1307,3
817,1732,8
850,1719,3
1406,1424,3
1804,1846,4
900,1236,8
1331,1550,1
1421,1518,6
1134,1920,9
1520,1740,4
838,1046,9
1955,1959,8
1305,1434,6
1032,1116,1
1921,1956,3
1340,1839,7
1329,1330,1
1115,1257,6
1028,1207,7
1408,1700,2
1747,1918,3
1748,1922,5
1744,1828,5
1234,1309,8
1822,1950,2
1529,1625,1
1523,1843,9
1346,1631,8
1141,1455,5
847,1047,3
1718,1740,8
951,1752,9
800,1129,7
1012,1933,9
845,1259,4
1034,1637,3
1125,1449,4
1446,1522,1
1253,1509,6
1952,1953,3
1601,1829,6
1039,1151,1
1910,1936,5
1346,1423,3
1319,1758,7
1003,1107,8
941,1442,6
1458,1941,4
1630,1715,4
1428,1527,5
1001,1826,8
1200,1604,8
814,1111,4
1005,1628,9
1133,1612,5
1223,1522,7
842,1211,4
1411,1657,1
1842,1956,1
1813,1903,8
1552,1649,6
930,1253,5
1920,1926,7
1035,1235,9
1127,1243,3
1109,1626,3
1122,1543,8
1922,1946,1
1428,1746,8
1011,1204,4
1126,1752,1
1102,1222,2
1342,1538,6
1806,1841,6
1224,1231,5
1433,1434,2
918,1416,8
1509,1606,7
1952,1954,7
809,1400,4
1726,1836,8
1810,1921,8
1248,1459,6
1542,1852,8
1145,1701,6
1124,1839,6
903,931,7
1611,1726,8
1648,1715,6
1126,1439,5
1418,1618,9
1136,1947,7
1950,1953,3
1518,1738,2
904,1637,8
1358,1454,7
1633,1640,5
1929,1929,9
1539,1838,8
1435,1743,6
1708,1744,4
1344,1631,9
1227,1648,1
1204,1623,5
1516,1828,9
930,1154,4
1123,1711,1
1653,1857,5
1824,1824,8
1346,1348,8
1610,1937,1
1130,1151,7
1959,1959,1
1612,1953,6
1010,1949,1
1216,1805,3
1928,1948,5
1435,1642,5
1436,1814,7
1453,1839,2
1118,1258,3
1138,1805,8
1816,1950,2
1454,1625,9
1946,1954,9
1446,1652,2
1129,1918,3
1342,1619,2
1621,1626,1
1000,1121,3
1105,1230,7
1254,1434,1
1407,1918,5
1115,1507,2
1743,1849,7
1045,1820,9
1054,1938,2
1032,1937,8
1643,1713,4
1359,1732,5
1416,1935,9
1431,1438,7
1300,1327,4
1059,1854,8
1248,1524,1
1551,1749,1
819,1452,2
1247,1724,6
920,1250,6
1205,1457,1
1631,1844,8
1042,1320,2
1234,1956,1
1250,1356,7
1157,1932,7
1332,1354,9
1455,1934,5
1649,1808,2
1140,1807,6
1806,1837,9
1804,1946,4
1148,1729,9
1836,1925,1
827,1508,5
1956,1957,6
1512,1652,1
1715,1752,2
1155,1712,1
952,1212,5
1759,1836,8
1601,1957,1
1955,2000,6
1634,1929,2
1913,1943,6
1245,1546,2
1222,1913,8
1408,1742,5
1936,1958,5
815,1131,7
1919,1926,1
1904,1944,8
1715,1900,9
1636,1814,2
1409,1907,2
1107,1913,8
1811,1956,7
1811,1850,3
1648,1717,4
1846,1908,2
1820,1942,1
1502,1732,7
1329,1554,9
1652,1725,7
1551,1757,7
1007,1946,5
1355,1904,7
922,1126,8
1838,1953,4
1229,1325,4
