start,end,weight
1644,1841,1
1128,1729,7
1044,1839,9
1817,1854,7
859,1922,4
1618,1942,2
1907,1908,1
1824,1826,9
1713,1808,5
1426,1552,8
1622,1756,1
1301,1442,9
1257,1944,5
1414,1621,8
1821,1919,8
1041,1818,6
1620,1859,6
1736,1908,4
1718,1934,1
1214,1417,6
1943,1957,9
1052,1733,7
933,1922,8
1236,1558,2
1801,1948,1
1602,1955,9
1724,1748,9
1302,1614,2
1213,1603,5
843,1629,1
1923,1937,6
910,1527,3
825,1520,7
944,1822,8
1017,1032,6
1801,1959,3
857,1802,6
1802,1818,6
1218,1901,5
1035,1819,9
1625,1823,3
1721,1742,5
951,1750,6
1113,1942,6
912,1221,9
1144,1616,7
1915,1930,6
1752,1818,2
1647,1648,3
1652,1707,1
1239,1603,9
943,1941,6
849,1426,3
1843,1850,2
1354,1540,3
1524,1845,3
1319,1451,9
1533,1944,9
1240,1938,1
1943,1948,4
916,1512,4
1855,1911,3
1036,1615,5
1544,1705,5
904,1552,5
851,1011,3
1644,1659,9
1052,1229,8
948,1853,9
1927,1934,3
1144,1428,1
1254,1913,5
1634,1953,7
1027,1401,5
1459,1650,5
848,1029,4
1747,1929,4
1217,1330,9
1355,1909,8
1642,1738,1
1814,1853,7
1051,1915,4
1606,1933,3
1330,1645,7
1127,1939,7
1346,1615,5
844,1611,2
1653,1726,4
1247,1621,9
1215,1426,8
1420,1657,4
1320,1651,3
1326,1406,8
1306,1646,6
1643,1719,4
1817,1922,7
1721,1901,2
1337,1808,3
1352,1946,7
1213,1356,9
1237,1509,3
1908,1914,4
1105,1655,8
1628,1824,2
1832,1847,4
941,1918,2
1757,1937,7
1136,1521,9
820,1730,6
1928,1953,2
1231,1803,2
859,1156,8
1341,1832,7
1535,1937,1
848,1610,1
1344,1346,5
1704,1826,6
1736,1956,6
1948,1953,4
1940,1959,8
1317,1403,1
1734,1755,4
1230,1832,9
1329,1434,8
1631,1729,3
913,1840,9
1108,1608,4
1118,1502,5
1852,1927,4
1405,1616,9
1015,1151,5
924,1641,8
1246,1500,1
1505,1939,9
939,1645,8
1059,1736,9
1158,1350,9
1807,1934,6
906,1124,4
1452,1747,3
1548,1913,1
1650,1816,9
1031,1617,8
1124,1322,2
1040,1552,6
803,940,8
933,1134,3
1625,1656,4
1249,1953,9
1636,1838,1
1028,1301,5
1530,1913,8
916,1815,3
1815,1844,2
1530,1935,3
1325,1843,4
1636,1847,1
1454,1731,2
1015,1304,2
1208,1305,7
1022,1335,9
1501,1849,7
1352,1722,7
1925,1953,3
1125,1315,5
1437,1625,7
1547,1817,7
949,1415,9
853,1049,5
1057,1825,8
1637,1748,8
946,1024,1
1316,1641,3
1554,1840,7
1859,1938,6
1343,1650,3
1507,1653,7
932,1310,5
1355,1428,5
1815,1823,4
1155,1303,6
1158,1512,9
1223,1350,6
850,1936,6
1544,1701,9
1250,1312,4
1843,1934,3
1227,1718,4
1547,1730,7
1230,1909,7
1601,1803,5
1152,1718,3
1000,1200,5
1543,1629,8
1055,1642,2
927,1822,5
954,1144,9
1809,1924,3
1733,1943,3
1834,1931,9
1520,1956,9
1819,1941,8
1933,1958,8
1805,1818,2
1716,1855,6
1018,1524,1
1200,1246,8
1113,1954,7
1904,1932,9
1055,1232,1
1430,1832,5
1549,1619,5
1331,1930,3
851,852,6
1808,1827,9
1933,1935,4
907,922,8
915,1904,3
1124,1457,5
1827,1902,7
1903,1919,3
