start,end,weight
1543,1951,4
1633,1847,3
1005,1806,3
1704,1957,5
1705,1819,2
1542,1850,8
1929,1933,9
1112,1900,8
929,1051,8
1440,1611,2
1255,1334,4
951,1239,8
1242,1339,5
1953,1955,2
1628,1706,3
1129,1152,4
1300,1633,9
1938,1955,1
1015,1820,9
1355,1730,4
1534,1544,4
1258,1434,9
904,926,2
1157,1904,1
1652,1937,6
1343,1713,4
1752,1919,7
1911,1952,1
1334,1742,6
1807,1932,1
1953,2000,9
1548,1705,6
1740,1813,4
1313,1440,7
1226,1422,4
1615,1750,7
1255,1929,4
848,1119,3
1401,1626,1
1546,1950,5
1050,1334,2
1708,1821,3
1106,1405,6
1949,1959,9
1037,1322,8
1203,1302,6
842,1406,2
1748,1820,2
1531,1744,8
1418,1552,8
1130,1617,1
835,1956,6
1324,1620,6
1031,1652,9
1539,1702,9
1706,1823,8
1004,1029,7
1454,1909,4
1028,1817,3
1327,1446,1
804,1723,3
1639,1803,8
1902,1947,5
1302,1704,5
1256,1922,8
1747,1824,2
1738,1931,8
1346,1938,5
955,1805,3
841,1103,3
1934,1951,9
959,1514,9
825,1516,2
1832,1900,6
1536,1838,5
934,1508,8
856,1918,2
1856,1920,1
1757,1904,1
1147,1827,2
1244,1424,4
823,948,2
1711,1905,3
1933,1954,1
929,1813,1
1443,1622,9
1622,1743,7
1817,1934,5
1643,1657,2
1922,1945,8
1447,1602,1
1517,1826,2
1435,1745,8
812,1303,5
1353,1652,8
1315,1703,9
1734,1756,2
1140,1752,6
1534,1906,3
1533,1800,3
1047,1801,1
1504,1615,5
1801,1917,4
928,1155,7
1132,1407,6
1606,1948,2
1657,1822,2
907,1911,4
1424,1509,4
806,1505,4
1854,1928,8
1504,1633,3
1729,1927,3
1741,1816,8
1124,1434,5
1430,1658,6
1727,1932,5
843,1352,6
1759,1837,6
1625,1848,7
1554,1651,1
827,829,6
1037,1505,5
1307,1834,4
1851,1951,4
1007,1501,4
1507,1638,9
1623,1919,9
1900,1915,1
829,1031,5
1243,1655,6
908,1921,2
1410,1907,2
1612,1836,5
1526,1738,3
1843,1943,3
1950,1951,8
1422,1844,4
1749,1753,5
1225,1348,3
1755,1802,3
1029,1556,9
1552,1936,2
1949,1951,9
1405,1528,2
854,1333,9
1409,1743,8
1851,1936,6
849,1345,6
1258,1729,9
1854,1903,7
1646,1735,5
1843,1906,4
936,1949,2
1051,1621,6
1323,1913,2
1308,1526,2
1941,1952,1
938,1845,1
1753,1923,1
1027,1040,1
1020,1910,3
1248,1558,6
1616,1801,4
1348,1511,1
944,1327,5
1038,1913,7
1146,1851,4
1112,1308,8
1507,1902,8
918,1117,6
1014,1031,4
1611,1740,7
1319,1912,9
1411,1522,9
1532,1959,5
1350,1518,5
1311,1325,6
1001,1348,6
1011,1236,1
1944,1951,4
1314,1418,8
1134,1240,7
920,1635,1
1947,1959,1
954,1113,9
819,1634,9
1521,1542,9
1121,1311,9
833,1948,9
1645,1916,8
900,1700,4
1001,1420,7
844,951,3
1308,1849,3
810,948,3
1006,1336,9
1801,1956,3
1124,1433,2
1926,1948,9
829,1001,8
1029,1513,2
1753,1922,9
1400,1522,3
1632,1951,1
1827,1857,8
1637,1902,5
909,1050,4
1752,1755,2
1701,1756,2
1116,1604,9
1055,1059,4
941,1320,1
1636,1937,9
1606,1739,3
1954,1958,5
1109,1839,2
1929,1935,4
1105,1708,1
1428,1805,1
1139,1602,7
1153,1521,2
955,1516,2
1006,1803,5
952,1844,9
1019,1846,6
1409,1636,6
1730,1740,4
924,1459,8
1625,1654,5
1434,1659,4
1547,1820,6
1319,1910,4
1534,1729,8
1727,1911,3
1257,1636,9
1113,1224,2
1607,1900,5
1416,1547,3
813,1943,4
1623,1915,7
947,1632,9
1528,1955,7
1914,1957,1
927,1129,1
1026,1710,8
1450,1952,1
944,1236,7
906,1518,5
1123,1709,4
1125,1818,6
1005,1403,2
1514,1929,8
1245,1916,5
1755,1910,2
1239,1906,4
1859,1959,2
1449,1751,5
1607,1857,7
1817,1908,7
1616,1826,9
1245,1400,4
1545,1640,4
1005,1421,3
1621,1828,5
1156,1717,8
1017,1047,5
941,1035,5
909,1739,6
1934,1934,5
1103,1734,7
1819,1945,1
1334,1452,5
1310,1828,3
1838,1850,8
918,1810,8
1624,1946,2
1557,1648,2
1300,1838,8
1629,1834,1
1636,1742,8
1715,1842,5
1713,1932,9
818,850,6
1520,1620,7
1432,1822,5
1322,1634,7
1533,1928,9
836,909,5
1101,1611,9
1048,1911,7
1521,1629,8
1319,1925,6
1438,1847,8
952,1934,5
1931,1946,6
1915,1950,3
1941,1958,9
1745,1945,7
1607,1830,4
1040,1918,7
857,1537,3
1229,1642,9
1805,1853,7
1831,1957,7
1401,1626,6
1328,1359,6
828,1832,7
846,1057,4
1415,1713,5
1757,1800,3
1840,1923,5
1429,1518,7
1518,1814,5
1405,1735,2
1359,1427,6
1917,1932,4
1213,1413,9
1903,1922,5
1806,1816,9
1944,1946,5
1312,1410,9
1345,1511,1
820,1731,9
1333,1352,8
1551,1839,8
1512,1935,2
1511,1727,1
820,1620,2
1802,1804,8
1324,1637,8
1744,1923,2
1330,1823,1
940,1800,7
942,1312,3
1344,1758,3
1634,1949,3
1923,1944,5
1050,1556,1
1412,1755,5
1126,1954,6
1850,1859,2
1708,1802,5
1254,1509,2
848,1352,2
1747,1929,1
1151,1710,6
934,1926,8
937,1943,9
1344,1603,5
908,1848,5
1703,1904,7
1517,1704,3
1355,1434,8
1907,1959,5
1309,1727,9
1307,1648,9
1919,1953,3
1320,1502,7
1504,1829,7
1217,1736,2
1647,1843,3
1927,1938,1
819,1901,8
1648,1735,7
1750,1957,5
1138,1716,9
1558,1706,8
1853,1948,5
1739,1754,1
1654,1745,2
1413,1809,9
1031,1437,3
1034,1541,7
1525,1855,3
1326,1358,8
1849,1915,7
1502,1718,1
1253,1823,2
1044,1506,8
1943,1950,1
1455,1657,7
956,1229,7
1116,1144,1
1211,1859,9
1317,1714,2
1617,1840,5
1526,1902,4
1902,1959,4
837,1203,8
1043,1522,7
1019,1048,9
1224,1908,1
1244,1821,8
1723,1808,3
1859,1953,3
843,1700,2
820,916,7
925,1446,5
1816,1854,5
905,1601,5
1412,1955,2
1913,1918,3
1446,1557,7
1201,1258,9
1744,1952,9
1003,1857,4
1920,1957,9
1657,1801,5
1628,1651,3
1203,1710,1
1005,1525,9
1337,1836,6
1439,1639,7
1513,1704,6
1027,1216,7
1059,1438,7
1241,1626,5
1458,1708,6
1803,1810,4
1622,1838,8
1423,1520,4
1324,1803,8
1513,1916,5
1939,1946,2
1244,1925,1
1028,1639,6
1606,1909,7
1416,1653,4
821,1921,8
1820,1824,3
1918,1921,4
1947,1959,8
1927,1942,4
1219,1701,4
1433,1711,8
1854,1940,2
1941,1944,8
1707,1807,5
1533,1851,9
808,1450,4
1221,1455,6
932,1333,2
1304,1451,8
1044,1813,1
1846,1926,6
1859,1925,1
834,1314,1
922,1745,5
1602,1910,7
1502,1752,6
1512,1603,2
1044,1511,5
1638,1654,5
1400,1735,2
1816,1949,5
1720,1843,7
1544,1558,2
853,1949,5
1856,1919,3
1845,1941,8
1856,1913,6
803,1453,9
1124,1636,3
1321,1815,7
924,1117,4
1041,1456,7
1648,1950,6
1904,1952,1
1013,1713,5
1327,1718,1
1609,1952,7
1016,1442,6
1057,1632,7
1248,1429,5
926,1630,1
1416,1549,4
1442,1755,6
1744,1841,7
821,844,6
1731,1829,2
931,1724,8
1123,1551,4
1958,1958,4
850,1540,1
1832,1926,8
1814,1847,7
1032,1203,3
1416,1543,4
1740,1810,1
814,1712,1
1525,1917,8
1929,2000,4
1001,1350,4
1128,1443,7
1232,1459,5
1626,1803,3
1013,1734,6
1131,1638,9
1140,1841,5
1249,1901,3
1933,1939,7
1508,1640,1
1458,1612,9
829,1326,8
1228,1428,3
1832,1929,3
1214,1523,8
1756,1923,9
1902,1931,7
927,937,9
1600,1634,4
1331,1925,8
1447,1635,1
1432,1808,5
1811,1843,7
914,1051,2
1730,1745,8
853,1433,5
1200,1601,8
1402,1912,1
1926,1928,5
805,1224,6
1636,1914,4
1430,1704,1
1444,1753,9
1015,1947,5
842,1836,8
1103,1529,1
1053,1928,1
1624,1750,6
1559,1632,8
931,1455,6
1703,1853,8
1025,1451,6
959,1519,7
845,1055,6
1631,1742,1
1409,1749,1
1249,1503,3
1827,1900,3
1649,1809,1
1526,1650,6
1323,1940,5
1623,1938,7
1034,1804,6
854,1207,7
1032,1127,7
1155,1328,9
836,1637,3
1226,1349,5
1558,1749,2
958,1824,4
841,1613,1
1405,1852,5
1616,1813,7
1624,1652,1
1031,1237,1
1357,1444,9
1128,1618,9
1104,1356,6
1640,1749,6
1736,1830,4
1757,1757,9
1658,1924,3
1104,1810,9
918,1330,5
1630,1923,7
936,1512,8
826,1317,1
1937,1958,7
1004,1647,6
1422,1924,1
948,1519,1
1037,1106,7
923,1714,4
1915,1945,5
1544,1801,9
1808,1932,6
805,1342,9
844,1955,7
1837,1934,7
1332,1946,6
1742,1815,5
1136,1857,4
849,1948,9
1249,1534,7
856,1008,9
1720,1954,5
1430,1517,6
1448,1658,2
1102,1507,4
1448,1533,1
821,1154,1
1046,1723,2
1452,1717,5
1902,1950,2
1909,1918,2
1003,1508,7
1622,1947,9
1522,1800,1
1941,2000,2
1014,1621,7
1921,1927,9
1416,1838,8
